#testcaseid,testrun,componentid,catagoryid,status,description
SMOKE-001-001,33415,1,1,pass,ns_save_string() api Passed
SMOKE-001-002,33416,1,1,pass,ns_eval_string() Passed
SMOKE-001-003,33417,1,1,pass,ns_adv_param() Passed
SMOKE-001-004,33418,1,1,pass,ns_adv_param() negative condition Passed
SMOKE-001-005,33419,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-006,33420,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-007,33421,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-008,33422,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-009,33423,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-010,33424,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-011,33425,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-012,33426,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-013,33427,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-014,33428,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-015,33429,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-016,33430,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-017,33431,1,1,pass,Smoke_SET_INT_VAL_API_TEST Passed
SMOKE-001-018,33432,1,1,pass,Smoke_GET_INT_VAL_API_TEST Passed
SMOKE-001-019,33433,1,1,pass,Smoke_GET_RANDOM_STR_API_TEST Passed
SMOKE-001-020,33434,1,1,pass,Smoke_GETTERS_API_TEST Passed
SMOKE-001-021,33435,1,1,pass,Smoke_CHK_STR_CPY_API_TEST Passed
SMOKE-003-001,33436,1,1,pass,Autofetch one main url five autofetch url Passed
SMOKE-003-002,33437,1,1,pass,Autofetch disabled Passed
SMOKE-003-003,33438,1,1,pass,Autofetch enabled two embedded url Passed
SMOKE-003-004,33439,1,1,pass,Autofetch disabled two embedded url Passed
SMOKE-003-005,33440,1,1,pass,Autofetch Inline Include Domain Passed
SMOKE-003-006,33441,1,1,pass,Autofetch Inline Exclude Domain Passed
SMOKE-003-007,33442,1,1,pass,Autofetch Inline Include Url Pattern Passed
SMOKE-003-008,33443,1,1,pass,Autofetch Inline Exclude Url Pattern Passed
SMOKE-003-009,33444,1,1,pass,No jsp based url being requested after excluding jsp based pattern
SMOKE-003-010,33445,1,1,pass,jsp based url being requested after including jsp based pattern
SMOKE-003-011,33446,1,1,pass,js based url were not requested after excluding js+ based pattern
SMOKE-003-012,33447,1,1,pass,jsp inlines have been filtered out but js being included for js? pattern
SMOKE-003-013,33448,1,1,pass,only js and jsp based inlines have been requested for including jsp? pattern
SMOKE-003-014,33449,1,1,pass,jsp and js both inlines have been included for js* pattern
SMOKE-003-015,33450,1,1,pass,jsp and js both inlines have been included for j[sp]+ pattern
SMOKE-003-016,33451,1,1,pass,PostURLCallBack for set embed objects api;mode zero;not implemented
SMOKE-003-017,33452,1,1,pass,PostURLCallBack for set embd objects api;mode one;not implemented
SMOKE-003-018,33453,1,1,pass,PostURLCallBack for set embd objects api;url redirection;not implemented
SMOKE-004-001,33454,1,1,pass,Auto Redirect 10 Depth Server URL and Scenario 2 Depth Redirection Passed
SMOKE-004-002,33455,1,1,pass,Auto Redirect One Depth Server URL with relative path Passed
SMOKE-004-003,33456,1,1,pass,Auto Redirect For Different Host Test Passed
