#testcaseid,testrun,componentid,catagoryid,status,description
SMOKE-001-001,90228,1,1,pass,ns_save_string() api Passed
SMOKE-001-002,90229,1,1,pass,ns_eval_string() Passed
SMOKE-001-003,90230,1,1,pass,ns_adv_param() Passed
SMOKE-001-004,90231,1,1,pass,ns_adv_param() negative condition Passed
SMOKE-001-005,90232,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-006,90233,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-007,90234,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-008,90235,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-009,90236,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-010,90237,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-011,90238,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-012,90239,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-013,90240,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-014,90241,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-015,90242,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-016,90243,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-017,90244,1,1,pass,Smoke_SET_INT_VAL_API_TEST Passed
SMOKE-001-018,90245,1,1,pass,Smoke_GET_INT_VAL_API_TEST Passed
SMOKE-001-019,90246,1,1,pass,Smoke_GET_RANDOM_STR_API_TEST Passed
SMOKE-001-020,90247,1,1,pass,Smoke_GETTERS_API_TEST Passed
SMOKE-001-021,90248,1,1,pass,Smoke_CHK_STR_CPY_API_TEST Passed
SMOKE-001-024,90249,1,1,pass,Passed for ns_get_url_resp_msg
SMOKE-002-001,90250,1,1,pass,Http authentication basic for apache main param session Passed
SMOKE-002-002,90251,1,1,pass,Http authentication basic for apache main param use Passed
SMOKE-002-003,90252,1,1,pass,Http authentication basic for apache for Page Dump Passed
SMOKE-002-004,90253,1,1,pass,Http authentication basic main with keep alive Passed
SMOKE-002-005,90254,1,1,pass,Http authentication basic main cvfail without keepalive Passed
SMOKE-003-001,90255,1,1,pass,Autofetch one main url five autofetch url Passed
SMOKE-003-002,90256,1,1,pass,Autofetch disabled Passed
SMOKE-003-003,90257,1,1,pass,Autofetch enabled two embedded url Passed
SMOKE-003-004,90258,1,1,pass,Autofetch disabled two embedded url Passed
SMOKE-003-005,90259,1,1,pass,Autofetch Inline Include Domain Passed
SMOKE-003-006,90260,1,1,pass,Autofetch Inline Exclude Domain Passed
SMOKE-003-007,90261,1,1,pass,Autofetch Inline Include Url Pattern Passed
SMOKE-003-008,90262,1,1,pass,Autofetch Inline Exclude Url Pattern Passed
SMOKE-003-009,90263,1,1,fail,jsp based url being requested after excluding jsp based pattern
SMOKE-003-010,90264,1,1,fail,No jsp based url being requested after including jsp based pattern
SMOKE-003-011,90265,1,1,pass,js based url were not requested after excluding js+ based pattern
SMOKE-003-012,90266,1,1,pass,jsp inlines have been filtered out but js being included for js? pattern
