#testcaseid,testrun,componentid,catagoryid,status,description
REG-001-001,69772,1,2,pass,FCU with RampUp in Step mode testcase passed
REG-002-001,69773,1,2,pass,FCU with RampUp in Rate mode testcase passed
REG-003-001,69774,1,2,pass,FSR  Mode 1 testcase passed
REG-004-001,69775,1,2,fail,FSR  Mode 2 testcase failed because Sessions Started/Minute(NA) in baseline testrun found is 790.8 and Sessions Started/Minute(NA) in current testrun is 843.336 are having difference of -6.64339908953% which exceeed the tolerance of 5%
REG-005-001,69776,1,2,fail,Replay Access Logs testcase failed because Average Response Time (Secs)(NA) in baseline testrun found is 0.002 and Simulated Protocol Stats(Overall);Service Time (Secs)(NA) in current testrun is 0.27 are having difference of -13400.0% which exceeed the tolerance of 5%
REG-006-001,69777,1,2,fail,NS supported protocols such as POP3 SMTP & FTP Testcase failed because Average Page Response Time (Secs)(NA) in baseline testrun found is 0.025 and Average Page Response Time (Secs)(NA) in current testrun is 0.023 are having difference of 8.0% which exceeed the tolerance of 5%
REG-007-001,69778,1,2,pass,RTC is being applied for Start0 phase;10  have been found in current situation as RTC being applied
REG-007-002,69779,1,2,pass,RTC is being applied for RampUp0 phase;12  have been found in current situation as RTC being applied
REG-007-003,69780,1,2,pass,RTC is being applied for Stabilize0 phase;110  have been found in current situation as RTC being applied
REG-007-004,69781,1,2,pass,RTC is being applied for Duration0 phase;110  have been found in current situation as RTC being applied
REG-007-005,69782,1,2,pass,RTC is being applied for RampDown0 phase;85  have been found in current situation as RTC being applied
REG-007-006,69783,1,2,pass,RTC being applied in all phases correctly;VUSers records were found as expected for each of the phases where RTC applied;Ramp down users count also met to the expected total VUsers count post application of RTC
REG-008-001,69784,1,2,pass,Regression testcase for Replay Access Logs test Passed
REG-010-001,69785,1,2,fail, Percentile testcase failed. For more details about percentile data please find the percentile_data.csv attachment
