#testcaseid,testrun,componentid,catagoryid,status,description
REG-001-001,36858,1,2,pass,Regression testcase for FCU having RampUp in Step Mode test Passed
REG-002-001,36859,1,2,pass,Regression testcase for FCU having RampUp in Rate Mode test Passed
REG-003-001,36860,1,2,pass,Regression testcase for FSR Mode 1 test Passed
REG-004-001,36861,1,2,pass,Regression testcase for FSR Mode 2 test Passed
REG-005-001,36862,1,2,pass,Regression testcase for Replay Access Log test Passed
REG-006-001,36863,1,2,pass,Regression testcase for NS supported protocols such as POP3 SMTP & FTP test Passed
REG-007-001,36864,1,2,pass,RTC is being applied for Start0 phase;10  have been found in current situation as RTC being applied
REG-007-002,36865,1,2,pass,RTC is being applied for RampUp0 phase;12  have been found in current situation as RTC being applied
REG-007-003,36866,1,2,pass,RTC is being applied for Stabilize0 phase;110  have been found in current situation as RTC being applied
REG-007-004,36867,1,2,pass,RTC is being applied for Duration0 phase;110  have been found in current situation as RTC being applied
REG-007-005,36868,1,2,pass,RTC is being applied for RampDown0 phase;86  have been found in current situation as RTC being applied
REG-007-006,36869,1,2,pass,RTC being applied in all phases correctly;VUSers records were found as expected for each of the phases where RTC applied;Ramp down users count also met to the expected total VUsers count post application of RTC
