TestID, TestRun, Release_Id, Build_Id, Component_Id, Status, Catagory, Description
SMOKE-001-001,10762,4.1.3,27,NetStorm,pass,1,ns_save_string() api Passed
SMOKE-001-002,10763,4.1.3,27,NetStorm,pass,1,ns_eval_string() Passed
SMOKE-001-003,10764,4.1.3,27,NetStorm,pass,1,ns_adv_param() Passed
SMOKE-001-004,10765,4.1.3,27,NetStorm,pass,1,ns_adv_param() negative condition Passed
SMOKE-001-005,10766,4.1.3,27,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-006,10767,4.1.3,27,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-007,10768,4.1.3,27,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-008,10769,4.1.3,27,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-009,10770,4.1.3,27,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-010,10771,4.1.3,27,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-011,10772,4.1.3,27,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-012,10773,4.1.3,27,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-013,10774,4.1.3,27,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-014,10775,4.1.3,27,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-015,10776,4.1.3,27,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-016,10777,4.1.3,27,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-017,10778,4.1.3,27,NetStorm,pass,1,Smoke_SET_INT_VAL_API_TEST Passed
SMOKE-001-018,10779,4.1.3,27,NetStorm,pass,1,Smoke_GET_INT_VAL_API_TEST Passed
SMOKE-001-019,10780,4.1.3,27,NetStorm,pass,1,Smoke_GET_RANDOM_STR_API_TEST Passed
SMOKE-001-020,10781,4.1.3,27,NetStorm,pass,1,Smoke_GETTERS_API_TEST Passed
SMOKE-001-021,10782,4.1.3,27,NetStorm,pass,1,Smoke_CHK_STR_CPY_API_TEST Passed
SMOKE-003-001,10783,4.1.3,27,NetStorm,pass,1,Autofetch one main url five autofetch url Passed
SMOKE-003-002,10784,4.1.3,27,NetStorm,pass,1,Autofetch disabled Passed
SMOKE-003-003,10785,4.1.3,27,NetStorm,pass,1,Autofetch enabled two embedded url Passed
SMOKE-003-004,10786,4.1.3,27,NetStorm,pass,1,Autofetch disabled two embedded url Passed
SMOKE-003-005,10787,4.1.3,27,NetStorm,pass,1,Autofetch Inline Include Domain Passed
SMOKE-003-006,10788,4.1.3,27,NetStorm,pass,1,Autofetch Inline Exclude Domain Passed
SMOKE-003-007,10789,4.1.3,27,NetStorm,pass,1,Autofetch Inline Include Url Pattern Passed
SMOKE-003-008,10790,4.1.3,27,NetStorm,pass,1,Autofetch Inline Exclude Url Pattern Passed
SMOKE-003-009,10791,4.1.3,27,NetStorm,pass,1,No jsp based url being requested after excluding jsp based pattern
SMOKE-003-010,10792,4.1.3,27,NetStorm,pass,1,jsp based url being requested after including jsp based pattern
SMOKE-003-011,10793,4.1.3,27,NetStorm,pass,1,js based url were not requested after excluding js+ based pattern
SMOKE-003-012,10794,4.1.3,27,NetStorm,pass,1,jsp inlines have been filtered out but js being included for js? pattern
SMOKE-003-013,10795,4.1.3,27,NetStorm,pass,1,only js and jsp based inlines have been requested for including jsp? pattern
SMOKE-003-014,10796,4.1.3,27,NetStorm,pass,1,jsp and js both inlines have been included for js* pattern
SMOKE-003-015,10797,4.1.3,27,NetStorm,pass,1,jsp and js both inlines have been included for j[sp]+ pattern
SMOKE-004-001,10798,4.1.3,27,NetStorm,pass,1,Auto Redirect 10 Depth Server URL and Scenario 2 Depth Redirection Passed
SMOKE-004-002,10799,4.1.3,27,NetStorm,pass,1,Auto Redirect One Depth Server URL with relative path Passed
SMOKE-004-003,10800,4.1.3,27,NetStorm,pass,1,Auto Redirect For Different Host Test Passed
SMOKE-004-004,10801,4.1.3,27,NetStorm,pass,1,Auto Redirect For Relative To Absolute redirection Passed
SMOKE-004-005,10802,4.1.3,27,NetStorm,pass,1,Auto Redirect For Different Protocol Url Passed
SMOKE-004-006,10803,4.1.3,27,NetStorm,fail,1,redirected location count for manual redirection didn't match with expected count;expected count=1;actual count=0
SMOKE-005-001,10804,4.1.3,27,NetStorm,pass,1,Four URL Test without expiry cookie and cookie mode 1 Passed
