#testcaseid,testrun,componentid,catagoryid,status,description
SMOKE-001-001,3369,1,1,pass,ns_save_string() api Passed
SMOKE-001-002,3370,1,1,pass,ns_eval_string() Passed
SMOKE-001-003,3371,1,1,pass,ns_adv_param() Passed
SMOKE-001-004,3372,1,1,pass,ns_adv_param() negative condition Passed
SMOKE-001-005,3373,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-006,3374,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-007,3375,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-008,3376,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-009,3377,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-010,3378,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-011,3379,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-012,3380,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-013,3381,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-014,3382,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-015,3383,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-016,3384,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-017,3385,1,1,pass,Smoke_SET_INT_VAL_API_TEST Passed
SMOKE-001-018,3386,1,1,pass,Smoke_GET_INT_VAL_API_TEST Passed
SMOKE-001-019,3387,1,1,pass,Smoke_GET_RANDOM_STR_API_TEST Passed
SMOKE-001-020,3388,1,1,pass,Smoke_GETTERS_API_TEST Passed
SMOKE-001-021,3389,1,1,pass,Smoke_CHK_STR_CPY_API_TEST Passed
SMOKE-001-024,3390,1,1,pass,Passed for ns_get_url_resp_msg
SMOKE-002-001,3391,1,1,fail,Http authentication basic for apache main param session Failed
SMOKE-002-002,3392,1,1,fail,Http authentication basic for apache main param use Failed
SMOKE-002-003,3393,1,1,fail,Http authentication basic for apache for PageDump Failed
SMOKE-002-004,3394,1,1,fail,Http authentication basic main with keep alive Failed
SMOKE-002-005,3395,1,1,fail,Http authentication basic main cvfail without keepalive Failed
SMOKE-003-001,3396,1,1,pass,Autofetch one main url five autofetch url Passed
SMOKE-003-002,3397,1,1,pass,Autofetch disabled Passed
SMOKE-003-003,3398,1,1,pass,Autofetch enabled two embedded url Passed
SMOKE-003-004,3399,1,1,pass,Autofetch disabled two embedded url Passed
SMOKE-003-005,3400,1,1,fail,Autofetch Inline Include Domain Failed
SMOKE-003-006,3401,1,1,pass,Autofetch Inline Exclude Domain Passed
