TestID, TestRun, Release_Id, Build_Id, Component_Id, Status, Catagory, Description
SMOKE-001-001,26394,4.1.5,19,NetStorm,pass,1,ns_save_string() api Passed
SMOKE-001-002,26395,4.1.5,19,NetStorm,pass,1,ns_eval_string() Passed
SMOKE-001-003,26396,4.1.5,19,NetStorm,pass,1,ns_adv_param() Passed
SMOKE-001-004,26397,4.1.5,19,NetStorm,pass,1,ns_adv_param() negative condition Passed
SMOKE-001-005,26398,4.1.5,19,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-006,26399,4.1.5,19,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-007,26400,4.1.5,19,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-008,26401,4.1.5,19,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-009,26402,4.1.5,19,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-010,26403,4.1.5,19,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-011,26404,4.1.5,19,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-012,26405,4.1.5,19,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-013,26406,4.1.5,19,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-014,26407,4.1.5,19,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-015,26408,4.1.5,19,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-016,26409,4.1.5,19,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-017,26410,4.1.5,19,NetStorm,pass,1,Smoke_SET_INT_VAL_API_TEST Passed
SMOKE-001-018,26411,4.1.5,19,NetStorm,pass,1,Smoke_GET_INT_VAL_API_TEST Passed
SMOKE-001-019,26412,4.1.5,19,NetStorm,pass,1,Smoke_GET_RANDOM_STR_API_TEST Passed
SMOKE-001-020,26413,4.1.5,19,NetStorm,pass,1,Smoke_GETTERS_API_TEST Passed
SMOKE-001-021,26414,4.1.5,19,NetStorm,pass,1,Smoke_CHK_STR_CPY_API_TEST Passed
SMOKE-002-001,26415,4.1.5,19,NetStorm,pass,1,Http authentication basic for apache main param session Passed
SMOKE-002-002,26416,4.1.5,19,NetStorm,pass,1,Http authentication basic for apache main param use Passed
SMOKE-002-003,26417,4.1.5,19,NetStorm,pass,1,Http authentication basic for apache for Page Dump Passed
SMOKE-002-004,26418,4.1.5,19,NetStorm,pass,1,Http authentication basic main with keep alive Passed
SMOKE-002-005,26419,4.1.5,19,NetStorm,pass,1,Http authentication basic main cvfail without keepalive Passed
SMOKE-003-001,26420,4.1.5,19,NetStorm,pass,1,Autofetch one main url five autofetch url Passed
SMOKE-003-002,26421,4.1.5,19,NetStorm,pass,1,Autofetch disabled Passed
SMOKE-003-003,26422,4.1.5,19,NetStorm,pass,1,Autofetch enabled two embedded url Passed
SMOKE-003-004,26423,4.1.5,19,NetStorm,pass,1,Autofetch disabled two embedded url Passed
SMOKE-003-005,26424,4.1.5,19,NetStorm,pass,1,Autofetch Inline Include Domain Passed
