TARGET_PHASE_TIME ALL Start 00:00:00
TARGET_PHASE_TIME ALL RampUp 00:00:00
TARGET_PHASE_TIME ALL Stabilization 00:00:00
TARGET_PHASE_TIME ALL Duration 00:03:00
TARGET_PHASE_TIME ALL RampDown 00:03:00
