TARGET_PHASE_TIME ALL Start 00:00:00
TARGET_PHASE_TIME ALL RampUp 00:08:22
TARGET_PHASE_TIME ALL Stabilization 00:08:52
TARGET_PHASE_TIME ALL Runtime 00:18:52
TARGET_PHASE_TIME ALL RampDown 00:19:52
