#testcaseid,testrun,componentid,catagoryid,status,description
SMOKE-001-001,16126,1,1,pass,ns_save_string() api Passed
SMOKE-001-002,16127,1,1,pass,ns_eval_string() Passed
SMOKE-001-003,16128,1,1,pass,ns_adv_param() Passed
SMOKE-001-004,16129,1,1,pass,ns_adv_param() negative condition Passed
SMOKE-001-005,16130,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-006,16131,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-007,16132,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-008,16133,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-009,16134,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-010,16135,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-011,16136,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-012,16137,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-013,16138,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-014,16139,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-015,16140,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-016,16141,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-017,16142,1,1,pass,Smoke_SET_INT_VAL_API_TEST Passed
SMOKE-001-018,16143,1,1,pass,Smoke_GET_INT_VAL_API_TEST Passed
SMOKE-001-019,16144,1,1,pass,Smoke_GET_RANDOM_STR_API_TEST Passed
SMOKE-001-020,16145,1,1,pass,Smoke_GETTERS_API_TEST Passed
SMOKE-001-021,16146,1,1,pass,Smoke_CHK_STR_CPY_API_TEST Passed
SMOKE-001-024,16147,1,1,pass,Passed for ns_get_url_resp_msg
SMOKE-002-001,16148,1,1,pass,Http authentication basic for apache main param session Passed
SMOKE-002-002,16149,1,1,pass,Http authentication basic for apache main param use Passed
SMOKE-002-003,16150,1,1,pass,Http authentication basic for apache for Page Dump Passed
SMOKE-002-004,16151,1,1,pass,Http authentication basic main with keep alive Passed
SMOKE-002-005,16152,1,1,pass,Http authentication basic main cvfail without keepalive Passed
SMOKE-003-001,16153,1,1,pass,Autofetch one main url five autofetch url Passed
SMOKE-003-002,16154,1,1,pass,Autofetch disabled Passed
SMOKE-003-003,16155,1,1,pass,Autofetch enabled two embedded url Passed
SMOKE-003-004,16156,1,1,pass,Autofetch disabled two embedded url Passed
SMOKE-003-005,16157,1,1,pass,Autofetch Inline Include Domain Passed
SMOKE-003-006,16158,1,1,pass,Autofetch Inline Exclude Domain Passed
SMOKE-003-007,16159,1,1,pass,Autofetch Inline Include Url Pattern Passed
SMOKE-003-008,16160,1,1,pass,Autofetch Inline Exclude Url Pattern Passed
SMOKE-003-009,16161,1,1,pass,No jsp based url being requested after excluding jsp based pattern
SMOKE-003-010,16162,1,1,pass,jsp based url being requested after including jsp based pattern
SMOKE-003-011,16163,1,1,pass,js based url were not requested after excluding js+ based pattern
SMOKE-003-012,16164,1,1,pass,jsp inlines have been filtered out but js being included for js? pattern
SMOKE-003-013,16165,1,1,pass,only js and jsp based inlines have been requested for including jsp? pattern
SMOKE-003-014,16166,1,1,pass,jsp and js both inlines have been included for js* pattern
SMOKE-003-015,16167,1,1,pass,jsp and js both inlines have been included for j[sp]+ pattern
SMOKE-003-016,16168,1,1,pass,PostURLCallBack for set embed objects api;mode zero;not implemented
SMOKE-003-017,16169,1,1,pass,PostURLCallBack for set embd objects api;mode one;not implemented
SMOKE-003-018,16170,1,1,pass,PostURLCallBack for set embd objects api;url redirection;not implemented
SMOKE-004-001,16171,1,1,pass,Auto Redirect 10 Depth Server URL and Scenario 2 Depth Redirection Passed
SMOKE-004-002,16172,1,1,pass,Auto Redirect One Depth Server URL with relative path Passed
SMOKE-004-003,16173,1,1,pass,Auto Redirect For Different Host Test Passed
SMOKE-004-004,16174,1,1,pass,Auto Redirect For Relative To Absolute redirection Passed
SMOKE-004-005,16175,1,1,fail,Auto Redirect For Different Protocol Url Failed
SMOKE-004-006,16176,1,1,pass,Validation passed for Manual redirection testcase
SMOKE-005-003,16177,1,1,pass,Four URL Test with expiry code and cookie mode 1  Passed
SMOKE-005-004,16178,1,1,pass,Two URL Test with command line cookie and cookie mode 1 Passed
SMOKE-006-001,16179,1,1,pass,KeepAlive with percentage 100 Passed
SMOKE-006-002,16180,1,1,pass,KeepAlive with percentage 0 Passed
SMOKE-007-001,16181,1,1,pass,One Url MultiPart With Boundary Passed
SMOKE-007-002,16182,1,1,pass,One Url MultiPart Without Boundary Passed
SMOKE-007-003,16183,1,1,pass,One Url MultiPart Nested Boundries Passed
SMOKE-008-001,16184,1,1,pass,Page think time with constant mode Passed
SMOKE-008-002,16185,1,1,pass,Page think time with uniform distribution mode Passed
SMOKE-008-003,16186,1,1,pass,Page think time with internet type distribution mode Passed
SMOKE-008-004,16187,1,1,pass,Page think time keyword for specific page Passed
SMOKE-008-005,16188,1,1,pass,Page think time keyword with overide and multiply values Passed
SMOKE-008-007,16189,1,1,pass,Page think time custom mode 4 vaidation passed
SMOKE-008-008,16190,1,1,pass,Page think time custom mode 4 vaidation passed
SMOKE-008-009,16191,1,1,pass,Page think time custom mode 4 vaidation passed
SMOKE-008-010,16192,1,1,pass,Page think time custom mode 4 vaidation passed
SMOKE-008-011,16193,1,1,pass,page think time mode 4 testcase passed for all groups and all pages
SMOKE-008-012,16194,1,1,pass,page think time mode 4 testcase passed where function returns a random value from an initalized array
SMOKE-009-001,16195,1,1,pass,Search in two main url Passed
SMOKE-009-002,16196,1,1,pass,Search in two main url with savelength mode Passed
SMOKE-009-003,16197,1,1,pass,Search for two main url with save length and save offset mode  Passed
SMOKE-009-004,16198,1,1,pass,Search for two main url with save length and save offset mode Passed
SMOKE-009-005,16199,1,1,pass,Search for two main url with save length and save offset mode in 2 pages Passed
SMOKE-009-006,16200,1,1,pass,Search for two main url with save length and save offset mode in 2 pages Passed
SMOKE-009-007,16201,1,1,pass,Checkpoint with two main url check value found Passed
SMOKE-009-008,16202,1,1,pass,Checkpoint with two main url check value not found Passed
SMOKE-009-009,16203,1,1,pass,Checkpoint with two main url check value with prefix and suffix found Passed
SMOKE-009-010,16204,1,1,pass,Checkpoint with two main url check value with prefix and suffix not found Passed
SMOKE-009-011,16205,1,1,pass,Checkpoint with two main url check value with prefix and suffix found and ActionOnfailContinue Passed
SMOKE-009-012,16206,1,1,pass,Checkpoint with two main url check value with prefix and suffix not found ActionOnfailStop Passed
SMOKE-009-013,16207,1,1,pass,Checkpoint with two main url check value with prefix and suffix found comparing from a file Passed
SMOKE-009-014,16208,1,1,pass,Checkpoint with two main url check value with prefix and suffix not found Passed
SMOKE-009-015,16209,1,1,pass,File Parameter 5 main url ChangeOnUse Passed
SMOKE-009-016,16210,1,1,pass,File Parameter 5 main url ChangeOnSession Passed
SMOKE-009-017,16211,1,1,pass,File Parameter 5 url ModeWeighted Passed
SMOKE-009-018,16212,1,1,pass,Serach Param for two main url Passed
SMOKE-009-019,16213,1,1,pass,Search Param for 5 url with single page search savelenght and saveoffset and ORD all Passed
SMOKE-009-021,16214,1,1,pass,nsl_unique_number_var keyword is validated using Refresh Mode: Use
SMOKE-009-022,16215,1,1,pass,nsl_unique_number_var keyword is validated using Refresh Mode Session
SMOKE-009-023,16216,1,1,pass,testcase is validated
SMOKE-009-024,16217,1,1,pass,condition is passed
SMOKE-009-025,16218,1,1,pass,Expected data is matched with actual data in 2nd and 3rd Request Page Url
SMOKE-009-026,16219,1,1,pass,Req_Rep file data is matched with expected results
SMOKE-009-027,16220,1,1,pass,Input size exceed array index
SMOKE-010-001,16221,1,1,pass,DNS A type query Passed
SMOKE-010-002,16222,1,1,pass,DNS AAAA type query Passed
SMOKE-010-003,16223,1,1,pass,DNS MX type query Passed
SMOKE-010-004,16224,1,1,pass,DNS NS type query Passed
SMOKE-010-005,16225,1,1,pass,DNS SOA type query Passed
SMOKE-010-006,16226,1,1,pass,DNS PTR type query Passed
SMOKE-010-007,16227,1,1,pass,DNS CNAME type query Passed
SMOKE-010-009,16228,1,1,fail,Ftp testcase failed due to url failure;vsftpd service may be stopped
SMOKE-010-010,16229,1,1,pass,Ftp test for binary data and passive mode Passed
SMOKE-010-011,16230,1,1,fail,Ftp testcase failed due to url failure;vsftpd service may be stopped
SMOKE-010-012,16231,1,1,pass,Ftp test for binary data and active mode Passed
SMOKE-010-014,16232,1,1,pass,IMAP test for FETCH HEADER Passed
SMOKE-010-015,16233,1,1,pass,IMAP test for FETCH TEXT Passed
SMOKE-010-016,16234,1,1,pass,IMAP test for FETCH BODY Passed
SMOKE-010-017,16235,1,1,pass,Hessian Protocol version 1.0 Test Passed
SMOKE-010-018,16236,1,1,pass,Hessian Protocol version 2.0 Test Passed
SMOKE-012-001,16237,1,1,pass,Runlogic for percentaged block flow test Passed
SMOKE-012-002,16238,1,1,pass,Runlogic for percentaged block flow test Passed
SMOKE-012-003,16239,1,1,pass,Runlogic for percentaged block flow test Passed
SMOKE-012-004,16240,1,1,pass,Runlogic for sequence flows test Passed
SMOKE-012-005,16241,1,1,pass,Runlogic for handle_switch_case block test Passed
SMOKE-012-006,16242,1,1,pass,Runlogic for handle_switch_case block test Passed
SMOKE-012-007,16243,1,1,pass,Runlogic for handle_switch_case block test Passed
SMOKE-012-008,16244,1,1,pass,Runlogic for handle_switch_case block test Passed
SMOKE-012-009,16245,1,1,pass,Runlogic for handle_switch_case block test Passed
SMOKE-013-001,16246,1,1,pass,SyncPoint Before FirstTrans 10Users all users release Passed
SMOKE-013-002,16247,1,1,fail,SyncPoint Before FirstTrans 10Users 5 users release  Failed
SMOKE-013-003,16248,1,1,pass,SyncPoint Before FirstTrans 10Users 20 users release timeout  Passed
SMOKE-013-004,16249,1,1,pass,SyncPoint In Between Transasctions 10 Users all users release Passed
SMOKE-013-005,16250,1,1,pass,SyncPoint Before First Page 10 Users all users release Passed
SMOKE-013-006,16251,1,1,fail,SyncPoint In Btween Pages 10Users 5users release Failed
SMOKE-013-007,16252,1,1,pass,Syncpoint Overall timeout pass
SMOKE-013-008,16253,1,1,pass,Syncpoint Vuser inter arrival timeout
SMOKE-014-001,16254,1,1,pass,NS add header with Main url Passed
SMOKE-014-002,16255,1,1,pass,NS add header with Embedded url Passed
SMOKE-014-003,16256,1,1,pass,NS add header with both Main and Embedded urls Passed
SMOKE-014-004,16257,1,1,pass,NS auto add header with Main urls Passed
SMOKE-014-005,16258,1,1,pass,NS auto add header with Embedded urls Passed
SMOKE-014-006,16259,1,1,pass,NS auto add header with Mix Mode urls Passed
SMOKE-014-007,16260,1,1,pass,NS clean-up header Passed
SMOKE-014-008,16261,1,1,pass,NS remove auto header Passed
SMOKE-014-009,16262,1,1,pass,NS add and remove header combined Passed
SMOKE-015-001,16263,1,1,pass,NetworkCache test for both cacheable and non-cacheable request Passed
SMOKE-015-002,16264,1,1,pass,NetworkCache test with NetOcean server having default URL Passed
SMOKE-015-003,16265,1,1,pass,NetworkCache test with NetOcean server having parameterized requests Passed
SMOKE-016-001,16266,1,1,pass,do not filter all events will be logged condition verified
SMOKE-016-002,16267,1,1,pass,do not filter all events will be logged condition verified
SMOKE-016-003,16268,1,1,pass,do not filter all events will be logged condition verified
SMOKE-016-004,16269,1,1,pass,do not filter all events will be logged condition verified
SMOKE-016-005,16270,1,1,pass,log events as per event definition file with log event as per state change mode(1) tested
SMOKE-016-006,16271,1,1,pass,Expected timeout events has been logged ;as per event definition file with log event as per events count
SMOKE-016-007,16272,1,1,pass,all CvFail events has been logged;for logging events as per event definition file and event to be logged as per event occurence time
SMOKE-016-008,16273,1,1,pass,log events as per event definition file with no flter(0) mode tested
SMOKE-016-009,16274,1,1,pass,no events being logged for filter all events;no events will be logged configuration setting
SMOKE-017-001,16275,1,1,pass,Inline Delay Mode 1 for single group single page;test validation passed
SMOKE-017-002,16276,1,1,pass,Inline Delay Mode 1 for single group all pages;test validation passed
SMOKE-017-003,16277,1,1,pass,Inline Delay Mode 1 for all groups all pages;test validation passed
SMOKE-017-004,16278,1,1,pass,Inline Delay Mode 2 for single group single page ;test validation passed
SMOKE-017-005,16279,1,1,pass,Inline Delay Mode 2 for single group all pages ;test validation passed
SMOKE-017-006,16280,1,1,pass,Inline Delay Mode 2 for all groups all pages ;test validation passed
SMOKE-017-007,16281,1,1,pass,Inline Delay Mode 3 for single group single page ;test validation passed
SMOKE-017-008,16282,1,1,pass,Inline Delay Mode 3 for single group all pages ;test validation passed
SMOKE-017-009,16283,1,1,pass,Inline Delay Mode 3 for all groups all pages ;test validation passed
SMOKE-017-010,16284,1,1,pass,Inline Delay Mode 4 for single group single page;test validation passed
SMOKE-017-011,16285,1,1,pass,Inline Delay Mode 4 for single group all pages;test validation passed
SMOKE-017-012,16286,1,1,pass,Inline Delay Mode 4 for all groups all pages;test validation passed
SMOKE-017-013,16287,1,1,pass,inline min connection reuse delay for single group smoke testcase passed
SMOKE-017-014,16288,1,1,pass,inline min connection reuse delay for all groups smoke testcase passed
SMOKE-017-015,16289,1,1,pass,log inline block time smoke testcase passed
SMOKE-017-016,16290,1,1,pass,enable page based stats testcase passed
SMOKE-018-002,16291,1,1,pass,NTLM authentication: PASSED for NTLMCase OK
SMOKE-018-003,16292,1,1,pass,NTLM authentication: PASSED for NTLMCase OK
SMOKE-018-004,16293,1,1,pass,NTLM authentication: PASSED for NTLMCase OK
SMOKE-018-005,16294,1,1,pass,NTLM authentication: PASSED for NTLMCase OK
SMOKE-018-006,16295,1,1,pass,NTLM authentication: PASSED for NTLMCase OK
