#testcaseid,testrun,componentid,catagoryid,status,description
SMOKE-001-001,69389,1,1,pass,ns_save_string() api Passed
SMOKE-001-002,69390,1,1,pass,ns_eval_string() Passed
SMOKE-001-003,69391,1,1,pass,ns_adv_param() Passed
SMOKE-001-004,69392,1,1,pass,ns_adv_param() negative condition Passed
SMOKE-001-005,69393,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-006,69394,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-007,69395,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-008,69396,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-009,69397,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-010,69398,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-011,69399,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-012,69400,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-013,69401,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-014,69402,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-015,69403,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-016,69404,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-017,69405,1,1,pass,Smoke_SET_INT_VAL_API_TEST Passed
SMOKE-001-018,69406,1,1,pass,Smoke_GET_INT_VAL_API_TEST Passed
SMOKE-001-019,69407,1,1,pass,Smoke_GET_RANDOM_STR_API_TEST Passed
SMOKE-001-020,69408,1,1,pass,Smoke_GETTERS_API_TEST Passed
SMOKE-001-021,69409,1,1,pass,Smoke_CHK_STR_CPY_API_TEST Passed
SMOKE-001-024,69410,1,1,pass,Passed for ns_get_url_resp_msg
SMOKE-002-001,69411,1,1,pass,Http authentication basic for apache main param session Passed
SMOKE-002-002,69412,1,1,pass,Http authentication basic for apache main param use Passed
SMOKE-002-003,69413,1,1,pass,Http authentication basic for apache for Page Dump Passed
SMOKE-002-004,69414,1,1,pass,Http authentication basic main with keep alive Passed
SMOKE-002-005,69415,1,1,pass,Http authentication basic main cvfail without keepalive Passed
SMOKE-003-001,69416,1,1,pass,Autofetch one main url five autofetch url Passed
SMOKE-003-002,69417,1,1,pass,Autofetch disabled Passed
SMOKE-003-003,69418,1,1,pass,Autofetch enabled two embedded url Passed
SMOKE-003-004,69419,1,1,pass,Autofetch disabled two embedded url Passed
SMOKE-003-005,69420,1,1,pass,Autofetch Inline Include Domain Passed
SMOKE-003-006,69421,1,1,pass,Autofetch Inline Exclude Domain Passed
SMOKE-003-007,69422,1,1,pass,Autofetch Inline Include Url Pattern Passed
SMOKE-003-008,69423,1,1,pass,Autofetch Inline Exclude Url Pattern Passed
SMOKE-003-009,69424,1,1,pass,No jsp based url being requested after excluding jsp based pattern
SMOKE-003-010,69425,1,1,pass,jsp based url being requested after including jsp based pattern
SMOKE-003-011,69426,1,1,pass,js based url were not requested after excluding js+ based pattern
SMOKE-003-012,69427,1,1,pass,jsp inlines have been filtered out but js being included for js? pattern
SMOKE-003-013,69428,1,1,pass,only js and jsp based inlines have been requested for including jsp? pattern
SMOKE-003-014,69429,1,1,pass,jsp and js both inlines have been included for js* pattern
SMOKE-003-015,69430,1,1,pass,jsp and js both inlines have been included for j[sp]+ pattern
SMOKE-003-016,69431,1,1,pass,PostURLCallBack for set embed objects api;mode zero;not implemented
SMOKE-003-017,69432,1,1,pass,PostURLCallBack for set embd objects api;mode one;not implemented
SMOKE-003-018,69433,1,1,pass,PostURLCallBack for set embd objects api;url redirection;not implemented
SMOKE-004-001,69434,1,1,pass,Auto Redirect 10 Depth Server URL and Scenario 2 Depth Redirection Passed
SMOKE-004-002,69435,1,1,pass,Auto Redirect One Depth Server URL with relative path Passed
SMOKE-004-003,69436,1,1,pass,Auto Redirect For Different Host Test Passed
SMOKE-004-004,69437,1,1,pass,Auto Redirect For Relative To Absolute redirection Passed
SMOKE-004-005,69438,1,1,pass,Auto Redirect For Different Protocol Url Passed
SMOKE-004-006,69439,1,1,pass,Validation passed for Manual redirection testcase
SMOKE-005-004,69440,1,1,pass,Two URL Test with command line cookie and cookie mode 1 Passed
SMOKE-006-001,69441,1,1,pass,KeepAlive with percentage 100 Passed
SMOKE-006-002,69442,1,1,pass,KeepAlive with percentage 0 Passed
SMOKE-007-001,69443,1,1,pass,One Url MultiPart With Boundary Passed
SMOKE-007-002,69444,1,1,pass,One Url MultiPart Without Boundary Passed
SMOKE-007-003,69445,1,1,pass,One Url MultiPart Nested Boundries Passed
SMOKE-008-001,69446,1,1,pass,Page think time with constant mode Passed
SMOKE-008-002,69447,1,1,pass,Page think time with uniform distribution mode Passed
SMOKE-008-003,69448,1,1,pass,Page think time with internet type distribution mode Passed
SMOKE-008-004,69449,1,1,pass,Page think time keyword for specific page Passed
SMOKE-008-005,69450,1,1,pass,Page think time keyword with overide and multiply values Passed
SMOKE-008-007,69451,1,1,pass,Page think time custom mode 4 vaidation passed
SMOKE-008-008,69452,1,1,pass,Page think time custom mode 4 vaidation passed
SMOKE-008-009,69453,1,1,pass,Page think time custom mode 4 vaidation passed
SMOKE-008-010,69454,1,1,pass,Page think time custom mode 4 vaidation passed
SMOKE-008-011,69455,1,1,pass,page think time mode 4 testcase passed for all groups and all pages
SMOKE-008-012,69456,1,1,pass,page think time mode 4 testcase passed where function returns a random value from an initalized array
SMOKE-009-001,69457,1,1,pass,Search in two main url Passed
SMOKE-009-002,69458,1,1,pass,Search in two main url with savelength mode Passed
SMOKE-009-003,69459,1,1,pass,Search for two main url with save length and save offset mode  Passed
SMOKE-009-004,69460,1,1,pass,Search for two main url with save length and save offset mode Passed
SMOKE-009-005,69461,1,1,pass,Search for two main url with save length and save offset mode in 2 pages Passed
SMOKE-009-006,69462,1,1,pass,Search for two main url with save length and save offset mode in 2 pages Passed
SMOKE-009-007,69463,1,1,pass,Checkpoint with two main url check value found Passed
SMOKE-009-008,69464,1,1,pass,Checkpoint with two main url check value not found Passed
SMOKE-009-009,69465,1,1,pass,Checkpoint with two main url check value with prefix and suffix found Passed
SMOKE-009-010,69466,1,1,pass,Checkpoint with two main url check value with prefix and suffix not found Passed
SMOKE-009-011,69467,1,1,pass,Checkpoint with two main url check value with prefix and suffix found and ActionOnfailContinue Passed
SMOKE-009-012,69468,1,1,pass,Checkpoint with two main url check value with prefix and suffix not found ActionOnfailStop Passed
SMOKE-009-013,69469,1,1,pass,Checkpoint with two main url check value with prefix and suffix found comparing from a file Passed
SMOKE-009-014,69470,1,1,pass,Checkpoint with two main url check value with prefix and suffix not found Passed
SMOKE-009-015,69471,1,1,pass,File Parameter 5 main url ChangeOnUse Passed
SMOKE-009-016,69472,1,1,pass,File Parameter 5 main url ChangeOnSession Passed
SMOKE-009-017,69473,1,1,pass,File Parameter 5 url ModeWeighted Passed
SMOKE-009-018,69474,1,1,pass,Serach Param for two main url Passed
SMOKE-009-019,69475,1,1,fail,Search Param for 5 url with single page search savelenght and saveoffset and ORD all Failed
SMOKE-009-020,69476,1,1,pass,Date parametrization testcase passed
SMOKE-010-001,69477,1,1,pass,DNS A type query Passed
SMOKE-010-002,69478,1,1,pass,DNS AAAA type query Passed
SMOKE-010-003,69479,1,1,pass,DNS MX type query Passed
SMOKE-010-004,69480,1,1,pass,DNS NS type query Passed
SMOKE-010-005,69481,1,1,pass,DNS SOA type query Passed
SMOKE-010-006,69482,1,1,pass,DNS PTR type query Passed
SMOKE-010-007,69483,1,1,pass,DNS CNAME type query Passed
SMOKE-010-008,69484,1,1,pass,POP3 testcase Passed
SMOKE-010-009,69485,1,1,pass,Ftp test for text data and passive mode Passed
SMOKE-010-010,69486,1,1,pass,Ftp test for binary data and passive mode Passed
SMOKE-010-011,69487,1,1,pass,Ftp test for text data and active mode Passed
SMOKE-010-012,69488,1,1,pass,Ftp test for binary data and active mode Passed
SMOKE-010-013,69489,1,1,pass,SMTP test Passed
SMOKE-010-014,69490,1,1,pass,IMAP test for FETCH HEADER Passed
SMOKE-010-015,69491,1,1,pass,IMAP test for FETCH TEXT Passed
SMOKE-010-016,69492,1,1,pass,IMAP test for FETCH BODY Passed
SMOKE-010-017,69493,1,1,pass,Hessian Protocol version 1.0 Test Passed
SMOKE-010-018,69494,1,1,pass,Hessian Protocol version 2.0 Test Passed
SMOKE-012-001,69495,1,1,pass,Runlogic for percentaged block flow test Passed
SMOKE-012-002,69496,1,1,pass,Runlogic for percentaged block flow test Passed
SMOKE-012-003,69497,1,1,pass,Runlogic for percentaged block flow test Passed
SMOKE-012-004,69498,1,1,pass,Runlogic for sequence flows test Passed
SMOKE-012-005,69499,1,1,pass,Runlogic for handle_switch_case block test Passed
SMOKE-012-006,69500,1,1,pass,Runlogic for handle_switch_case block test Passed
SMOKE-012-007,69501,1,1,pass,Runlogic for handle_switch_case block test Passed
SMOKE-012-008,69502,1,1,pass,Runlogic for handle_switch_case block test Passed
SMOKE-012-009,69503,1,1,pass,Runlogic for handle_switch_case block test Passed
SMOKE-013-001,69504,1,1,pass,SyncPoint Before FirstTrans 10Users all users release Passed
SMOKE-013-002,69505,1,1,fail,SyncPoint Before FirstTrans 10Users 5 users release  Failed
SMOKE-013-003,69506,1,1,pass,SyncPoint Before FirstTrans 10Users 20 users release timeout  Passed
SMOKE-013-004,69507,1,1,pass,SyncPoint In Between Transasctions 10 Users all users release Passed
SMOKE-013-005,69508,1,1,pass,SyncPoint Before First Page 10 Users all users release Passed
SMOKE-013-006,69509,1,1,fail,SyncPoint In Btween Pages 10Users 5users release Failed
SMOKE-013-007,69510,1,1,pass,Syncpoint Overall timeout pass
SMOKE-013-008,69511,1,1,pass,Syncpoint Vuser inter arrival timeout
SMOKE-014-001,69512,1,1,pass,NS add header with Main url Passed
SMOKE-014-002,69513,1,1,pass,NS add header with Embedded url Passed
SMOKE-014-003,69514,1,1,pass,NS add header with both Main and Embedded urls Passed
SMOKE-014-004,69515,1,1,pass,NS auto add header with Main urls Passed
SMOKE-014-005,69516,1,1,pass,NS auto add header with Embedded urls Passed
SMOKE-014-006,69517,1,1,pass,NS auto add header with Mix Mode urls Passed
SMOKE-014-007,69518,1,1,pass,NS clean-up header Passed
SMOKE-014-008,69519,1,1,pass,NS remove auto header Passed
SMOKE-014-009,69520,1,1,pass,NS add and remove header combined Passed
SMOKE-015-001,69521,1,1,pass,NetworkCache test for both cacheable and non-cacheable request Passed
SMOKE-015-002,69522,1,1,pass,NetworkCache test with NetOcean server having default URL Passed
SMOKE-015-003,69523,1,1,pass,NetworkCache test with NetOcean server having parameterized requests Passed
SMOKE-016-001,69524,1,1,pass,do not filter all events will be logged condition verified
SMOKE-016-002,69525,1,1,pass,do not filter all events will be logged condition verified
SMOKE-016-003,69526,1,1,pass,do not filter all events will be logged condition verified
SMOKE-016-004,69527,1,1,pass,do not filter all events will be logged condition verified
SMOKE-016-005,69528,1,1,pass,log events as per event definition file with log event as per state change mode(1) tested
SMOKE-016-006,69529,1,1,pass,Expected timeout events has been logged ;as per event definition file with log event as per events count
SMOKE-016-007,69530,1,1,pass,all CvFail events has been logged;for logging events as per event definition file and event to be logged as per event occurence time
SMOKE-016-008,69531,1,1,pass,log events as per event definition file with no flter(0) mode tested
SMOKE-016-009,69532,1,1,pass,no events being logged for filter all events;no events will be logged configuration setting
SMOKE-017-001,69533,1,1,pass,Inline Delay Mode 1 for single group single page;test validation passed
SMOKE-017-002,69534,1,1,pass,Inline Delay Mode 1 for single group all pages;test validation passed
SMOKE-017-003,69535,1,1,pass,Inline Delay Mode 1 for all groups all pages;test validation passed
SMOKE-017-004,69536,1,1,pass,Inline Delay Mode 2 for single group single page ;test validation passed
SMOKE-017-005,69537,1,1,pass,Inline Delay Mode 2 for single group all pages ;test validation passed
SMOKE-017-006,69538,1,1,pass,Inline Delay Mode 2 for all groups all pages ;test validation passed
SMOKE-017-007,69539,1,1,pass,Inline Delay Mode 3 for single group single page ;test validation passed
SMOKE-017-008,69540,1,1,pass,Inline Delay Mode 3 for single group all pages ;test validation passed
SMOKE-017-009,69541,1,1,pass,Inline Delay Mode 3 for all groups all pages ;test validation passed
SMOKE-017-010,69542,1,1,pass,Inline Delay Mode 4 for single group single page;test validation passed
SMOKE-017-011,69543,1,1,pass,Inline Delay Mode 4 for single group all pages;test validation passed
SMOKE-017-012,69544,1,1,pass,Inline Delay Mode 4 for all groups all pages;test validation passed
SMOKE-017-013,69545,1,1,pass,inline min connection reuse delay for single group smoke testcase passed
SMOKE-017-014,69546,1,1,pass,inline min connection reuse delay for all groups smoke testcase passed
SMOKE-017-015,69547,1,1,pass,log inline block time smoke testcase passed
SMOKE-017-016,69548,1,1,pass,enable page based stats testcase passed
SMOKE-018-002,69549,1,1,pass,NTLM authentication: PASSED for NTLMCase OK
SMOKE-018-003,69550,1,1,pass,NTLM authentication: PASSED for NTLMCase OK
SMOKE-018-004,69551,1,1,pass,NTLM authentication: PASSED for NTLMCase OK
SMOKE-018-005,69552,1,1,pass,NTLM authentication: PASSED for NTLMCase OK
SMOKE-018-006,69553,1,1,pass,NTLM authentication: PASSED for NTLMCase OK
SMOKE-018-007,69555,1,1,pass,NTLM authentication: PASSED for main URL authenticaton
SMOKE-018-008,69557,1,1,pass,NTLM authentication: PASSED for main and inline URL authentication
SMOKE-019-001,69558,1,1,pass,CVar based transaction name  testcase passed as Home matched with C variable value Home
SMOKE-019-002,69559,1,1,pass,CVar based transaction name  testcase passed as FindFlight matched with C variable value FindFlight
SMOKE-019-003,69560,1,1,pass,CVar based transaction name  testcase passed as Login matched with C variable value Login
SMOKE-019-004,69561,1,1,pass,CVar based transaction name  testcase passed as Reservation matched with C variable value Reservation
