#testcaseid,testrun,componentid,catagoryid,status,description
SMOKE-001-001,49650,1,1,pass,ns_save_string() api Passed
SMOKE-001-002,49651,1,1,pass,ns_eval_string() Passed
SMOKE-001-003,49652,1,1,pass,ns_adv_param() Passed
SMOKE-001-004,49653,1,1,pass,ns_adv_param() negative condition Passed
SMOKE-001-007,49656,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-008,49657,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-011,49660,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-012,49661,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-013,49662,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-014,49663,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-015,49664,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-016,49665,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-017,49666,1,1,pass,Smoke_SET_INT_VAL_API_TEST Passed
SMOKE-001-018,49667,1,1,pass,Smoke_GET_INT_VAL_API_TEST Passed
SMOKE-001-019,49668,1,1,pass,Smoke_GET_RANDOM_STR_API_TEST Passed
SMOKE-001-020,49669,1,1,pass,Smoke_GETTERS_API_TEST Passed
SMOKE-001-021,49670,1,1,pass,Smoke_CHK_STR_CPY_API_TEST Passed
SMOKE-001-024,49671,1,1,pass,Passed for ns_get_url_resp_msg
SMOKE-002-001,49672,1,1,pass,Http authentication basic for apache main param session Passed
SMOKE-002-002,49673,1,1,pass,Http authentication basic for apache main param use Passed
SMOKE-002-003,49674,1,1,pass,Http authentication basic for apache for Page Dump Passed
SMOKE-002-004,49675,1,1,pass,Http authentication basic main with keep alive Passed
SMOKE-002-005,49676,1,1,pass,Http authentication basic main cvfail without keepalive Passed
SMOKE-003-001,49677,1,1,pass,Autofetch one main url five autofetch url Passed
SMOKE-003-002,49678,1,1,pass,Autofetch disabled Passed
SMOKE-003-003,49679,1,1,pass,Autofetch enabled two embedded url Passed
SMOKE-003-004,49680,1,1,pass,Autofetch disabled two embedded url Passed
SMOKE-003-005,49681,1,1,pass,Autofetch Inline Include Domain Passed
SMOKE-003-006,49682,1,1,pass,Autofetch Inline Exclude Domain Passed
SMOKE-003-007,49683,1,1,pass,Autofetch Inline Include Url Pattern Passed
SMOKE-003-008,49684,1,1,pass,Autofetch Inline Exclude Url Pattern Passed
SMOKE-003-009,49685,1,1,pass,No jsp based url being requested after excluding jsp based pattern
SMOKE-003-010,49686,1,1,pass,jsp based url being requested after including jsp based pattern
SMOKE-003-011,49687,1,1,pass,js based url were not requested after excluding js+ based pattern
SMOKE-003-012,49688,1,1,pass,jsp inlines have been filtered out but js being included for js? pattern
SMOKE-003-013,49689,1,1,pass,only js and jsp based inlines have been requested for including jsp? pattern
SMOKE-003-014,49690,1,1,pass,jsp and js both inlines have been included for js* pattern
SMOKE-003-015,49691,1,1,pass,jsp and js both inlines have been included for j[sp]+ pattern
SMOKE-003-016,49692,1,1,pass,PostURLCallBack for set embed objects api;mode zero;not implemented
SMOKE-003-017,49693,1,1,pass,PostURLCallBack for set embd objects api;mode one;not implemented
SMOKE-003-018,49694,1,1,pass,PostURLCallBack for set embd objects api;url redirection;not implemented
SMOKE-004-001,49695,1,1,pass,Auto Redirect 10 Depth Server URL and Scenario 2 Depth Redirection Passed
SMOKE-004-002,49696,1,1,pass,Auto Redirect One Depth Server URL with relative path Passed
SMOKE-004-003,49697,1,1,pass,Auto Redirect For Different Host Test Passed
SMOKE-004-004,49698,1,1,pass,Auto Redirect For Relative To Absolute redirection Passed
SMOKE-004-005,49699,1,1,pass,Auto Redirect For Different Protocol Url Passed
SMOKE-004-006,49700,1,1,pass,Validation passed for Manual redirection testcase
SMOKE-005-004,49701,1,1,pass,Two URL Test with command line cookie and cookie mode 1 Passed
SMOKE-006-001,49702,1,1,pass,KeepAlive with percentage 100 Passed
SMOKE-006-002,49703,1,1,pass,KeepAlive with percentage 0 Passed
SMOKE-007-001,49704,1,1,pass,One Url MultiPart With Boundary Passed
SMOKE-007-002,49705,1,1,pass,One Url MultiPart Without Boundary Passed
SMOKE-007-003,49706,1,1,pass,One Url MultiPart Nested Boundries Passed
SMOKE-008-001,49707,1,1,pass,Page think time with constant mode Passed
SMOKE-008-002,49708,1,1,pass,Page think time with uniform distribution mode Passed
SMOKE-008-003,49709,1,1,pass,Page think time with internet type distribution mode Passed
SMOKE-008-004,49710,1,1,pass,Page think time keyword for specific page Passed
SMOKE-008-005,49711,1,1,pass,Page think time keyword with overide and multiply values Passed
SMOKE-008-007,49712,1,1,pass,Page think time custom mode 4 vaidation passed
SMOKE-008-008,49713,1,1,pass,Page think time custom mode 4 vaidation passed
SMOKE-008-009,49714,1,1,pass,Page think time custom mode 4 vaidation passed
SMOKE-008-010,49715,1,1,pass,Page think time custom mode 4 vaidation passed
SMOKE-008-011,49716,1,1,pass,page think time mode 4 testcase passed for all groups and all pages
SMOKE-008-012,49717,1,1,pass,page think time mode 4 testcase passed where function returns a random value from an initalized array
SMOKE-009-001,49718,1,1,pass,Search in two main url Passed
SMOKE-009-002,49719,1,1,pass,Search in two main url with savelength mode Passed
SMOKE-009-003,49720,1,1,pass,Search for two main url with save length and save offset mode  Passed
SMOKE-009-004,49721,1,1,pass,Search for two main url with save length and save offset mode Passed
SMOKE-009-005,49722,1,1,pass,Search for two main url with save length and save offset mode in 2 pages Passed
SMOKE-009-006,49723,1,1,pass,Search for two main url with save length and save offset mode in 2 pages Passed
SMOKE-009-007,49724,1,1,pass,Checkpoint with two main url check value found Passed
SMOKE-009-008,49725,1,1,pass,Checkpoint with two main url check value not found Passed
SMOKE-009-009,49726,1,1,pass,Checkpoint with two main url check value with prefix and suffix found Passed
SMOKE-009-010,49727,1,1,pass,Checkpoint with two main url check value with prefix and suffix not found Passed
SMOKE-009-011,49728,1,1,pass,Checkpoint with two main url check value with prefix and suffix found and ActionOnfailContinue Passed
SMOKE-009-012,49729,1,1,pass,Checkpoint with two main url check value with prefix and suffix not found ActionOnfailStop Passed
SMOKE-009-013,49730,1,1,pass,Checkpoint with two main url check value with prefix and suffix found comparing from a file Passed
