TestID, TestRun, Release_Id, Build_Id, Component_Id, Status, Catagory, Description
SMOKE-001-001,8155,4.1.3,16,NetStorm,pass,1,ns_save_string() api Passed
SMOKE-001-002,8156,4.1.3,16,NetStorm,pass,1,ns_eval_string() Passed
SMOKE-001-003,8157,4.1.3,16,NetStorm,pass,1,ns_adv_param() Passed
SMOKE-001-004,8158,4.1.3,16,NetStorm,pass,1,ns_adv_param() negative condition Passed
SMOKE-001-005,8159,4.1.3,16,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-006,8160,4.1.3,16,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-007,8161,4.1.3,16,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-008,8162,4.1.3,16,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-009,8163,4.1.3,16,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-010,8164,4.1.3,16,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-011,8165,4.1.3,16,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-012,8166,4.1.3,16,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-013,8167,4.1.3,16,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-014,8168,4.1.3,16,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-015,8169,4.1.3,16,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-016,8170,4.1.3,16,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-017,8171,4.1.3,16,NetStorm,pass,1,Smoke_SET_INT_VAL_API_TEST Passed
SMOKE-001-018,8172,4.1.3,16,NetStorm,pass,1,Smoke_GET_INT_VAL_API_TEST Passed
SMOKE-001-019,8173,4.1.3,16,NetStorm,pass,1,Smoke_GET_RANDOM_STR_API_TEST Passed
SMOKE-001-020,8174,4.1.3,16,NetStorm,pass,1,Smoke_GETTERS_API_TEST Passed
SMOKE-001-021,8175,4.1.3,16,NetStorm,pass,1,Smoke_CHK_STR_CPY_API_TEST Passed
SMOKE-003-001,8176,4.1.3,16,NetStorm,pass,1,Autofetch one main url five autofetch url Passed
