TestID, TestRun, Release_Id, Build_Id, Component_Id, Status, Catagory, Description
REG-001-001,27899,4.1.5,22,NetStorm,pass,2,Regression testcase for FCU having RampUp in Step Mode test Passed
REG-002-001,27900,4.1.5,22,NetStorm,pass,2,Regression testcase for FCU having RampUp in Rate Mode test Passed
REG-003-001,27901,4.1.5,22,NetStorm,pass,2,Regression testcase for FSR Mode 1 test Passed
REG-004-001,27902,4.1.5,22,NetStorm,fail,2,Regression test for FSR  Mode 2 failed;because difference of  baseline and current test metric Tcp_Send_throuput_Change = 6 is more than expected difference 5%
REG-005-001,27903,4.1.5,22,NetStorm,pass,2,Regression testcase for Replay Access Log test Passed
REG-006-001,27904,4.1.5,22,NetStorm,pass,2,Regression testcase for NS supported protocols such as POP3 SMTP & FTP test Passed
REG-007-001,27905,4.1.5,22,NetStorm,pass,2,RTC is being applied for Start0 phase;10  have been found in current situation as RTC being applied
REG-007-002,27906,4.1.5,22,NetStorm,pass,2,RTC is being applied for RampUp0 phase;12  have been found in current situation as RTC being applied
REG-007-003,27907,4.1.5,22,NetStorm,pass,2,RTC is being applied for Stabilize0 phase;110  have been found in current situation as RTC being applied
REG-007-004,27908,4.1.5,22,NetStorm,pass,2,RTC is being applied for Duration0 phase;110  have been found in current situation as RTC being applied
REG-007-005,27909,4.1.5,22,NetStorm,pass,2,RTC is being applied for RampDown0 phase;84  have been found in current situation as RTC being applied
REG-007-006,27910,4.1.5,22,NetStorm,pass,2,RTC being applied in all phases correctly;VUSers records were found as expected for each of the phases where RTC applied;Ramp down users count also met to the expected total VUsers count post application of RTC

Failed: 1 test(s), Passed: 11 test(s), Total: 12 test(s)
