TestID, TestRun, Release_Id, Build_Id, Component_Id, Status, Catagory, Description
SMOKE-001-001,12431,4.1.3,36,NetStorm,pass,1,ns_save_string() api Passed
SMOKE-001-002,12432,4.1.3,36,NetStorm,pass,1,ns_eval_string() Passed
SMOKE-001-003,12433,4.1.3,36,NetStorm,pass,1,ns_adv_param() Passed
SMOKE-001-004,12434,4.1.3,36,NetStorm,pass,1,ns_adv_param() negative condition Passed
SMOKE-001-005,12435,4.1.3,36,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-006,12436,4.1.3,36,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-007,12437,4.1.3,36,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-008,12438,4.1.3,36,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-009,12439,4.1.3,36,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-010,12440,4.1.3,36,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-011,12441,4.1.3,36,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-012,12442,4.1.3,36,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-013,12443,4.1.3,36,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-014,12444,4.1.3,36,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-015,12445,4.1.3,36,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-016,12446,4.1.3,36,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-017,12447,4.1.3,36,NetStorm,pass,1,Smoke_SET_INT_VAL_API_TEST Passed
SMOKE-001-018,12448,4.1.3,36,NetStorm,pass,1,Smoke_GET_INT_VAL_API_TEST Passed
SMOKE-001-019,12449,4.1.3,36,NetStorm,pass,1,Smoke_GET_RANDOM_STR_API_TEST Passed
SMOKE-001-020,12450,4.1.3,36,NetStorm,pass,1,Smoke_GETTERS_API_TEST Passed
SMOKE-001-021,12451,4.1.3,36,NetStorm,pass,1,Smoke_CHK_STR_CPY_API_TEST Passed
SMOKE-003-001,12452,4.1.3,36,NetStorm,pass,1,Autofetch one main url five autofetch url Passed
SMOKE-003-002,12453,4.1.3,36,NetStorm,pass,1,Autofetch disabled Passed
SMOKE-003-003,12454,4.1.3,36,NetStorm,pass,1,Autofetch enabled two embedded url Passed
SMOKE-003-004,12455,4.1.3,36,NetStorm,pass,1,Autofetch disabled two embedded url Passed
SMOKE-003-005,12456,4.1.3,36,NetStorm,pass,1,Autofetch Inline Include Domain Passed
SMOKE-003-006,12457,4.1.3,36,NetStorm,pass,1,Autofetch Inline Exclude Domain Passed
SMOKE-003-007,12458,4.1.3,36,NetStorm,pass,1,Autofetch Inline Include Url Pattern Passed
SMOKE-003-008,12459,4.1.3,36,NetStorm,pass,1,Autofetch Inline Exclude Url Pattern Passed
SMOKE-003-009,12460,4.1.3,36,NetStorm,pass,1,No jsp based url being requested after excluding jsp based pattern
SMOKE-003-010,12461,4.1.3,36,NetStorm,pass,1,jsp based url being requested after including jsp based pattern
SMOKE-003-011,12462,4.1.3,36,NetStorm,pass,1,js based url were not requested after excluding js+ based pattern
SMOKE-003-012,12463,4.1.3,36,NetStorm,pass,1,jsp inlines have been filtered out but js being included for js? pattern
SMOKE-003-013,12464,4.1.3,36,NetStorm,pass,1,only js and jsp based inlines have been requested for including jsp? pattern
SMOKE-003-014,12465,4.1.3,36,NetStorm,pass,1,jsp and js both inlines have been included for js* pattern
