#testcaseid,testrun,componentid,catagoryid,status,description
REG-001-001,27104,1,2,pass,FCU with RampUp in Step mode testcase passed
REG-002-001,27105,1,2,pass,FCU with RampUp in Rate mode testcase passed
REG-003-001,27106,1,2,pass,FSR  Mode 1 testcase passed
REG-004-001,27107,1,2,pass,FSR  Mode 2 testcase passed
REG-006-001,27109,1,2,pass,NS supported protocols such as POP3 SMTP & FTP Testcase passed
REG-007-001,27110,1,2,pass,RTC is being applied for Start0 phase;10  have been found in current situation as RTC being applied
REG-007-002,27111,1,2,pass,RTC is being applied for RampUp0 phase;12  have been found in current situation as RTC being applied
REG-007-003,27112,1,2,pass,RTC is being applied for Stabilize0 phase;110  have been found in current situation as RTC being applied
REG-007-004,27113,1,2,pass,RTC is being applied for Duration0 phase;110  have been found in current situation as RTC being applied
REG-007-005,27114,1,2,pass,RTC is being applied for RampDown0 phase;85  have been found in current situation as RTC being applied
REG-007-006,27115,1,2,fail,Simple scenario RTC testcase where RTC being applied in all phases;failed as ramp_down_users=335;not same as total users count=200 after applying RTC
REG-008-001,27116,1,2,pass,Replay Access Logs testcase passed
REG-010-001,27117,1,2,fail, Percentile testcase failed. For more details about percentile data please find the percentile_data.csv attachment
