#testcaseid,testrun,componentid,catagoryid,status,description
REG-001-001,71344,1,2,pass,FCU with RampUp in Step mode testcase passed
REG-002-001,71345,1,2,pass,FCU with RampUp in Rate mode testcase passed
REG-003-001,71346,1,2,pass,FSR  Mode 1 testcase passed
REG-004-001,71347,1,2,pass,FSR  Mode 2 testcase passed
REG-005-001,71348,1,2,fail,Replay Access Logs testcase failed because Average Response Time (Secs)(NA) in baseline testrun found is 0.002 and Average Response Time (Secs)(NA) in current testrun is 0.001 are having difference of 50.0% which exceeed the tolerance of 5%
REG-006-001,71349,1,2,fail,NS supported protocols such as POP3 SMTP & FTP Testcase failed because Average SMTP Response Time (Secs)(NA) in baseline testrun found is 0.002 and Simulated Protocol Stats(smtp);Service Time (Secs)(NA) in current testrun is 17.78 are having difference of -888900.0% which exceeed the tolerance of 5%
REG-007-001,71350,1,2,pass,RTC is being applied for Start0 phase;10  have been found in current situation as RTC being applied
REG-007-002,71351,1,2,pass,RTC is being applied for RampUp0 phase;12  have been found in current situation as RTC being applied
REG-007-003,71352,1,2,pass,RTC is being applied for Stabilize0 phase;110  have been found in current situation as RTC being applied
REG-007-004,71353,1,2,pass,RTC is being applied for Duration0 phase;110  have been found in current situation as RTC being applied
REG-007-005,71354,1,2,pass,RTC is being applied for RampDown0 phase;84  have been found in current situation as RTC being applied
REG-007-006,71355,1,2,pass,RTC being applied in all phases correctly;VUSers records were found as expected for each of the phases where RTC applied;Ramp down users count also met to the expected total VUsers count post application of RTC
REG-008-001,71356,1,2,fail,Regression test for Replay Access Logs failed;For Running Vusers(NA) where baseline value:  current value: 0.997 and percentage difference is 100 which is more than expected difference 5%
REG-010-001,71357,1,2,fail, Percentile testcase failed. For more details about percentile data please find the percentile_data.csv attachment
