TestID, TestRun, Release_Id, Build_Id, Component_Id, Status, Catagory, Description
Smoke_SAVE_STRING_API_TEST,5053,3.9.7,24,NetStorm,pass,2,Smoke_SAVE_STRING_API_TEST Passed
Smoke_EVAL_STRING_API_TEST,5054,3.9.7,24,NetStorm,pass,2,Smoke_EVAL_STRING_API_TEST Passed
Smoke_ADV_PARAM_API_TEST,5055,3.9.7,24,NetStorm,pass,2,Smoke_ADV_PARAM_API_TEST Passed
Smoke_ADV_PARAM_API_TEST_FAIL,5056,3.9.7,24,NetStorm,pass,2,Smoke_ADV_PARAM_API_TEST_FAIL Passed
Smoke_SAVE_DATA_VAR_API_RELATIVE_PATH_TEST,5057,3.9.7,24,NetStorm,pass,2,Smoke_SAVE_DATA_VAR_API_RELATIVE_PATH_TEST Passed
Smoke_SAVE_DATA_VAR_API_ABSOLUTE_PATH_TEST,5058,3.9.7,24,NetStorm,pass,2,Smoke_SAVE_DATA_VAR_API_ABSOLUTE_PATH_TEST Passed
Smoke_SAVE_DATA_VAR_API_NO_PERMISSION_FAIL_TEST,5059,3.9.7,24,NetStorm,pass,2,Smoke_SAVE_DATA_VAR_API_NO_PERMISSION_FAIL_TEST Passed
Smoke_SAVE_DATA_VAR_API_WRONG_PATH_FAIL_TEST,5060,3.9.7,24,NetStorm,pass,2,Smoke_SAVE_DATA_VAR_API_WRONG_PATH_FAIL_TEST Passed
Smoke_SAVE_DATA_EVAL_API_RELATIVE_PATH_TEST,5061,3.9.7,24,NetStorm,pass,2,Smoke_SAVE_DATA_EVAL_API_RELATIVE_PATH_TEST Passed
Smoke_SAVE_DATA_EVAL_API_ABSOLUTE_PATH_TEST,5062,3.9.7,24,NetStorm,pass,2,Smoke_SAVE_DATA_EVAL_API_ABSOLUTE_PATH_TEST Passed
Smoke_SAVE_DATA_EVAL_API_NO_PERMISSION_FAIL_TEST,5063,3.9.7,24,NetStorm,pass,2,Smoke_SAVE_DATA_EVAL_API_NO_PERMISSION_FAIL_TEST Passed
Smoke_SAVE_DATA_EVAL_API_WRONG_PATH_FAIL_TEST,5064,3.9.7,24,NetStorm,pass,2,Smoke_SAVE_DATA_EVAL_API_WRONG_PATH_FAIL_TEST Passed
Smoke_SAVE_DATA_EX_API_RELATIVE_PATH_TEST,5065,3.9.7,24,NetStorm,pass,2,Smoke_SAVE_DATA_EX_API_RELATIVE_PATH_TEST Passed
Smoke_SAVE_DATA_EX_API_ABSOLUTE_PATH_TEST,5066,3.9.7,24,NetStorm,pass,2,Smoke_SAVE_DATA_EX_API_ABSOLUTE_PATH_TEST Passed
Smoke_SAVE_DATA_EX_API_NO_PERMISSION_FAIL_TEST,5067,3.9.7,24,NetStorm,pass,2,Smoke_SAVE_DATA_EX_API_NO_PERMISSION_FAIL_TEST Passed
Smoke_SAVE_DATA_EX_API_WRONG_PATH_FAIL_TEST,5068,3.9.7,24,NetStorm,pass,2,Smoke_SAVE_DATA_EX_API_WRONG_PATH_FAIL_TEST Passed
Smoke_SET_INT_VAL_API_TEST,5069,3.9.7,24,NetStorm,pass,2,Smoke_SET_INT_VAL_API_TEST Passed
Smoke_GET_INT_VAL_API_TEST,5070,3.9.7,24,NetStorm,pass,2,Smoke_GET_INT_VAL_API_TEST Passed
Smoke_GET_RANDOM_STR_API_TEST,5071,3.9.7,24,NetStorm,pass,2,Smoke_GET_RANDOM_STR_API_TEST Passed
Smoke_GETTERS_API_TEST,5072,3.9.7,24,NetStorm,pass,2,Smoke_GETTERS_API_TEST Passed
Smoke_CHK_STR_CPY_API_TEST,5073,3.9.7,24,NetStorm,pass,2,Smoke_CHK_STR_CPY_API_TEST Passed
SMOKE-002-001,5074,3.9.7,24,NetStorm,pass,1,Smoke_Http_auth_Basic_apache_main_param_session passed
SMOKE-002-002,5075,3.9.7,24,NetStorm,pass,1,Smoke_Http_auth_Basic_apache_main_param_use passed
SMOKE-002-003,5076,3.9.7,24,NetStorm,pass,1,Smoke_Http_auth_Basic_apache_PageDump passed
SMOKE-002-004,5077,3.9.7,24,NetStorm,pass,1,Smoke_Http_auth_Basic_main_CheckWithKA passed
SMOKE-002-005,5078,3.9.7,24,NetStorm,pass,1,Smoke_Http_auth_Basic_main_CVfailWithOutKA  passed
SMOKE-003-001,5079,3.9.7,24,NetStorm,pass,1,Autofetch one main url five autofetch url Passed
SMOKE-003-002,5080,3.9.7,24,NetStorm,pass,1,Autofetch disabled Passed
SMOKE-003-003,5081,3.9.7,24,NetStorm,pass,1,Autofetch enabled two embedded url Passed
SMOKE-003-004,5082,3.9.7,24,NetStorm,pass,1,Autofetch disabled two embedded url Passed
