TestID, TestRun, Release_Id, Build_Id, Component_Id, Status, Catagory, Description
SMOKE-001-001,18888,4.1.4,34,NetStorm,pass,1,ns_save_string() api Passed
SMOKE-001-002,18889,4.1.4,34,NetStorm,pass,1,ns_eval_string() Passed
SMOKE-001-003,18890,4.1.4,34,NetStorm,pass,1,ns_adv_param() Passed
SMOKE-001-004,18891,4.1.4,34,NetStorm,pass,1,ns_adv_param() negative condition Passed
SMOKE-001-005,18892,4.1.4,34,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-006,18893,4.1.4,34,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-007,18894,4.1.4,34,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-008,18895,4.1.4,34,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-009,18896,4.1.4,34,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-010,18897,4.1.4,34,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-011,18898,4.1.4,34,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-012,18899,4.1.4,34,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-013,18900,4.1.4,34,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-014,18901,4.1.4,34,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-015,18902,4.1.4,34,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-016,18903,4.1.4,34,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-017,18904,4.1.4,34,NetStorm,pass,1,Smoke_SET_INT_VAL_API_TEST Passed
SMOKE-001-018,18905,4.1.4,34,NetStorm,pass,1,Smoke_GET_INT_VAL_API_TEST Passed
SMOKE-001-019,18906,4.1.4,34,NetStorm,pass,1,Smoke_GET_RANDOM_STR_API_TEST Passed
SMOKE-001-020,18907,4.1.4,34,NetStorm,pass,1,Smoke_GETTERS_API_TEST Passed
SMOKE-001-021,18908,4.1.4,34,NetStorm,pass,1,Smoke_CHK_STR_CPY_API_TEST Passed
SMOKE-003-001,18909,4.1.4,34,NetStorm,pass,1,Autofetch one main url five autofetch url Passed
SMOKE-003-002,18910,4.1.4,34,NetStorm,pass,1,Autofetch disabled Passed
SMOKE-003-003,18911,4.1.4,34,NetStorm,pass,1,Autofetch enabled two embedded url Passed
SMOKE-003-004,18912,4.1.4,34,NetStorm,pass,1,Autofetch disabled two embedded url Passed
SMOKE-003-005,18913,4.1.4,34,NetStorm,pass,1,Autofetch Inline Include Domain Passed
SMOKE-003-006,18914,4.1.4,34,NetStorm,pass,1,Autofetch Inline Exclude Domain Passed
SMOKE-003-007,18915,4.1.4,34,NetStorm,pass,1,Autofetch Inline Include Url Pattern Passed
SMOKE-003-008,18916,4.1.4,34,NetStorm,pass,1,Autofetch Inline Exclude Url Pattern Passed
SMOKE-003-009,18917,4.1.4,34,NetStorm,pass,1,No jsp based url being requested after excluding jsp based pattern
SMOKE-003-010,18918,4.1.4,34,NetStorm,pass,1,jsp based url being requested after including jsp based pattern
SMOKE-003-011,18919,4.1.4,34,NetStorm,pass,1,js based url were not requested after excluding js+ based pattern
SMOKE-003-012,18920,4.1.4,34,NetStorm,pass,1,jsp inlines have been filtered out but js being included for js? pattern
SMOKE-003-013,18921,4.1.4,34,NetStorm,pass,1,only js and jsp based inlines have been requested for including jsp? pattern
SMOKE-003-014,18922,4.1.4,34,NetStorm,pass,1,jsp and js both inlines have been included for js* pattern
SMOKE-003-015,18923,4.1.4,34,NetStorm,pass,1,jsp and js both inlines have been included for j[sp]+ pattern
SMOKE-003-016,18924,4.1.4,34,NetStorm,pass,1,PostURLCallBack for set embed objects api;mode zero;not implemented
SMOKE-003-017,18925,4.1.4,34,NetStorm,pass,1,PostURLCallBack for set embd objects api;mode one;not implemented
SMOKE-003-018,18926,4.1.4,34,NetStorm,pass,1,PostURLCallBack for set embd objects api;url redirection;not implemented
SMOKE-004-001,18927,4.1.4,34,NetStorm,pass,1,Auto Redirect 10 Depth Server URL and Scenario 2 Depth Redirection Passed
SMOKE-004-002,18928,4.1.4,34,NetStorm,pass,1,Auto Redirect One Depth Server URL with relative path Passed
SMOKE-004-003,18929,4.1.4,34,NetStorm,pass,1,Auto Redirect For Different Host Test Passed
SMOKE-004-004,18930,4.1.4,34,NetStorm,pass,1,Auto Redirect For Relative To Absolute redirection Passed
SMOKE-004-005,18931,4.1.4,34,NetStorm,pass,1,Auto Redirect For Different Protocol Url Passed
SMOKE-004-006,18932,4.1.4,34,NetStorm,pass,1,Validation passed for Manual redirection testcase
SMOKE-005-001,18933,4.1.4,34,NetStorm,pass,1,Four URL Test without expiry cookie and cookie mode 1 Passed
SMOKE-005-002,18934,4.1.4,34,NetStorm,pass,1,Four URL Test with expiry cookie and cookie mode 1 Passed
SMOKE-005-003,18935,4.1.4,34,NetStorm,pass,1,Four URL Test with expiry code and cookie mode 1  Passed
