#testcaseid,testrun,componentid,catagoryid,status,description
SMOKE-001-001,15091,1,1,pass,ns_save_string() api Passed
SMOKE-001-002,15092,1,1,pass,ns_eval_string() Passed
SMOKE-001-003,15093,1,1,pass,ns_adv_param() Passed
SMOKE-001-004,15094,1,1,pass,ns_adv_param() negative condition Passed
SMOKE-001-005,15095,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-006,15096,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-007,15097,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-008,15098,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-009,15099,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-010,15100,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-011,15101,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-012,15102,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-013,15103,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-014,15104,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-015,15105,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-016,15106,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-017,15107,1,1,pass,Smoke_SET_INT_VAL_API_TEST Passed
SMOKE-001-018,15108,1,1,pass,Smoke_GET_INT_VAL_API_TEST Passed
SMOKE-001-019,15109,1,1,pass,Smoke_GET_RANDOM_STR_API_TEST Passed
SMOKE-001-020,15110,1,1,pass,Smoke_GETTERS_API_TEST Passed
SMOKE-001-021,15111,1,1,pass,Smoke_CHK_STR_CPY_API_TEST Passed
SMOKE-001-024,15112,1,1,pass,Passed for ns_get_url_resp_msg
SMOKE-002-001,15113,1,1,pass,Http authentication basic for apache main param session Passed
SMOKE-002-002,15114,1,1,pass,Http authentication basic for apache main param use Passed
SMOKE-002-003,15115,1,1,pass,Http authentication basic for apache for Page Dump Passed
SMOKE-002-004,15116,1,1,pass,Http authentication basic main with keep alive Passed
SMOKE-002-005,15117,1,1,pass,Http authentication basic main cvfail without keepalive Passed
SMOKE-003-001,15118,1,1,pass,Autofetch one main url five autofetch url Passed
SMOKE-003-002,15119,1,1,pass,Autofetch disabled Passed
SMOKE-003-003,15120,1,1,pass,Autofetch enabled two embedded url Passed
SMOKE-003-004,15121,1,1,pass,Autofetch disabled two embedded url Passed
SMOKE-003-005,15122,1,1,pass,Autofetch Inline Include Domain Passed
SMOKE-003-006,15123,1,1,pass,Autofetch Inline Exclude Domain Passed
SMOKE-003-007,15124,1,1,pass,Autofetch Inline Include Url Pattern Passed
SMOKE-003-008,15125,1,1,pass,Autofetch Inline Exclude Url Pattern Passed
SMOKE-003-009,15126,1,1,pass,No jsp based url being requested after excluding jsp based pattern
SMOKE-003-010,15127,1,1,pass,jsp based url being requested after including jsp based pattern
SMOKE-003-011,15128,1,1,pass,js based url were not requested after excluding js+ based pattern
SMOKE-003-012,15129,1,1,pass,jsp inlines have been filtered out but js being included for js? pattern
SMOKE-003-013,15130,1,1,pass,only js and jsp based inlines have been requested for including jsp? pattern
SMOKE-003-014,15131,1,1,pass,jsp and js both inlines have been included for js* pattern
SMOKE-003-015,15132,1,1,pass,jsp and js both inlines have been included for j[sp]+ pattern
SMOKE-003-016,15133,1,1,pass,PostURLCallBack for set embed objects api;mode zero;not implemented
SMOKE-003-017,15134,1,1,pass,PostURLCallBack for set embd objects api;mode one;not implemented
SMOKE-003-018,15135,1,1,pass,PostURLCallBack for set embd objects api;url redirection;not implemented
SMOKE-004-001,15136,1,1,pass,Auto Redirect 10 Depth Server URL and Scenario 2 Depth Redirection Passed
SMOKE-004-002,15137,1,1,pass,Auto Redirect One Depth Server URL with relative path Passed
SMOKE-004-003,15138,1,1,pass,Auto Redirect For Different Host Test Passed
SMOKE-004-004,15139,1,1,pass,Auto Redirect For Relative To Absolute redirection Passed
SMOKE-004-005,15140,1,1,pass,Auto Redirect For Different Protocol Url Passed
SMOKE-004-006,15141,1,1,pass,Validation passed for Manual redirection testcase
SMOKE-005-003,15142,1,1,pass,Four URL Test with expiry code and cookie mode 1  Passed
SMOKE-005-004,15143,1,1,pass,Two URL Test with command line cookie and cookie mode 1 Passed
SMOKE-006-001,15144,1,1,pass,KeepAlive with percentage 100 Passed
SMOKE-006-002,15145,1,1,pass,KeepAlive with percentage 0 Passed
SMOKE-007-001,15146,1,1,pass,One Url MultiPart With Boundary Passed
SMOKE-007-002,15147,1,1,pass,One Url MultiPart Without Boundary Passed
SMOKE-007-003,15148,1,1,pass,One Url MultiPart Nested Boundries Passed
SMOKE-008-001,15149,1,1,pass,Page think time with constant mode Passed
SMOKE-008-002,15150,1,1,pass,Page think time with uniform distribution mode Passed
SMOKE-008-003,15151,1,1,pass,Page think time with internet type distribution mode Passed
SMOKE-008-004,15152,1,1,pass,Page think time keyword for specific page Passed
SMOKE-008-005,15153,1,1,pass,Page think time keyword with overide and multiply values Passed
SMOKE-008-007,15154,1,1,pass,Page think time custom mode 4 vaidation passed
SMOKE-008-008,15155,1,1,pass,Page think time custom mode 4 vaidation passed
SMOKE-008-009,15156,1,1,pass,Page think time custom mode 4 vaidation passed
SMOKE-008-010,15157,1,1,pass,Page think time custom mode 4 vaidation passed
SMOKE-008-011,15158,1,1,pass,page think time mode 4 testcase passed for all groups and all pages
SMOKE-008-012,15159,1,1,pass,page think time mode 4 testcase passed where function returns a random value from an initalized array
SMOKE-009-001,15160,1,1,pass,Search in two main url Passed
SMOKE-009-002,15161,1,1,pass,Search in two main url with savelength mode Passed
SMOKE-009-003,15162,1,1,pass,Search for two main url with save length and save offset mode  Passed
SMOKE-009-004,15163,1,1,pass,Search for two main url with save length and save offset mode Passed
SMOKE-009-005,15164,1,1,pass,Search for two main url with save length and save offset mode in 2 pages Passed
SMOKE-009-006,15165,1,1,pass,Search for two main url with save length and save offset mode in 2 pages Passed
