TestID, TestRun, Release_Id, Build_Id, Component_Id, Status, Catagory, Description
SMOKE-001-001,13716,4.1.4,2,NetStorm,pass,1,ns_save_string() api Passed
SMOKE-001-002,13717,4.1.4,2,NetStorm,pass,1,ns_eval_string() Passed
SMOKE-001-003,13718,4.1.4,2,NetStorm,pass,1,ns_adv_param() Passed
SMOKE-001-004,13719,4.1.4,2,NetStorm,pass,1,ns_adv_param() negative condition Passed
SMOKE-001-005,13720,4.1.4,2,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-006,13721,4.1.4,2,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-007,13722,4.1.4,2,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-008,13723,4.1.4,2,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-009,13724,4.1.4,2,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-010,13725,4.1.4,2,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-011,13726,4.1.4,2,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-012,13727,4.1.4,2,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-013,13728,4.1.4,2,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-014,13729,4.1.4,2,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-015,13730,4.1.4,2,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-016,13731,4.1.4,2,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-017,13732,4.1.4,2,NetStorm,pass,1,Smoke_SET_INT_VAL_API_TEST Passed
SMOKE-001-018,13733,4.1.4,2,NetStorm,pass,1,Smoke_GET_INT_VAL_API_TEST Passed
SMOKE-001-019,13734,4.1.4,2,NetStorm,pass,1,Smoke_GET_RANDOM_STR_API_TEST Passed
SMOKE-001-020,13735,4.1.4,2,NetStorm,pass,1,Smoke_GETTERS_API_TEST Passed
SMOKE-001-021,13736,4.1.4,2,NetStorm,pass,1,Smoke_CHK_STR_CPY_API_TEST Passed
SMOKE-003-001,13737,4.1.4,2,NetStorm,pass,1,Autofetch one main url five autofetch url Passed
SMOKE-003-002,13738,4.1.4,2,NetStorm,pass,1,Autofetch disabled Passed
SMOKE-003-003,13739,4.1.4,2,NetStorm,pass,1,Autofetch enabled two embedded url Passed
SMOKE-003-004,13740,4.1.4,2,NetStorm,pass,1,Autofetch disabled two embedded url Passed
SMOKE-003-005,13741,4.1.4,2,NetStorm,pass,1,Autofetch Inline Include Domain Passed
SMOKE-003-006,13742,4.1.4,2,NetStorm,pass,1,Autofetch Inline Exclude Domain Passed
SMOKE-003-007,13743,4.1.4,2,NetStorm,pass,1,Autofetch Inline Include Url Pattern Passed
SMOKE-003-008,13744,4.1.4,2,NetStorm,pass,1,Autofetch Inline Exclude Url Pattern Passed
SMOKE-003-009,13745,4.1.4,2,NetStorm,pass,1,No jsp based url being requested after excluding jsp based pattern
SMOKE-003-010,13746,4.1.4,2,NetStorm,pass,1,jsp based url being requested after including jsp based pattern
SMOKE-003-011,13747,4.1.4,2,NetStorm,pass,1,js based url were not requested after excluding js+ based pattern
SMOKE-003-012,13748,4.1.4,2,NetStorm,pass,1,jsp inlines have been filtered out but js being included for js? pattern
SMOKE-003-013,13749,4.1.4,2,NetStorm,pass,1,only js and jsp based inlines have been requested for including jsp? pattern
SMOKE-003-014,13750,4.1.4,2,NetStorm,pass,1,jsp and js both inlines have been included for js* pattern
