#testcaseid,testrun,componentid,catagoryid,status,description
SMOKE-023-001,2709,1,1,pass,wan download speed(512000 bps) testcase passed as difference of expected response time(8.192) and actual response time(8.399) is less than or equals to 1.2
SMOKE-023-002,2710,1,1,pass,wan download speed(1000000 bps) testcase passed as difference of expected response time(4.194) and actual response time(4.344) is less than or equals to 1.2
SMOKE-023-003,2711,1,1,pass,wan download speed(2000000 bps) testcase passed as difference of expected response time(2.097) and actual response time(2.196) is less than or equals to 1.2
SMOKE-023-004,2712,1,1,pass,wan download speed(3500000 bps) testcase passed as difference of expected response time(1.198) and actual response time(1.255) is less than or equals to 1.2
SMOKE-023-005,2713,1,1,pass,wan upload speed(512000 bps) testcase passed as difference of expected response time(7.999) and actual response time(8.201) is less than or equals to 1.2
SMOKE-023-006,2714,1,1,pass,wan upload speed(1000000 bps) testcase passed as difference of expected response time(4.096) and actual response time(4.213) is less than or equals to 1.2
SMOKE-023-007,2715,1,1,pass,wan upload speed(2000000 bps) testcase passed as difference of expected response time(2.048) and actual response time(2.128) is less than or equals to 1.2
SMOKE-023-008,2716,1,1,pass,wan upload speed(3500000 bps) testcase passed as difference of expected response time(1.170) and actual response time(1.212) is less than or equals to 1.2
