TestID, TestRun, Release_Id, Build_Id, Component_Id, Status, Catagory, Description
SMOKE-001-001,26043,4.1.5,17,NetStorm,pass,1,ns_save_string() api Passed
SMOKE-001-002,26044,4.1.5,17,NetStorm,pass,1,ns_eval_string() Passed
SMOKE-001-003,26045,4.1.5,17,NetStorm,pass,1,ns_adv_param() Passed
SMOKE-001-004,26046,4.1.5,17,NetStorm,pass,1,ns_adv_param() negative condition Passed
SMOKE-001-005,26047,4.1.5,17,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-006,26048,4.1.5,17,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-007,26049,4.1.5,17,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-008,26050,4.1.5,17,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-009,26051,4.1.5,17,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-010,26052,4.1.5,17,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-011,26053,4.1.5,17,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-012,26054,4.1.5,17,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-013,26055,4.1.5,17,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-014,26056,4.1.5,17,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-015,26057,4.1.5,17,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-016,26058,4.1.5,17,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-017,26059,4.1.5,17,NetStorm,pass,1,Smoke_SET_INT_VAL_API_TEST Passed
SMOKE-001-018,26060,4.1.5,17,NetStorm,pass,1,Smoke_GET_INT_VAL_API_TEST Passed
SMOKE-001-019,26061,4.1.5,17,NetStorm,pass,1,Smoke_GET_RANDOM_STR_API_TEST Passed
SMOKE-001-020,26062,4.1.5,17,NetStorm,pass,1,Smoke_GETTERS_API_TEST Passed
SMOKE-001-021,26063,4.1.5,17,NetStorm,pass,1,Smoke_CHK_STR_CPY_API_TEST Passed
SMOKE-002-001,26064,4.1.5,17,NetStorm,pass,1,Http authentication basic for apache main param session Passed
SMOKE-002-002,26065,4.1.5,17,NetStorm,pass,1,Http authentication basic for apache main param use Passed
SMOKE-002-003,26066,4.1.5,17,NetStorm,pass,1,Http authentication basic for apache for Page Dump Passed
SMOKE-002-004,26067,4.1.5,17,NetStorm,pass,1,Http authentication basic main with keep alive Passed
SMOKE-002-005,26068,4.1.5,17,NetStorm,pass,1,Http authentication basic main cvfail without keepalive Passed
SMOKE-003-001,26069,4.1.5,17,NetStorm,pass,1,Autofetch one main url five autofetch url Passed
SMOKE-003-002,26070,4.1.5,17,NetStorm,pass,1,Autofetch disabled Passed
SMOKE-003-003,26071,4.1.5,17,NetStorm,pass,1,Autofetch enabled two embedded url Passed
SMOKE-003-004,26072,4.1.5,17,NetStorm,pass,1,Autofetch disabled two embedded url Passed
SMOKE-003-005,26073,4.1.5,17,NetStorm,pass,1,Autofetch Inline Include Domain Passed
