#testcaseid,testrun,componentid,catagoryid,status,description
SMOKE-001-001,5180,1,1,pass,ns_save_string() api Passed
SMOKE-001-002,5181,1,1,pass,ns_eval_string() Passed
SMOKE-001-003,5182,1,1,pass,ns_adv_param() Passed
SMOKE-001-004,5183,1,1,pass,ns_adv_param() negative condition Passed
SMOKE-001-005,5184,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-006,5185,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-007,5186,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-008,5187,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-009,5188,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-010,5189,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-011,5190,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-012,5191,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-013,5192,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-014,5193,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-015,5194,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-016,5195,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-017,5196,1,1,pass,Smoke_SET_INT_VAL_API_TEST Passed
SMOKE-001-018,5197,1,1,pass,Smoke_GET_INT_VAL_API_TEST Passed
SMOKE-001-019,5198,1,1,pass,Smoke_GET_RANDOM_STR_API_TEST Passed
SMOKE-001-020,5199,1,1,pass,Smoke_GETTERS_API_TEST Passed
SMOKE-001-021,5200,1,1,pass,Smoke_CHK_STR_CPY_API_TEST Passed
SMOKE-001-024,5201,1,1,pass,Passed for ns_get_url_resp_msg
SMOKE-002-001,5202,1,1,fail,Http authentication basic for apache main param session Failed
SMOKE-002-002,5203,1,1,fail,Http authentication basic for apache main param use Failed
SMOKE-002-003,5204,1,1,pass,Http authentication basic for apache for Page Dump Passed
SMOKE-002-004,5206,1,1,pass,Http authentication basic main with keep alive Passed
SMOKE-002-005,5207,1,1,pass,Http authentication basic main cvfail without keepalive Passed
SMOKE-003-001,5208,1,1,pass,Autofetch one main url five autofetch url Passed
SMOKE-003-002,5209,1,1,pass,Autofetch disabled Passed
SMOKE-003-003,5210,1,1,pass,Autofetch enabled two embedded url Passed
SMOKE-003-004,5211,1,1,pass,Autofetch disabled two embedded url Passed
SMOKE-003-005,5212,1,1,pass,Autofetch Inline Include Domain Passed
SMOKE-003-006,5213,1,1,pass,Autofetch Inline Exclude Domain Passed
SMOKE-003-007,5214,1,1,pass,Autofetch Inline Include Url Pattern Passed
SMOKE-003-008,5215,1,1,pass,Autofetch Inline Exclude Url Pattern Passed
SMOKE-003-009,5216,1,1,pass,No jsp based url being requested after excluding jsp based pattern
SMOKE-003-010,5217,1,1,pass,jsp based url being requested after including jsp based pattern
SMOKE-003-011,5218,1,1,pass,js based url were not requested after excluding js+ based pattern
SMOKE-003-012,5219,1,1,pass,jsp inlines have been filtered out but js being included for js? pattern
SMOKE-003-013,5220,1,1,pass,only js and jsp based inlines have been requested for including jsp? pattern
SMOKE-003-014,5221,1,1,pass,jsp and js both inlines have been included for js* pattern
SMOKE-003-015,5222,1,1,pass,jsp and js both inlines have been included for j[sp]+ pattern
SMOKE-003-016,5223,1,1,pass,PostURLCallBack for set embed objects api;mode zero;not implemented
SMOKE-003-017,5224,1,1,pass,PostURLCallBack for set embd objects api;mode one;not implemented
SMOKE-003-018,5225,1,1,pass,PostURLCallBack for set embd objects api;url redirection;not implemented
SMOKE-004-001,5226,1,1,pass,Auto Redirect 10 Depth Server URL and Scenario 2 Depth Redirection Passed
SMOKE-004-002,5227,1,1,pass,Auto Redirect One Depth Server URL with relative path Passed
SMOKE-004-003,5228,1,1,pass,Auto Redirect For Different Host Test Passed
SMOKE-004-004,5229,1,1,fail,Auto Redirect For Relative To Absolute redirection Failed
SMOKE-004-005,5230,1,1,pass,Auto Redirect For Different Protocol Url Passed
SMOKE-004-006,5231,1,1,pass,Validation passed for Manual redirection testcase
SMOKE-005-003,5232,1,1,pass,Four URL Test with expiry code and cookie mode 1  Passed
SMOKE-005-004,5233,1,1,fail,Two URL Test with command line cookie and cookie mode 1 Failed
SMOKE-006-001,5235,1,1,pass,KeepAlive with percentage 100 Passed
SMOKE-006-002,5236,1,1,pass,KeepAlive with percentage 0 Passed
SMOKE-007-001,5237,1,1,pass,One Url MultiPart With Boundary Passed
SMOKE-007-002,5238,1,1,pass,One Url MultiPart Without Boundary Passed
SMOKE-007-003,5239,1,1,pass,One Url MultiPart Nested Boundries Passed
SMOKE-008-001,5240,1,1,pass,Page think time with constant mode Passed
SMOKE-008-002,5241,1,1,pass,Page think time with uniform distribution mode Passed
SMOKE-008-003,5242,1,1,pass,Page think time with internet type distribution mode Passed
SMOKE-008-004,5243,1,1,pass,Page think time keyword for specific page Passed
SMOKE-008-005,5244,1,1,pass,Page think time keyword with overide and multiply values Passed
SMOKE-008-007,5245,1,1,pass,Page think time custom mode 4 vaidation passed
SMOKE-008-008,5246,1,1,pass,Page think time custom mode 4 vaidation passed
SMOKE-008-009,5247,1,1,pass,Page think time custom mode 4 vaidation passed
SMOKE-008-010,5248,1,1,pass,Page think time custom mode 4 vaidation passed
SMOKE-008-011,5249,1,1,pass,page think time mode 4 testcase passed for all groups and all pages
SMOKE-008-012,5260,1,1,pass,page think time mode 4 testcase passed where function returns a random value from an initalized array
SMOKE-009-001,5261,1,1,pass,Search in two main url Passed
SMOKE-009-002,5262,1,1,pass,Search in two main url with savelength mode Passed
SMOKE-009-003,5263,1,1,pass,Search for two main url with save length and save offset mode  Passed
SMOKE-009-004,5264,1,1,pass,Search for two main url with save length and save offset mode Passed
SMOKE-009-005,5266,1,1,pass,Search for two main url with save length and save offset mode in 2 pages Passed
SMOKE-009-006,5267,1,1,pass,Search for two main url with save length and save offset mode in 2 pages Passed
SMOKE-009-007,5268,1,1,pass,Checkpoint with two main url check value found Passed
SMOKE-009-008,5269,1,1,pass,Checkpoint with two main url check value not found Passed
SMOKE-009-009,5270,1,1,pass,Checkpoint with two main url check value with prefix and suffix found Passed
SMOKE-009-010,5271,1,1,pass,Checkpoint with two main url check value with prefix and suffix not found Passed
SMOKE-009-011,5272,1,1,pass,Checkpoint with two main url check value with prefix and suffix found and ActionOnfailContinue Passed
SMOKE-009-012,5273,1,1,pass,Checkpoint with two main url check value with prefix and suffix not found ActionOnfailStop Passed
SMOKE-009-013,5274,1,1,pass,Checkpoint with two main url check value with prefix and suffix found comparing from a file Passed
SMOKE-009-014,5275,1,1,pass,Checkpoint with two main url check value with prefix and suffix not found Passed
SMOKE-009-015,5276,1,1,pass,File Parameter 5 main url ChangeOnUse Passed
SMOKE-009-016,5277,1,1,pass,File Parameter 5 main url ChangeOnSession Passed
SMOKE-009-017,5278,1,1,pass,File Parameter 5 url ModeWeighted Passed
SMOKE-009-018,5279,1,1,pass,Serach Param for two main url Passed
SMOKE-009-019,5280,1,1,pass,Search Param for 5 url with single page search savelenght and saveoffset and ORD all Passed
SMOKE-009-021,5281,1,1,pass,nsl_unique_number_var keyword is validated using Refresh Mode: Use
SMOKE-009-022,5282,1,1,pass,nsl_unique_number_var keyword is validated using Refresh Mode Session
SMOKE-009-023,5283,1,1,pass,testcase is validated
SMOKE-009-024,5284,1,1,pass,condition is passed
SMOKE-009-025,5285,1,1,pass,Expected data is matched with actual data in 2nd and 3rd Request Page Url
SMOKE-009-026,5286,1,1,pass,Req_Rep file data is matched with expected results
SMOKE-009-027,5287,1,1,pass,Input size exceed array index
SMOKE-010-001,5288,1,1,pass,DNS A type query Passed
SMOKE-010-002,5289,1,1,pass,DNS AAAA type query Passed
