#testcaseid,testrun,componentid,catagoryid,status,description
SMOKE-001-001,36595,1,1,pass,ns_save_string() api Passed
SMOKE-001-002,36596,1,1,pass,ns_eval_string() Passed
SMOKE-001-003,36597,1,1,pass,ns_adv_param() Passed
SMOKE-001-004,36598,1,1,pass,ns_adv_param() negative condition Passed
SMOKE-001-005,36599,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-006,36600,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-007,36601,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-008,36602,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-009,36603,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-010,36604,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-011,36605,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-012,36606,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-013,36607,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-014,36608,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-015,36609,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-016,36610,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-017,36611,1,1,pass,Smoke_SET_INT_VAL_API_TEST Passed
SMOKE-001-018,36612,1,1,pass,Smoke_GET_INT_VAL_API_TEST Passed
SMOKE-001-019,36613,1,1,pass,Smoke_GET_RANDOM_STR_API_TEST Passed
SMOKE-001-020,36614,1,1,pass,Smoke_GETTERS_API_TEST Passed
SMOKE-001-021,36615,1,1,pass,Smoke_CHK_STR_CPY_API_TEST Passed
SMOKE-003-001,36616,1,1,pass,Autofetch one main url five autofetch url Passed
SMOKE-003-002,36617,1,1,pass,Autofetch disabled Passed
SMOKE-003-003,36618,1,1,pass,Autofetch enabled two embedded url Passed
SMOKE-003-004,36619,1,1,pass,Autofetch disabled two embedded url Passed
SMOKE-003-005,36620,1,1,pass,Autofetch Inline Include Domain Passed
SMOKE-003-006,36621,1,1,pass,Autofetch Inline Exclude Domain Passed
SMOKE-003-007,36622,1,1,pass,Autofetch Inline Include Url Pattern Passed
SMOKE-003-008,36623,1,1,pass,Autofetch Inline Exclude Url Pattern Passed
