#testcaseid,testrun,componentid,catagoryid,status,description
SMOKE-001-001,7196,1,1,pass,ns_save_string() api Passed
SMOKE-001-002,7197,1,1,pass,ns_eval_string() Passed
SMOKE-001-003,7198,1,1,pass,ns_adv_param() Passed
SMOKE-001-004,7199,1,1,pass,ns_adv_param() negative condition Passed
SMOKE-001-005,7200,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-006,7201,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-007,7202,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-008,7203,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-009,7204,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-010,7205,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-011,7206,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-012,7207,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-013,7208,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-014,7209,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-015,7210,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-016,7211,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-017,7212,1,1,pass,Smoke_SET_INT_VAL_API_TEST Passed
SMOKE-001-018,7213,1,1,pass,Smoke_GET_INT_VAL_API_TEST Passed
SMOKE-001-019,7214,1,1,pass,Smoke_GET_RANDOM_STR_API_TEST Passed
SMOKE-001-020,7215,1,1,pass,Smoke_GETTERS_API_TEST Passed
SMOKE-001-021,7216,1,1,pass,Smoke_CHK_STR_CPY_API_TEST Passed
SMOKE-001-024,7217,1,1,pass,Passed for ns_get_url_resp_msg
SMOKE-002-001,7218,1,1,pass,Http authentication basic for apache main param session Passed
SMOKE-002-002,7219,1,1,pass,Http authentication basic for apache main param use Passed
SMOKE-002-003,7220,1,1,pass,Http authentication basic for apache for Page Dump Passed
SMOKE-002-004,7221,1,1,pass,Http authentication basic main with keep alive Passed
SMOKE-002-005,7222,1,1,pass,Http authentication basic main cvfail without keepalive Passed
SMOKE-003-001,7223,1,1,pass,Autofetch one main url five autofetch url Passed
SMOKE-003-002,7224,1,1,pass,Autofetch disabled Passed
SMOKE-003-003,7225,1,1,pass,Autofetch enabled two embedded url Passed
SMOKE-003-004,7226,1,1,pass,Autofetch disabled two embedded url Passed
SMOKE-003-005,7227,1,1,pass,Autofetch Inline Include Domain Passed
SMOKE-003-006,7228,1,1,pass,Autofetch Inline Exclude Domain Passed
SMOKE-003-007,7229,1,1,pass,Autofetch Inline Include Url Pattern Passed
SMOKE-003-008,7230,1,1,pass,Autofetch Inline Exclude Url Pattern Passed
SMOKE-003-009,7231,1,1,pass,No jsp based url being requested after excluding jsp based pattern
SMOKE-003-010,7232,1,1,pass,jsp based url being requested after including jsp based pattern
SMOKE-003-011,7233,1,1,pass,js based url were not requested after excluding js+ based pattern
SMOKE-003-012,7234,1,1,pass,jsp inlines have been filtered out but js being included for js? pattern
SMOKE-003-013,7235,1,1,pass,only js and jsp based inlines have been requested for including jsp? pattern
SMOKE-003-014,7236,1,1,pass,jsp and js both inlines have been included for js* pattern
SMOKE-003-015,7237,1,1,pass,jsp and js both inlines have been included for j[sp]+ pattern
SMOKE-003-016,7238,1,1,pass,PostURLCallBack for set embed objects api;mode zero;not implemented
SMOKE-003-017,7239,1,1,pass,PostURLCallBack for set embd objects api;mode one;not implemented
SMOKE-003-018,7240,1,1,pass,PostURLCallBack for set embd objects api;url redirection;not implemented
SMOKE-004-001,7241,1,1,pass,Auto Redirect 10 Depth Server URL and Scenario 2 Depth Redirection Passed
SMOKE-004-002,7242,1,1,pass,Auto Redirect One Depth Server URL with relative path Passed
SMOKE-004-003,7243,1,1,pass,Auto Redirect For Different Host Test Passed
SMOKE-004-004,7244,1,1,pass,Auto Redirect For Relative To Absolute redirection Passed
SMOKE-004-005,7245,1,1,pass,Auto Redirect For Different Protocol Url Passed
SMOKE-004-006,7246,1,1,pass,Validation passed for Manual redirection testcase
SMOKE-005-003,7247,1,1,pass,Four URL Test with expiry code and cookie mode 1  Passed
SMOKE-005-004,7248,1,1,pass,Two URL Test with command line cookie and cookie mode 1 Passed
SMOKE-006-001,7249,1,1,pass,KeepAlive with percentage 100 Passed
SMOKE-006-002,7250,1,1,pass,KeepAlive with percentage 0 Passed
SMOKE-007-001,7251,1,1,pass,One Url MultiPart With Boundary Passed
SMOKE-007-002,7252,1,1,pass,One Url MultiPart Without Boundary Passed
SMOKE-007-003,7253,1,1,pass,One Url MultiPart Nested Boundries Passed
SMOKE-008-001,7254,1,1,pass,Page think time with constant mode Passed
SMOKE-008-002,7255,1,1,pass,Page think time with uniform distribution mode Passed
SMOKE-008-003,7256,1,1,pass,Page think time with internet type distribution mode Passed
SMOKE-008-004,7257,1,1,pass,Page think time keyword for specific page Passed
SMOKE-008-005,7258,1,1,pass,Page think time keyword with overide and multiply values Passed
SMOKE-008-007,7259,1,1,pass,Page think time custom mode 4 vaidation passed
SMOKE-008-008,7260,1,1,pass,Page think time custom mode 4 vaidation passed
SMOKE-008-009,7261,1,1,pass,Page think time custom mode 4 vaidation passed
SMOKE-008-010,7262,1,1,pass,Page think time custom mode 4 vaidation passed
SMOKE-008-011,7263,1,1,pass,page think time mode 4 testcase passed for all groups and all pages
SMOKE-008-012,7264,1,1,pass,page think time mode 4 testcase passed where function returns a random value from an initalized array
SMOKE-009-001,7265,1,1,pass,Search in two main url Passed
SMOKE-009-002,7266,1,1,pass,Search in two main url with savelength mode Passed
SMOKE-009-003,7267,1,1,pass,Search for two main url with save length and save offset mode  Passed
SMOKE-009-004,7268,1,1,pass,Search for two main url with save length and save offset mode Passed
SMOKE-009-005,7269,1,1,pass,Search for two main url with save length and save offset mode in 2 pages Passed
SMOKE-009-006,7270,1,1,pass,Search for two main url with save length and save offset mode in 2 pages Passed
SMOKE-009-007,7271,1,1,pass,Checkpoint with two main url check value found Passed
SMOKE-009-008,7272,1,1,pass,Checkpoint with two main url check value not found Passed
SMOKE-009-009,7273,1,1,pass,Checkpoint with two main url check value with prefix and suffix found Passed
SMOKE-009-010,7274,1,1,pass,Checkpoint with two main url check value with prefix and suffix not found Passed
SMOKE-009-011,7275,1,1,pass,Checkpoint with two main url check value with prefix and suffix found and ActionOnfailContinue Passed
SMOKE-009-012,7276,1,1,pass,Checkpoint with two main url check value with prefix and suffix not found ActionOnfailStop Passed
SMOKE-009-013,7277,1,1,pass,Checkpoint with two main url check value with prefix and suffix found comparing from a file Passed
SMOKE-009-014,7278,1,1,pass,Checkpoint with two main url check value with prefix and suffix not found Passed
SMOKE-009-015,7279,1,1,pass,File Parameter 5 main url ChangeOnUse Passed
SMOKE-009-016,7280,1,1,pass,File Parameter 5 main url ChangeOnSession Passed
SMOKE-009-017,7281,1,1,pass,File Parameter 5 url ModeWeighted Passed
SMOKE-009-018,7282,1,1,pass,Serach Param for two main url Passed
SMOKE-009-019,7283,1,1,pass,Search Param for 5 url with single page search savelenght and saveoffset and ORD all Passed
SMOKE-009-021,7284,1,1,pass,nsl_unique_number_var keyword is validated using Refresh Mode: Use
SMOKE-009-022,7285,1,1,pass,nsl_unique_number_var keyword is validated using Refresh Mode Session
SMOKE-009-023,7286,1,1,pass,testcase is validated
SMOKE-009-024,7287,1,1,pass,condition is passed
SMOKE-009-025,7288,1,1,pass,Expected data is matched with actual data in 2nd and 3rd Request Page Url
SMOKE-009-026,7289,1,1,pass,Req_Rep file data is matched with expected results
SMOKE-009-027,7290,1,1,pass,Input size exceed array index
SMOKE-010-001,7291,1,1,pass,DNS A type query Passed
SMOKE-010-002,7292,1,1,pass,DNS AAAA type query Passed
SMOKE-010-003,7293,1,1,pass,DNS MX type query Passed
SMOKE-010-004,7294,1,1,pass,DNS NS type query Passed
SMOKE-010-005,7295,1,1,pass,DNS SOA type query Passed
SMOKE-010-006,7296,1,1,pass,DNS PTR type query Passed
SMOKE-010-007,7297,1,1,pass,DNS CNAME type query Passed
SMOKE-010-009,7298,1,1,fail,Ftp testcase failed due to url failure;vsftpd service may be stopped
SMOKE-010-010,7299,1,1,fail,Ftp testcase failed due to url failure;vsftpd service may be stopped
SMOKE-010-011,7300,1,1,fail,Ftp testcase failed due to url failure;vsftpd service may be stopped
SMOKE-010-012,7301,1,1,fail,Ftp testcase failed due to url failure;vsftpd service may be stopped
SMOKE-010-014,7302,1,1,pass,IMAP test for FETCH HEADER Passed
SMOKE-010-015,7303,1,1,pass,IMAP test for FETCH TEXT Passed
SMOKE-010-016,7304,1,1,pass,IMAP test for FETCH BODY Passed
SMOKE-010-017,7305,1,1,pass,Hessian Protocol version 1.0 Test Passed
SMOKE-010-018,7306,1,1,pass,Hessian Protocol version 2.0 Test Passed
SMOKE-012-001,7307,1,1,pass,Runlogic for percentaged block flow test Passed
SMOKE-012-002,7308,1,1,pass,Runlogic for percentaged block flow test Passed
SMOKE-012-003,7309,1,1,pass,Runlogic for percentaged block flow test Passed
SMOKE-012-004,7310,1,1,pass,Runlogic for sequence flows test Passed
SMOKE-012-005,7311,1,1,pass,Runlogic for handle_switch_case block test Passed
SMOKE-012-006,7312,1,1,pass,Runlogic for handle_switch_case block test Passed
SMOKE-012-007,7313,1,1,pass,Runlogic for handle_switch_case block test Passed
SMOKE-012-008,7314,1,1,pass,Runlogic for handle_switch_case block test Passed
SMOKE-012-009,7315,1,1,pass,Runlogic for handle_switch_case block test Passed
SMOKE-013-001,7316,1,1,pass,SyncPoint Before FirstTrans 10Users all users release Passed
SMOKE-013-002,7317,1,1,fail,SyncPoint Before FirstTrans 10Users 5 users release  Failed
SMOKE-013-003,7318,1,1,pass,SyncPoint Before FirstTrans 10Users 20 users release timeout  Passed
SMOKE-013-004,7319,1,1,pass,SyncPoint In Between Transasctions 10 Users all users release Passed
SMOKE-013-005,7320,1,1,pass,SyncPoint Before First Page 10 Users all users release Passed
SMOKE-013-006,7321,1,1,fail,SyncPoint In Btween Pages 10Users 5users release Failed
SMOKE-013-007,7322,1,1,pass,Syncpoint Overall timeout pass
SMOKE-013-008,7323,1,1,pass,Syncpoint Vuser inter arrival timeout
SMOKE-014-001,7324,1,1,pass,NS add header with Main url Passed
SMOKE-014-002,7325,1,1,pass,NS add header with Embedded url Passed
SMOKE-014-003,7326,1,1,pass,NS add header with both Main and Embedded urls Passed
SMOKE-014-004,7327,1,1,pass,NS auto add header with Main urls Passed
SMOKE-014-005,7328,1,1,pass,NS auto add header with Embedded urls Passed
SMOKE-014-006,7329,1,1,pass,NS auto add header with Mix Mode urls Passed
SMOKE-014-007,7330,1,1,pass,NS clean-up header Passed
SMOKE-014-008,7331,1,1,pass,NS remove auto header Passed
SMOKE-014-009,7332,1,1,pass,NS add and remove header combined Passed
SMOKE-015-001,7333,1,1,pass,NetworkCache test for both cacheable and non-cacheable request Passed
SMOKE-015-002,7334,1,1,pass,NetworkCache test with NetOcean server having default URL Passed
SMOKE-015-003,7335,1,1,pass,NetworkCache test with NetOcean server having parameterized requests Passed
SMOKE-016-001,7336,1,1,pass,do not filter all events will be logged condition verified
SMOKE-016-002,7337,1,1,pass,do not filter all events will be logged condition verified
