TARGET_PHASE_TIME ALL Start 00:00:00
TARGET_PHASE_TIME ALL Rampup 00:06:00
TARGET_PHASE_TIME ALL Stabilization 00:06:00
TARGET_PHASE_TIME ALL Duration 00:09:00
TARGET_PHASE_TIME ALL RampDown 00:09:00
