Time-Stamp|Event-ID|Severity|IP:NVM-ID:Session-ID:User-ID|Data-Source-Type|Host|Attribute-Name|Attribute-Value|Description
00:00:00|2|Major|127.0.0.1:255:-1:-1|Monitor|192.168.255.2|Server,Gdf,Vector|192.168.255.2,cm_mpstat.gdf,Cavisson>NOAppliance>MPStats|tcp_client(): Error in making connection to server 192.168.255.2. Error = Connection refused
00:00:00|2|Major|127.0.0.1:255:-1:-1|Monitor|192.168.255.2|Server,Gdf,Vector|192.168.255.2,cm_mpstat.gdf,Cavisson>NOAppliance>MPStats|Dynamic Vector Monitor failed - Cavisson>NOAppliance>MPStats (cm_mpstat -v noprefix): Error in making connection to server(192.168.255.2)
00:00:00|2|Major|127.0.0.1:255:-1:-1|Monitor|192.168.255.2|Server,Gdf,Vector|192.168.255.2,cm_df.gdf,Cavisson>NOAppliance>DiskStats|tcp_client(): Error in making connection to server 192.168.255.2. Error = Connection refused
00:00:00|2|Major|127.0.0.1:255:-1:-1|Monitor|192.168.255.2|Server,Gdf,Vector|192.168.255.2,cm_df.gdf,Cavisson>NOAppliance>DiskStats|Dynamic Vector Monitor failed - Cavisson>NOAppliance>DiskStats (cm_df -v noprefix): Error in making connection to server(192.168.255.2)
00:00:00|2|Major|127.0.0.1:255:-1:-1|Monitor|192.168.255.2|Server,Gdf,Vector|192.168.255.2,cm_hpd_traffic_stats.gdf,Cavisson>NOAppliance>HPDAllServiceStats|tcp_client(): Error in making connection to server 192.168.255.2. Error = Connection refused
00:00:00|2|Major|127.0.0.1:255:-1:-1|Monitor|192.168.255.2|Server,Gdf,Vector|192.168.255.2,cm_hpd_traffic_stats.gdf,Cavisson>NOAppliance>HPDAllServiceStats|Dynamic Vector Monitor failed - Cavisson>NOAppliance>HPDAllServiceStats (cm_hpd_traffic_stats -v noprefix): Error in making connection to server(192.168.255.2)
00:00:00|2|Major|127.0.0.1:255:-1:-1|Monitor|192.168.255.2|Server,Gdf,Vector|192.168.255.2,cm_iostat_ex.gdf,Cavisson>NOAppliance>DeviceStats|tcp_client(): Error in making connection to server 192.168.255.2. Error = Connection refused
00:00:00|2|Major|127.0.0.1:255:-1:-1|Monitor|192.168.255.2|Server,Gdf,Vector|192.168.255.2,cm_iostat_ex.gdf,Cavisson>NOAppliance>DeviceStats|Dynamic Vector Monitor failed - Cavisson>NOAppliance>DeviceStats (cm_iostat_ex -v noprefix): Error in making connection to server(192.168.255.2)
00:00:00|25|Major|127.0.0.1:255:-1:-1|Core|NSAppliance|File,Function|ns_dynamic_vector_monitor.c,check_results_of_dynamic_vector_mon|Following Dynamic Vector monitors failed (Try attempts = 2):%0ACavisson>NOAppliance>MPStats: Error in making connection to server%2C Cavisson>NOAppliance>DiskStats: Error in making connection to server%2C Cavisson>NOAppliance>HPDAllServiceStats: Error in making connection to server%2C Cavisson>NOAppliance>DeviceStats: Error in making connection to server
00:00:00|2|Major|127.0.0.1:255:-1:-1|Monitor|192.168.255.2|Server,Gdf,Vector|192.168.255.2,cm_mpstat.gdf,Cavisson>NOAppliance>MPStats|tcp_client(): Error in making connection to server 192.168.255.2. Error = Connection refused
00:00:00|2|Major|127.0.0.1:255:-1:-1|Monitor|192.168.255.2|Server,Gdf,Vector|192.168.255.2,cm_mpstat.gdf,Cavisson>NOAppliance>MPStats|Dynamic Vector Monitor failed - Cavisson>NOAppliance>MPStats (cm_mpstat -v noprefix): Error in making connection to server(192.168.255.2)
00:00:00|2|Major|127.0.0.1:255:-1:-1|Monitor|192.168.255.2|Server,Gdf,Vector|192.168.255.2,cm_df.gdf,Cavisson>NOAppliance>DiskStats|tcp_client(): Error in making connection to server 192.168.255.2. Error = Connection refused
00:00:00|2|Major|127.0.0.1:255:-1:-1|Monitor|192.168.255.2|Server,Gdf,Vector|192.168.255.2,cm_df.gdf,Cavisson>NOAppliance>DiskStats|Dynamic Vector Monitor failed - Cavisson>NOAppliance>DiskStats (cm_df -v noprefix): Error in making connection to server(192.168.255.2)
00:00:00|2|Major|127.0.0.1:255:-1:-1|Monitor|192.168.255.2|Server,Gdf,Vector|192.168.255.2,cm_hpd_traffic_stats.gdf,Cavisson>NOAppliance>HPDAllServiceStats|tcp_client(): Error in making connection to server 192.168.255.2. Error = Connection refused
00:00:00|2|Major|127.0.0.1:255:-1:-1|Monitor|192.168.255.2|Server,Gdf,Vector|192.168.255.2,cm_hpd_traffic_stats.gdf,Cavisson>NOAppliance>HPDAllServiceStats|Dynamic Vector Monitor failed - Cavisson>NOAppliance>HPDAllServiceStats (cm_hpd_traffic_stats -v noprefix): Error in making connection to server(192.168.255.2)
00:00:00|2|Major|127.0.0.1:255:-1:-1|Monitor|192.168.255.2|Server,Gdf,Vector|192.168.255.2,cm_iostat_ex.gdf,Cavisson>NOAppliance>DeviceStats|tcp_client(): Error in making connection to server 192.168.255.2. Error = Connection refused
00:00:00|2|Major|127.0.0.1:255:-1:-1|Monitor|192.168.255.2|Server,Gdf,Vector|192.168.255.2,cm_iostat_ex.gdf,Cavisson>NOAppliance>DeviceStats|Dynamic Vector Monitor failed - Cavisson>NOAppliance>DeviceStats (cm_iostat_ex -v noprefix): Error in making connection to server(192.168.255.2)
00:00:00|25|Major|127.0.0.1:255:-1:-1|Core|NSAppliance|File,Function|ns_dynamic_vector_monitor.c,check_results_of_dynamic_vector_mon|Following Dynamic Vector monitors failed (Try attempts = 3):%0ACavisson>NOAppliance>MPStats: Error in making connection to server%2C Cavisson>NOAppliance>DiskStats: Error in making connection to server%2C Cavisson>NOAppliance>HPDAllServiceStats: Error in making connection to server%2C Cavisson>NOAppliance>DeviceStats: Error in making connection to server
00:00:00|25|Major|127.0.0.1:255:-1:-1|Core|NSAppliance|File,Function|ns_dynamic_vector_monitor.c,run_dynamic_vector_monitor|No more retry attempts left for Dynamic Vector monitors.%0AFailed Dynamic Vector monitors are ignored as continue on dynamic monitor error is enabled.
00:00:00|25|Major|127.0.0.1:255:-1:-1|Core|NSAppliance|File,Function|ns_parent.c,health_check|Disk free space (18%) in file system '/mnt/regression/webapp' is less than or equal to major threshold (20%).
00:00:00|13|Major|127.0.0.1:255:-1:-1|Monitor|192.168.255.2|Server,Type,Monitor Name|192.168.255.2,Server Signature,NOApplianceHpdConf|Error in making connection to server 192.168.255.2.
00:00:00|11|Major|127.0.0.1:255:-1:-1|Monitor|192.168.255.2|Server,Type,Monitor Name|192.168.255.2,Server Signature,NOApplianceHpdConf|Check Monitor failed - NOApplianceHpdConf: Error in making connection to server
00:00:00|25|Critical|127.0.0.1:255:-1:-1|Core|NSAppliance|File,Function|ns_pre_test_check.c,check_results|All Check Monitor failed.
00:00:00|25|Warning|127.0.0.1:255:-1:-1|Core|NSAppliance|File,Function|ns_pre_test_check.c,run_pre_test_check|No more retry attempts left for check monitor/batch job/server signatures.
00:00:00|25|Critical|127.0.0.1:255:-1:-1|Core|NSAppliance|File,Function|ns_check_monitor.c,start_check_monitor|Start check monitor/batch job failed %2C Failed Pre Test Check monitors are ignored as continue on Pre Test Check monitor error is enabled.
00:00:00|2|Major|127.0.0.1:255:-1:-1|Monitor|192.168.255.2|Server,Gdf,Vector|192.168.255.2,cm_ps_data_ex_linux.gdf,Cavisson>NOAppliance>CMON|Error: in making Connection for MonitorName = Cavisson>NOAppliance>CMON%2C ProgramName with args = (cm_ps_data_ex -f "/opt/cavisson/monitors/sys/cmon.pid" )%2C gdf = /home/netstorm/work/sys/cm_ps_data_ex_linux.gdf%2C ServerIP = 192.168.255.2%2C ServerPort = 7891%2C fd = -1%2C dindex = 0 Data will not be available for this monitor.
00:00:00|2|Major|127.0.0.1:255:-1:-1|Monitor|192.168.255.2|Server,Gdf,Vector|192.168.255.2,cm_sock_stats.gdf,Cavisson>NOAppliance|Error: in making Connection for MonitorName = Cavisson>NOAppliance%2C ProgramName with args = (cm_sock_stats -i 10 )%2C gdf = /home/netstorm/work/sys/cm_sock_stats.gdf%2C ServerIP = 192.168.255.2%2C ServerPort = 7891%2C fd = -1%2C dindex = 0 Data will not be available for this monitor.
00:00:00|2|Major|127.0.0.1:255:-1:-1|Monitor|192.168.255.2|Server,Gdf,Vector|192.168.255.2,cm_tcp_states_count.gdf,Cavisson>NOAppliance|Error: in making Connection for MonitorName = Cavisson>NOAppliance%2C ProgramName with args = (cm_tcp_states_count -i 60 )%2C gdf = /home/netstorm/work/sys/cm_tcp_states_count.gdf%2C ServerIP = 192.168.255.2%2C ServerPort = 7891%2C fd = -1%2C dindex = 0 Data will not be available for this monitor.
00:00:00|2|Major|127.0.0.1:255:-1:-1|Monitor|192.168.255.2|Server,Gdf,Vector|192.168.255.2,cm_tcp_stats_linux.gdf,Cavisson>NOAppliance|Error: in making Connection for MonitorName = Cavisson>NOAppliance%2C ProgramName with args = (cm_tcp_stats_linux -i 10 )%2C gdf = /home/netstorm/work/sys/cm_tcp_stats_linux.gdf%2C ServerIP = 192.168.255.2%2C ServerPort = 7891%2C fd = -1%2C dindex = 0 Data will not be available for this monitor.
00:00:00|2|Major|127.0.0.1:255:-1:-1|Monitor|192.168.255.2|Server,Gdf,Vector|192.168.255.2,cm_uptime.gdf,Cavisson>NOAppliance|Error: in making Connection for MonitorName = Cavisson>NOAppliance%2C ProgramName with args = (cm_uptime -i 10 )%2C gdf = /home/netstorm/work/sys/cm_uptime.gdf%2C ServerIP = 192.168.255.2%2C ServerPort = 7891%2C fd = -1%2C dindex = 0 Data will not be available for this monitor.
00:00:00|2|Major|127.0.0.1:255:-1:-1|Monitor|192.168.255.2|Server,Gdf,Vector|192.168.255.2,cm_vmstat_ex_linux_ex.gdf,Cavisson>NOAppliance|Error: in making Connection for MonitorName = Cavisson>NOAppliance%2C ProgramName with args = (cm_vmstat_ex_linux_ex -i 10 )%2C gdf = /home/netstorm/work/sys/cm_vmstat_ex_linux_ex.gdf%2C ServerIP = 192.168.255.2%2C ServerPort = 7891%2C fd = -1%2C dindex = 0 Data will not be available for this monitor.
00:00:12|25|Major|127.0.0.1:255:-1:-1|Core|NSAppliance|File,Function|ns_monitor_server_ctrl_conn.c,make_control_conn_blocking_or_nb|Making control connection on server 192.168.255.2. For retry attempt 1
00:00:12|4|Warning|127.0.0.1:255:-1:-1|Monitor|192.168.255.2|Server,Gdf,Vector|192.168.255.2,cm_ps_data_ex_linux.gdf,Cavisson>NOAppliance>CMON|Starting monitor Process Stats Ex(Cavisson>NOAppliance>CMON)%2C source address 'NSAppliance'%2C  destination address '192.168.255.2:7891'. For retry attempt 1.
00:00:12|4|Warning|127.0.0.1:255:-1:-1|Monitor|192.168.255.2|Server,Gdf,Vector|192.168.255.2,cm_sock_stats.gdf,Cavisson>NOAppliance|Starting monitor Socket Statistics(Cavisson>NOAppliance)%2C source address 'NSAppliance'%2C  destination address '192.168.255.2:7891'. For retry attempt 1.
00:00:12|4|Warning|127.0.0.1:255:-1:-1|Monitor|192.168.255.2|Server,Gdf,Vector|192.168.255.2,cm_tcp_states_count.gdf,Cavisson>NOAppliance|Starting monitor TCP states counts(Cavisson>NOAppliance)%2C source address 'NSAppliance'%2C  destination address '192.168.255.2:7891'. For retry attempt 1.
00:00:12|4|Warning|127.0.0.1:255:-1:-1|Monitor|192.168.255.2|Server,Gdf,Vector|192.168.255.2,cm_tcp_stats_linux.gdf,Cavisson>NOAppliance|Starting monitor TCP Stats (Linux)(Cavisson>NOAppliance)%2C source address 'NSAppliance'%2C  destination address '192.168.255.2:7891'. For retry attempt 1.
00:00:12|4|Warning|127.0.0.1:255:-1:-1|Monitor|192.168.255.2|Server,Gdf,Vector|192.168.255.2,cm_uptime.gdf,Cavisson>NOAppliance|Starting monitor UpTime(Cavisson>NOAppliance)%2C source address 'NSAppliance'%2C  destination address '192.168.255.2:7891'. For retry attempt 1.
00:00:12|4|Warning|127.0.0.1:255:-1:-1|Monitor|192.168.255.2|Server,Gdf,Vector|192.168.255.2,cm_vmstat_ex_linux_ex.gdf,Cavisson>NOAppliance|Starting monitor SysStats Linux Extended(Cavisson>NOAppliance)%2C source address 'NSAppliance'%2C  destination address '192.168.255.2:7891'. For retry attempt 1.
00:00:12|25|Critical|127.0.0.1:255:-1:-1|Core|NSAppliance|File,Function|ns_monitor_server_ctrl_conn.c,handle_connect_and_send_ctrl_msg|Retry control connection failed on server 192.168.255.2. Error: connect():  Connection refused for fd 43%2C errno 111 (Connection refused).%0A
00:00:12|4|Critical|127.0.0.1:255:-1:-1|Monitor|192.168.255.2|Server,Gdf,Vector|192.168.255.2,cm_ps_data_ex_linux.gdf,Cavisson>NOAppliance>CMON|Retry connection failed for monitor Process Stats Ex(Cavisson>NOAppliance>CMON)%2C source address 'IPV4:0.0.0.0.31756'%2C  destination address '192.168.255.2:7891'. for retry attempt 1. Error: connect():  Connection refused for fd 44%2C errno 111 (Connection refused).%0A
00:00:12|4|Critical|127.0.0.1:255:-1:-1|Monitor|192.168.255.2|Server,Gdf,Vector|192.168.255.2,cm_sock_stats.gdf,Cavisson>NOAppliance|Retry connection failed for monitor Socket Statistics(Cavisson>NOAppliance)%2C source address 'IPV4:0.0.0.0.31757'%2C  destination address '192.168.255.2:7891'. for retry attempt 1. Error: connect():  Connection refused for fd 45%2C errno 111 (Connection refused).%0A
00:00:12|4|Critical|127.0.0.1:255:-1:-1|Monitor|192.168.255.2|Server,Gdf,Vector|192.168.255.2,cm_tcp_states_count.gdf,Cavisson>NOAppliance|Retry connection failed for monitor TCP states counts(Cavisson>NOAppliance)%2C source address 'IPV4:0.0.0.0.31758'%2C  destination address '192.168.255.2:7891'. for retry attempt 1. Error: connect():  Connection refused for fd 46%2C errno 111 (Connection refused).%0A
00:00:12|4|Critical|127.0.0.1:255:-1:-1|Monitor|192.168.255.2|Server,Gdf,Vector|192.168.255.2,cm_tcp_stats_linux.gdf,Cavisson>NOAppliance|Retry connection failed for monitor TCP Stats (Linux)(Cavisson>NOAppliance)%2C source address 'IPV4:0.0.0.0.31759'%2C  destination address '192.168.255.2:7891'. for retry attempt 1. Error: connect():  Connection refused for fd 47%2C errno 111 (Connection refused).%0A
00:00:12|4|Critical|127.0.0.1:255:-1:-1|Monitor|192.168.255.2|Server,Gdf,Vector|192.168.255.2,cm_uptime.gdf,Cavisson>NOAppliance|Retry connection failed for monitor UpTime(Cavisson>NOAppliance)%2C source address 'IPV4:0.0.0.0.31760'%2C  destination address '192.168.255.2:7891'. for retry attempt 1. Error: connect():  Connection refused for fd 48%2C errno 111 (Connection refused).%0A
00:00:12|4|Critical|127.0.0.1:255:-1:-1|Monitor|192.168.255.2|Server,Gdf,Vector|192.168.255.2,cm_vmstat_ex_linux_ex.gdf,Cavisson>NOAppliance|Retry connection failed for monitor SysStats Linux Extended(Cavisson>NOAppliance)%2C source address 'IPV4:0.0.0.0.31761'%2C  destination address '192.168.255.2:7891'. for retry attempt 1. Error: connect():  Connection refused for fd 49%2C errno 111 (Connection refused).%0A
00:00:22|25|Major|127.0.0.1:255:-1:-1|Core|NSAppliance|File,Function|ns_monitor_server_ctrl_conn.c,make_control_conn_blocking_or_nb|Making control connection on server 192.168.255.2. For retry attempt 2
00:00:22|4|Warning|127.0.0.1:255:-1:-1|Monitor|192.168.255.2|Server,Gdf,Vector|192.168.255.2,cm_ps_data_ex_linux.gdf,Cavisson>NOAppliance>CMON|Starting monitor Process Stats Ex(Cavisson>NOAppliance>CMON)%2C source address 'NSAppliance'%2C  destination address '192.168.255.2:7891'. For retry attempt 2.
00:00:22|4|Warning|127.0.0.1:255:-1:-1|Monitor|192.168.255.2|Server,Gdf,Vector|192.168.255.2,cm_sock_stats.gdf,Cavisson>NOAppliance|Starting monitor Socket Statistics(Cavisson>NOAppliance)%2C source address 'NSAppliance'%2C  destination address '192.168.255.2:7891'. For retry attempt 2.
00:00:22|4|Warning|127.0.0.1:255:-1:-1|Monitor|192.168.255.2|Server,Gdf,Vector|192.168.255.2,cm_tcp_states_count.gdf,Cavisson>NOAppliance|Starting monitor TCP states counts(Cavisson>NOAppliance)%2C source address 'NSAppliance'%2C  destination address '192.168.255.2:7891'. For retry attempt 2.
00:00:22|4|Warning|127.0.0.1:255:-1:-1|Monitor|192.168.255.2|Server,Gdf,Vector|192.168.255.2,cm_tcp_stats_linux.gdf,Cavisson>NOAppliance|Starting monitor TCP Stats (Linux)(Cavisson>NOAppliance)%2C source address 'NSAppliance'%2C  destination address '192.168.255.2:7891'. For retry attempt 2.
00:00:22|4|Warning|127.0.0.1:255:-1:-1|Monitor|192.168.255.2|Server,Gdf,Vector|192.168.255.2,cm_uptime.gdf,Cavisson>NOAppliance|Starting monitor UpTime(Cavisson>NOAppliance)%2C source address 'NSAppliance'%2C  destination address '192.168.255.2:7891'. For retry attempt 2.
00:00:22|4|Warning|127.0.0.1:255:-1:-1|Monitor|192.168.255.2|Server,Gdf,Vector|192.168.255.2,cm_vmstat_ex_linux_ex.gdf,Cavisson>NOAppliance|Starting monitor SysStats Linux Extended(Cavisson>NOAppliance)%2C source address 'NSAppliance'%2C  destination address '192.168.255.2:7891'. For retry attempt 2.
00:00:22|25|Critical|127.0.0.1:255:-1:-1|Core|NSAppliance|File,Function|ns_monitor_server_ctrl_conn.c,handle_connect_and_send_ctrl_msg|Retry control connection failed on server 192.168.255.2. Error: connect():  Connection refused for fd 43%2C errno 111 (Connection refused).%0A
00:00:22|4|Critical|127.0.0.1:255:-1:-1|Monitor|192.168.255.2|Server,Gdf,Vector|192.168.255.2,cm_ps_data_ex_linux.gdf,Cavisson>NOAppliance>CMON|Retry connection failed for monitor Process Stats Ex(Cavisson>NOAppliance>CMON)%2C source address 'IPV4:0.0.0.0.31820'%2C  destination address '192.168.255.2:7891'. for retry attempt 2. Error: connect():  Connection refused for fd 44%2C errno 111 (Connection refused).%0A
00:00:22|4|Critical|127.0.0.1:255:-1:-1|Monitor|192.168.255.2|Server,Gdf,Vector|192.168.255.2,cm_sock_stats.gdf,Cavisson>NOAppliance|Retry connection failed for monitor Socket Statistics(Cavisson>NOAppliance)%2C source address 'IPV4:0.0.0.0.31821'%2C  destination address '192.168.255.2:7891'. for retry attempt 2. Error: connect():  Connection refused for fd 45%2C errno 111 (Connection refused).%0A
00:00:22|4|Critical|127.0.0.1:255:-1:-1|Monitor|192.168.255.2|Server,Gdf,Vector|192.168.255.2,cm_tcp_states_count.gdf,Cavisson>NOAppliance|Retry connection failed for monitor TCP states counts(Cavisson>NOAppliance)%2C source address 'IPV4:0.0.0.0.31822'%2C  destination address '192.168.255.2:7891'. for retry attempt 2. Error: connect():  Connection refused for fd 46%2C errno 111 (Connection refused).%0A
00:00:22|4|Critical|127.0.0.1:255:-1:-1|Monitor|192.168.255.2|Server,Gdf,Vector|192.168.255.2,cm_tcp_stats_linux.gdf,Cavisson>NOAppliance|Retry connection failed for monitor TCP Stats (Linux)(Cavisson>NOAppliance)%2C source address 'IPV4:0.0.0.0.31823'%2C  destination address '192.168.255.2:7891'. for retry attempt 2. Error: connect():  Connection refused for fd 47%2C errno 111 (Connection refused).%0A
00:00:22|4|Critical|127.0.0.1:255:-1:-1|Monitor|192.168.255.2|Server,Gdf,Vector|192.168.255.2,cm_uptime.gdf,Cavisson>NOAppliance|Retry connection failed for monitor UpTime(Cavisson>NOAppliance)%2C source address 'IPV4:0.0.0.0.31824'%2C  destination address '192.168.255.2:7891'. for retry attempt 2. Error: connect():  Connection refused for fd 48%2C errno 111 (Connection refused).%0A
00:00:22|4|Critical|127.0.0.1:255:-1:-1|Monitor|192.168.255.2|Server,Gdf,Vector|192.168.255.2,cm_vmstat_ex_linux_ex.gdf,Cavisson>NOAppliance|Retry connection failed for monitor SysStats Linux Extended(Cavisson>NOAppliance)%2C source address 'IPV4:0.0.0.0.31825'%2C  destination address '192.168.255.2:7891'. for retry attempt 2. Error: connect():  Connection refused for fd 49%2C errno 111 (Connection refused).%0A
00:00:32|25|Major|127.0.0.1:255:-1:-1|Core|NSAppliance|File,Function|ns_monitor_server_ctrl_conn.c,make_control_conn_blocking_or_nb|Making control connection on server 192.168.255.2. For retry attempt 3
00:00:32|4|Warning|127.0.0.1:255:-1:-1|Monitor|192.168.255.2|Server,Gdf,Vector|192.168.255.2,cm_ps_data_ex_linux.gdf,Cavisson>NOAppliance>CMON|Starting monitor Process Stats Ex(Cavisson>NOAppliance>CMON)%2C source address 'NSAppliance'%2C  destination address '192.168.255.2:7891'. For retry attempt 3.
00:00:32|4|Warning|127.0.0.1:255:-1:-1|Monitor|192.168.255.2|Server,Gdf,Vector|192.168.255.2,cm_sock_stats.gdf,Cavisson>NOAppliance|Starting monitor Socket Statistics(Cavisson>NOAppliance)%2C source address 'NSAppliance'%2C  destination address '192.168.255.2:7891'. For retry attempt 3.
00:00:32|4|Warning|127.0.0.1:255:-1:-1|Monitor|192.168.255.2|Server,Gdf,Vector|192.168.255.2,cm_tcp_states_count.gdf,Cavisson>NOAppliance|Starting monitor TCP states counts(Cavisson>NOAppliance)%2C source address 'NSAppliance'%2C  destination address '192.168.255.2:7891'. For retry attempt 3.
00:00:32|4|Warning|127.0.0.1:255:-1:-1|Monitor|192.168.255.2|Server,Gdf,Vector|192.168.255.2,cm_tcp_stats_linux.gdf,Cavisson>NOAppliance|Starting monitor TCP Stats (Linux)(Cavisson>NOAppliance)%2C source address 'NSAppliance'%2C  destination address '192.168.255.2:7891'. For retry attempt 3.
00:00:32|4|Warning|127.0.0.1:255:-1:-1|Monitor|192.168.255.2|Server,Gdf,Vector|192.168.255.2,cm_uptime.gdf,Cavisson>NOAppliance|Starting monitor UpTime(Cavisson>NOAppliance)%2C source address 'NSAppliance'%2C  destination address '192.168.255.2:7891'. For retry attempt 3.
00:00:32|4|Warning|127.0.0.1:255:-1:-1|Monitor|192.168.255.2|Server,Gdf,Vector|192.168.255.2,cm_vmstat_ex_linux_ex.gdf,Cavisson>NOAppliance|Starting monitor SysStats Linux Extended(Cavisson>NOAppliance)%2C source address 'NSAppliance'%2C  destination address '192.168.255.2:7891'. For retry attempt 3.
00:00:32|25|Critical|127.0.0.1:255:-1:-1|Core|NSAppliance|File,Function|ns_monitor_server_ctrl_conn.c,handle_connect_and_send_ctrl_msg|Retry control connection failed on server 192.168.255.2. Error: connect():  Connection refused for fd 43%2C errno 111 (Connection refused).%0A
00:00:32|4|Critical|127.0.0.1:255:-1:-1|Monitor|192.168.255.2|Server,Gdf,Vector|192.168.255.2,cm_ps_data_ex_linux.gdf,Cavisson>NOAppliance>CMON|Retry connection failed for monitor Process Stats Ex(Cavisson>NOAppliance>CMON)%2C source address 'IPV4:0.0.0.0.31890'%2C  destination address '192.168.255.2:7891'. for retry attempt 3. Error: connect():  Connection refused for fd 44%2C errno 111 (Connection refused).%0A
00:00:32|4|Critical|127.0.0.1:255:-1:-1|Monitor|192.168.255.2|Server,Gdf,Vector|192.168.255.2,cm_sock_stats.gdf,Cavisson>NOAppliance|Retry connection failed for monitor Socket Statistics(Cavisson>NOAppliance)%2C source address 'IPV4:0.0.0.0.31891'%2C  destination address '192.168.255.2:7891'. for retry attempt 3. Error: connect():  Connection refused for fd 45%2C errno 111 (Connection refused).%0A
00:00:32|4|Critical|127.0.0.1:255:-1:-1|Monitor|192.168.255.2|Server,Gdf,Vector|192.168.255.2,cm_tcp_states_count.gdf,Cavisson>NOAppliance|Retry connection failed for monitor TCP states counts(Cavisson>NOAppliance)%2C source address 'IPV4:0.0.0.0.31892'%2C  destination address '192.168.255.2:7891'. for retry attempt 3. Error: connect():  Connection refused for fd 46%2C errno 111 (Connection refused).%0A
00:00:32|4|Critical|127.0.0.1:255:-1:-1|Monitor|192.168.255.2|Server,Gdf,Vector|192.168.255.2,cm_tcp_stats_linux.gdf,Cavisson>NOAppliance|Retry connection failed for monitor TCP Stats (Linux)(Cavisson>NOAppliance)%2C source address 'IPV4:0.0.0.0.31893'%2C  destination address '192.168.255.2:7891'. for retry attempt 3. Error: connect():  Connection refused for fd 47%2C errno 111 (Connection refused).%0A
00:00:32|4|Critical|127.0.0.1:255:-1:-1|Monitor|192.168.255.2|Server,Gdf,Vector|192.168.255.2,cm_uptime.gdf,Cavisson>NOAppliance|Retry connection failed for monitor UpTime(Cavisson>NOAppliance)%2C source address 'IPV4:0.0.0.0.31894'%2C  destination address '192.168.255.2:7891'. for retry attempt 3. Error: connect():  Connection refused for fd 48%2C errno 111 (Connection refused).%0A
