#testcaseid,testrun,componentid,catagoryid,status,description
SMOKE-001-001,62997,1,1,pass,ns_save_string() api Passed
SMOKE-001-002,62998,1,1,pass,ns_eval_string() Passed
SMOKE-001-003,62999,1,1,pass,ns_adv_param() Passed
SMOKE-001-004,63000,1,1,pass,ns_adv_param() negative condition Passed
SMOKE-001-005,63001,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-006,63002,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-007,63003,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-008,63004,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-009,63005,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-010,63006,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-011,63007,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-012,63008,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-013,63009,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-014,63010,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-015,63011,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-016,63012,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-017,63013,1,1,pass,Smoke_SET_INT_VAL_API_TEST Passed
SMOKE-001-018,63014,1,1,pass,Smoke_GET_INT_VAL_API_TEST Passed
SMOKE-001-019,63015,1,1,pass,Smoke_GET_RANDOM_STR_API_TEST Passed
SMOKE-001-020,63016,1,1,pass,Smoke_GETTERS_API_TEST Passed
SMOKE-001-021,63017,1,1,pass,Smoke_CHK_STR_CPY_API_TEST Passed
SMOKE-001-024,63018,1,1,pass,Passed for ns_get_url_resp_msg
SMOKE-002-001,63019,1,1,pass,Http authentication basic for apache main param session Passed
SMOKE-002-002,63020,1,1,pass,Http authentication basic for apache main param use Passed
SMOKE-002-003,63021,1,1,pass,Http authentication basic for apache for Page Dump Passed
SMOKE-002-004,63022,1,1,pass,Http authentication basic main with keep alive Passed
SMOKE-002-005,63023,1,1,pass,Http authentication basic main cvfail without keepalive Passed
SMOKE-003-001,63024,1,1,pass,Autofetch one main url five autofetch url Passed
SMOKE-003-002,63025,1,1,pass,Autofetch disabled Passed
SMOKE-003-003,63026,1,1,pass,Autofetch enabled two embedded url Passed
SMOKE-003-004,63027,1,1,pass,Autofetch disabled two embedded url Passed
SMOKE-003-005,63028,1,1,pass,Autofetch Inline Include Domain Passed
SMOKE-003-006,63029,1,1,pass,Autofetch Inline Exclude Domain Passed
SMOKE-003-007,63030,1,1,pass,Autofetch Inline Include Url Pattern Passed
SMOKE-003-008,63031,1,1,pass,Autofetch Inline Exclude Url Pattern Passed
SMOKE-003-009,63032,1,1,pass,No jsp based url being requested after excluding jsp based pattern
SMOKE-003-010,63033,1,1,pass,jsp based url being requested after including jsp based pattern
SMOKE-003-011,63034,1,1,pass,js based url were not requested after excluding js+ based pattern
SMOKE-003-012,63035,1,1,pass,jsp inlines have been filtered out but js being included for js? pattern
SMOKE-003-013,63036,1,1,pass,only js and jsp based inlines have been requested for including jsp? pattern
SMOKE-003-014,63037,1,1,pass,jsp and js both inlines have been included for js* pattern
SMOKE-003-015,63038,1,1,pass,jsp and js both inlines have been included for j[sp]+ pattern
SMOKE-003-016,63039,1,1,pass,PostURLCallBack for set embed objects api;mode zero;not implemented
SMOKE-003-017,63040,1,1,pass,PostURLCallBack for set embd objects api;mode one;not implemented
SMOKE-003-018,63041,1,1,pass,PostURLCallBack for set embd objects api;url redirection;not implemented
SMOKE-004-001,63042,1,1,pass,Auto Redirect 10 Depth Server URL and Scenario 2 Depth Redirection Passed
SMOKE-004-002,63043,1,1,pass,Auto Redirect One Depth Server URL with relative path Passed
SMOKE-004-003,63044,1,1,pass,Auto Redirect For Different Host Test Passed
SMOKE-004-004,63045,1,1,pass,Auto Redirect For Relative To Absolute redirection Passed
SMOKE-004-005,63046,1,1,pass,Auto Redirect For Different Protocol Url Passed
SMOKE-004-006,63047,1,1,pass,Validation passed for Manual redirection testcase
SMOKE-005-004,63048,1,1,pass,Two URL Test with command line cookie and cookie mode 1 Passed
SMOKE-007-001,63049,1,1,pass,One Url MultiPart With Boundary Passed
SMOKE-007-002,63050,1,1,pass,One Url MultiPart Without Boundary Passed
SMOKE-007-003,63051,1,1,pass,One Url MultiPart Nested Boundries Passed
SMOKE-008-001,63052,1,1,pass,Page think time with constant mode Passed
SMOKE-008-002,63053,1,1,pass,Page think time with uniform distribution mode Passed
SMOKE-008-003,63054,1,1,pass,Page think time with internet type distribution mode Passed
SMOKE-008-004,63055,1,1,pass,Page think time keyword for specific page Passed
SMOKE-008-005,63056,1,1,pass,Page think time keyword with overide and multiply values Passed
SMOKE-008-007,63057,1,1,pass,Page think time custom mode 4 vaidation passed
SMOKE-008-008,63058,1,1,pass,Page think time custom mode 4 vaidation passed
SMOKE-008-009,63059,1,1,pass,Page think time custom mode 4 vaidation passed
SMOKE-008-010,63060,1,1,pass,Page think time custom mode 4 vaidation passed
SMOKE-008-011,63061,1,1,pass,page think time mode 4 testcase passed for all groups and all pages
SMOKE-008-012,63062,1,1,pass,page think time mode 4 testcase passed where function returns a random value from an initalized array
SMOKE-009-001,63063,1,1,pass,Search in two main url Passed
SMOKE-009-002,63064,1,1,pass,Search in two main url with savelength mode Passed
SMOKE-009-003,63065,1,1,pass,Search for two main url with save length and save offset mode  Passed
SMOKE-009-004,63066,1,1,pass,Search for two main url with save length and save offset mode Passed
SMOKE-009-005,63067,1,1,pass,Search for two main url with save length and save offset mode in 2 pages Passed
SMOKE-009-006,63068,1,1,pass,Search for two main url with save length and save offset mode in 2 pages Passed
SMOKE-009-007,63069,1,1,pass,Checkpoint with two main url check value found Passed
SMOKE-009-008,63070,1,1,pass,Checkpoint with two main url check value not found Passed
SMOKE-009-009,63071,1,1,pass,Checkpoint with two main url check value with prefix and suffix found Passed
SMOKE-009-010,63072,1,1,pass,Checkpoint with two main url check value with prefix and suffix not found Passed
SMOKE-009-011,63073,1,1,pass,Checkpoint with two main url check value with prefix and suffix found and ActionOnfailContinue Passed
SMOKE-009-012,63074,1,1,pass,Checkpoint with two main url check value with prefix and suffix not found ActionOnfailStop Passed
SMOKE-009-013,63075,1,1,pass,Checkpoint with two main url check value with prefix and suffix found comparing from a file Passed
SMOKE-009-014,63076,1,1,pass,Checkpoint with two main url check value with prefix and suffix not found Passed
SMOKE-009-015,63077,1,1,pass,File Parameter 5 main url ChangeOnUse Passed
SMOKE-009-016,63078,1,1,pass,File Parameter 5 main url ChangeOnSession Passed
SMOKE-009-017,63079,1,1,pass,File Parameter 5 url ModeWeighted Passed
SMOKE-009-018,63080,1,1,pass,Serach Param for two main url Passed
SMOKE-009-019,63081,1,1,fail,Search Param for 5 url with single page search savelenght and saveoffset and ORD all Failed
SMOKE-009-020,63082,1,1,pass,Date parametrization testcase passed
SMOKE-010-001,63083,1,1,pass,DNS A type query Passed
SMOKE-010-002,63084,1,1,pass,DNS AAAA type query Passed
SMOKE-010-003,63085,1,1,pass,DNS MX type query Passed
SMOKE-010-004,63086,1,1,pass,DNS NS type query Passed
SMOKE-010-005,63087,1,1,pass,DNS SOA type query Passed
SMOKE-010-006,63088,1,1,pass,DNS PTR type query Passed
SMOKE-010-007,63089,1,1,pass,DNS CNAME type query Passed
SMOKE-010-008,63090,1,1,pass,POP3 testcase Passed
SMOKE-010-009,63091,1,1,pass,Ftp test for text data and passive mode Passed
SMOKE-010-010,63092,1,1,pass,Ftp test for binary data and passive mode Passed
SMOKE-010-011,63093,1,1,pass,Ftp test for text data and active mode Passed
SMOKE-010-012,63094,1,1,pass,Ftp test for binary data and active mode Passed
SMOKE-010-013,63095,1,1,pass,SMTP test Passed
SMOKE-010-014,63096,1,1,pass,IMAP test for FETCH HEADER Passed
SMOKE-010-015,63097,1,1,pass,IMAP test for FETCH TEXT Passed
SMOKE-010-016,63098,1,1,pass,IMAP test for FETCH BODY Passed
SMOKE-010-017,63099,1,1,pass,Hessian Protocol version 1.0 Test Passed
SMOKE-010-018,63100,1,1,pass,Hessian Protocol version 2.0 Test Passed
SMOKE-012-001,63101,1,1,pass,Runlogic for percentaged block flow test Passed
SMOKE-012-002,63102,1,1,pass,Runlogic for percentaged block flow test Passed
