#testcaseid,testrun,componentid,catagoryid,status,description
REG-001-001,64029,1,2,pass,Reression test for FCU with RampUp in Step mode passed
REG-002-001,64030,1,2,pass,Reression test for FCU with RampUp in Rate mode passed
REG-003-001,64031,1,2,pass,Regression testcase for FSR  Mode 1 test Passed
REG-004-001,64032,1,2,pass,Regression testcase for FSR Mode 2 test Passed
REG-005-001,64033,1,2,fail,Reression test for Replay Access Logs failed;For Running Vusers(NA) where baseline value: 204.465 current value: 184.459 and percentage difference is 10 which is more than expected difference 5%
REG-006-001,64034,1,2,pass,Regression testcase for NS supported protocols such as POP3 SMTP & FTP test Passed
REG-007-001,64035,1,2,pass,RTC is being applied for Start0 phase;10  have been found in current situation as RTC being applied
REG-007-002,64036,1,2,pass,RTC is being applied for RampUp0 phase;12  have been found in current situation as RTC being applied
REG-007-003,64037,1,2,pass,RTC is being applied for Stabilize0 phase;110  have been found in current situation as RTC being applied
REG-007-004,64038,1,2,pass,RTC is being applied for Duration0 phase;110  have been found in current situation as RTC being applied
REG-007-005,64039,1,2,pass,RTC is being applied for RampDown0 phase;85  have been found in current situation as RTC being applied
REG-007-006,64040,1,2,pass,RTC being applied in all phases correctly;VUSers records were found as expected for each of the phases where RTC applied;Ramp down users count also met to the expected total VUsers count post application of RTC
REG-008-001,64041,1,2,fail,Reression test for Replay Access Logs failed;For Average Transaction Response Time (Secs)(NA) where baseline value: 0.001 current value: 0.000 and percentage difference is 100 which is more than expected difference 5%
REG-010-001,64042,1,2,fail, Percentile testcase failed. For more details about percentile data please find the percentile_data.csv attachment
