TestID, TestRun, Release_Id, Build_Id, Component_Id, Status, Catagory, Description
SMOKE-001-001,12922,4.1.3,37,NetStorm,pass,1,ns_save_string() api Passed
SMOKE-001-002,12923,4.1.3,37,NetStorm,pass,1,ns_eval_string() Passed
SMOKE-001-003,12924,4.1.3,37,NetStorm,pass,1,ns_adv_param() Passed
SMOKE-001-004,12925,4.1.3,37,NetStorm,pass,1,ns_adv_param() negative condition Passed
SMOKE-001-005,12926,4.1.3,37,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-006,12927,4.1.3,37,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-007,12928,4.1.3,37,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-008,12929,4.1.3,37,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-009,12930,4.1.3,37,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-010,12931,4.1.3,37,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-011,12932,4.1.3,37,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-012,12933,4.1.3,37,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-013,12934,4.1.3,37,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-014,12935,4.1.3,37,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-015,12936,4.1.3,37,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-016,12937,4.1.3,37,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-017,12938,4.1.3,37,NetStorm,pass,1,Smoke_SET_INT_VAL_API_TEST Passed
SMOKE-001-018,12939,4.1.3,37,NetStorm,pass,1,Smoke_GET_INT_VAL_API_TEST Passed
SMOKE-001-019,12940,4.1.3,37,NetStorm,pass,1,Smoke_GET_RANDOM_STR_API_TEST Passed
SMOKE-001-020,12941,4.1.3,37,NetStorm,pass,1,Smoke_GETTERS_API_TEST Passed
SMOKE-001-021,12942,4.1.3,37,NetStorm,pass,1,Smoke_CHK_STR_CPY_API_TEST Passed
