#testcaseid,testrun,componentid,catagoryid,status,description
SMOKE-001-001,36954,1,1,pass,ns_save_string() api Passed
SMOKE-001-002,36955,1,1,pass,ns_eval_string() Passed
SMOKE-001-003,36956,1,1,pass,ns_adv_param() Passed
SMOKE-001-004,36957,1,1,pass,ns_adv_param() negative condition Passed
SMOKE-001-005,36958,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-006,36959,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-007,36960,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-008,36961,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-009,36962,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-010,36963,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-011,36964,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-012,36965,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-013,36966,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-014,36967,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-015,36968,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-016,36969,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-017,36970,1,1,pass,Smoke_SET_INT_VAL_API_TEST Passed
SMOKE-001-018,36971,1,1,pass,Smoke_GET_INT_VAL_API_TEST Passed
SMOKE-001-019,36972,1,1,pass,Smoke_GET_RANDOM_STR_API_TEST Passed
SMOKE-001-020,36973,1,1,pass,Smoke_GETTERS_API_TEST Passed
SMOKE-001-021,36974,1,1,pass,Smoke_CHK_STR_CPY_API_TEST Passed
SMOKE-003-001,36975,1,1,pass,Autofetch one main url five autofetch url Passed
SMOKE-003-002,36976,1,1,pass,Autofetch disabled Passed
SMOKE-003-003,36977,1,1,pass,Autofetch enabled two embedded url Passed
SMOKE-003-004,36978,1,1,pass,Autofetch disabled two embedded url Passed
SMOKE-003-005,36979,1,1,pass,Autofetch Inline Include Domain Passed
SMOKE-003-006,36980,1,1,pass,Autofetch Inline Exclude Domain Passed
SMOKE-003-007,36981,1,1,pass,Autofetch Inline Include Url Pattern Passed
SMOKE-003-008,36982,1,1,pass,Autofetch Inline Exclude Url Pattern Passed
SMOKE-003-009,36983,1,1,pass,No jsp based url being requested after excluding jsp based pattern
SMOKE-003-010,36984,1,1,pass,jsp based url being requested after including jsp based pattern
SMOKE-003-011,36985,1,1,pass,js based url were not requested after excluding js+ based pattern
SMOKE-003-012,36986,1,1,pass,jsp inlines have been filtered out but js being included for js? pattern
SMOKE-003-013,36987,1,1,pass,only js and jsp based inlines have been requested for including jsp? pattern
SMOKE-003-014,36988,1,1,pass,jsp and js both inlines have been included for js* pattern
SMOKE-003-015,36989,1,1,pass,jsp and js both inlines have been included for j[sp]+ pattern
SMOKE-003-016,36990,1,1,pass,PostURLCallBack for set embed objects api;mode zero;not implemented
SMOKE-003-017,36991,1,1,pass,PostURLCallBack for set embd objects api;mode one;not implemented
SMOKE-003-018,36992,1,1,pass,PostURLCallBack for set embd objects api;url redirection;not implemented
SMOKE-004-001,36993,1,1,pass,Auto Redirect 10 Depth Server URL and Scenario 2 Depth Redirection Passed
SMOKE-004-002,36994,1,1,pass,Auto Redirect One Depth Server URL with relative path Passed
SMOKE-004-003,36995,1,1,pass,Auto Redirect For Different Host Test Passed
SMOKE-004-004,36996,1,1,pass,Auto Redirect For Relative To Absolute redirection Passed
SMOKE-004-005,36997,1,1,pass,Auto Redirect For Different Protocol Url Passed
SMOKE-004-006,36998,1,1,pass,Validation passed for Manual redirection testcase
SMOKE-005-003,36999,1,1,pass,Four URL Test with expiry code and cookie mode 1  Passed
SMOKE-005-004,37000,1,1,pass,Two URL Test with command line cookie and cookie mode 1 Passed
SMOKE-006-001,37001,1,1,pass,KeepAlive with percentage 100 Passed
SMOKE-006-002,37002,1,1,pass,KeepAlive with percentage 0 Passed
SMOKE-007-001,37003,1,1,pass,One Url MultiPart With Boundary Passed
SMOKE-007-002,37004,1,1,pass,One Url MultiPart Without Boundary Passed
SMOKE-007-003,37005,1,1,pass,One Url MultiPart Nested Boundries Passed
SMOKE-008-011,37006,1,1,pass,page think time mode 4 testcase passed for all groups and all pages
SMOKE-008-012,37007,1,1,pass,page think time mode 4 testcase passed where function returns a random value from an initalized array
SMOKE-009-001,37008,1,1,pass,Search in two main url Passed
SMOKE-009-002,37009,1,1,pass,Search in two main url with savelength mode Passed
SMOKE-009-003,37010,1,1,pass,Search for two main url with save length and save offset mode  Passed
SMOKE-009-004,37011,1,1,pass,Search for two main url with save length and save offset mode Passed
SMOKE-009-005,37012,1,1,pass,Search for two main url with save length and save offset mode in 2 pages Passed
