#testcaseid,testrun,componentid,catagoryid,status,description
SMOKE-001-001,53475,1,1,pass,ns_save_string() api Passed
SMOKE-001-002,53476,1,1,pass,ns_eval_string() Passed
SMOKE-001-003,53477,1,1,pass,ns_adv_param() Passed
SMOKE-001-004,53478,1,1,pass,ns_adv_param() negative condition Passed
SMOKE-001-005,53479,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-006,53480,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-007,53481,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-008,53482,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-009,53483,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-010,53484,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-011,53485,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-012,53486,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-013,53487,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-014,53488,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-015,53489,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-016,53490,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-017,53491,1,1,pass,Smoke_SET_INT_VAL_API_TEST Passed
SMOKE-001-018,53492,1,1,pass,Smoke_GET_INT_VAL_API_TEST Passed
SMOKE-001-019,53493,1,1,pass,Smoke_GET_RANDOM_STR_API_TEST Passed
SMOKE-001-020,53494,1,1,pass,Smoke_GETTERS_API_TEST Passed
SMOKE-001-021,53495,1,1,pass,Smoke_CHK_STR_CPY_API_TEST Passed
SMOKE-001-024,53496,1,1,pass,Passed for ns_get_url_resp_msg
SMOKE-002-001,53497,1,1,pass,Http authentication basic for apache main param session Passed
SMOKE-002-002,53498,1,1,pass,Http authentication basic for apache main param use Passed
SMOKE-002-003,53499,1,1,pass,Http authentication basic for apache for Page Dump Passed
SMOKE-002-004,53500,1,1,pass,Http authentication basic main with keep alive Passed
SMOKE-002-005,53501,1,1,pass,Http authentication basic main cvfail without keepalive Passed
SMOKE-003-001,53502,1,1,pass,Autofetch one main url five autofetch url Passed
SMOKE-003-002,53503,1,1,pass,Autofetch disabled Passed
SMOKE-003-003,53504,1,1,pass,Autofetch enabled two embedded url Passed
SMOKE-003-004,53505,1,1,pass,Autofetch disabled two embedded url Passed
SMOKE-003-005,53506,1,1,pass,Autofetch Inline Include Domain Passed
SMOKE-003-006,53507,1,1,pass,Autofetch Inline Exclude Domain Passed
SMOKE-003-007,53508,1,1,pass,Autofetch Inline Include Url Pattern Passed
SMOKE-003-008,53509,1,1,pass,Autofetch Inline Exclude Url Pattern Passed
SMOKE-003-009,53510,1,1,pass,No jsp based url being requested after excluding jsp based pattern
SMOKE-003-010,53511,1,1,pass,jsp based url being requested after including jsp based pattern
SMOKE-003-011,53512,1,1,pass,js based url were not requested after excluding js+ based pattern
SMOKE-003-012,53513,1,1,pass,jsp inlines have been filtered out but js being included for js? pattern
SMOKE-003-013,53514,1,1,pass,only js and jsp based inlines have been requested for including jsp? pattern
SMOKE-003-014,53515,1,1,pass,jsp and js both inlines have been included for js* pattern
SMOKE-003-015,53516,1,1,pass,jsp and js both inlines have been included for j[sp]+ pattern
SMOKE-003-016,53517,1,1,pass,PostURLCallBack for set embed objects api;mode zero;not implemented
