#testcaseid,testrun,componentid,catagoryid,status,description
SMOKE-001-001,70171,1,1,pass,ns_save_string() api Passed
SMOKE-001-002,70172,1,1,pass,ns_eval_string() Passed
SMOKE-001-003,70173,1,1,pass,ns_adv_param() Passed
SMOKE-001-004,70174,1,1,pass,ns_adv_param() negative condition Passed
SMOKE-001-005,70175,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-006,70176,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-007,70177,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-008,70178,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-009,70179,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-010,70180,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-011,70181,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-012,70182,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-013,70183,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-014,70184,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-015,70185,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-016,70186,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-017,70187,1,1,pass,Smoke_SET_INT_VAL_API_TEST Passed
SMOKE-001-018,70188,1,1,pass,Smoke_GET_INT_VAL_API_TEST Passed
SMOKE-001-019,70189,1,1,pass,Smoke_GET_RANDOM_STR_API_TEST Passed
SMOKE-001-020,70190,1,1,pass,Smoke_GETTERS_API_TEST Passed
SMOKE-001-021,70191,1,1,pass,Smoke_CHK_STR_CPY_API_TEST Passed
SMOKE-001-024,70192,1,1,pass,Passed for ns_get_url_resp_msg
SMOKE-002-001,70193,1,1,pass,Http authentication basic for apache main param session Passed
SMOKE-002-002,70194,1,1,pass,Http authentication basic for apache main param use Passed
SMOKE-002-003,70195,1,1,pass,Http authentication basic for apache for Page Dump Passed
SMOKE-002-004,70196,1,1,pass,Http authentication basic main with keep alive Passed
SMOKE-002-005,70197,1,1,pass,Http authentication basic main cvfail without keepalive Passed
SMOKE-003-001,70198,1,1,fail,Autofetch one main url five autofetch url Failed
SMOKE-003-002,70199,1,1,pass,Autofetch disabled Passed
SMOKE-003-003,70200,1,1,fail,Autofetch enabled two embedded url Failed
SMOKE-003-004,70201,1,1,fail,Autofetch disabled two embedded url Failed
SMOKE-003-005,70202,1,1,fail,Autofetch Inline Include Domain Failed
SMOKE-003-006,70203,1,1,fail,Autofetch Inline Exclude Domain Failed
SMOKE-003-007,70204,1,1,fail,Autofetch Inline Include Url Pattern Failed
SMOKE-003-008,70205,1,1,fail,Autofetch Inline Exclude Url Pattern Failed
SMOKE-003-009,70206,1,1,pass,No jsp based url being requested after excluding jsp based pattern
SMOKE-003-010,70207,1,1,pass,jsp based url being requested after including jsp based pattern
SMOKE-003-011,70208,1,1,pass,js based url were not requested after excluding js+ based pattern
