#testcaseid,testrun,componentid,catagoryid,status,description
SMOKE-001-001,59989,1,1,pass,ns_save_string() api Passed
SMOKE-001-002,59990,1,1,pass,ns_eval_string() Passed
SMOKE-001-003,59991,1,1,pass,ns_adv_param() Passed
SMOKE-001-004,59992,1,1,pass,ns_adv_param() negative condition Passed
SMOKE-001-005,59993,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-006,59994,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-007,59995,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-008,59996,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-009,59997,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-010,59998,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-011,59999,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-012,60000,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-013,60001,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-014,60002,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-015,60003,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-016,60004,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-017,60005,1,1,pass,Smoke_SET_INT_VAL_API_TEST Passed
SMOKE-001-018,60006,1,1,pass,Smoke_GET_INT_VAL_API_TEST Passed
SMOKE-001-019,60007,1,1,pass,Smoke_GET_RANDOM_STR_API_TEST Passed
SMOKE-001-020,60008,1,1,pass,Smoke_GETTERS_API_TEST Passed
SMOKE-001-021,60009,1,1,pass,Smoke_CHK_STR_CPY_API_TEST Passed
SMOKE-001-024,60010,1,1,pass,Passed for ns_get_url_resp_msg
SMOKE-002-001,60011,1,1,pass,Http authentication basic for apache main param session Passed
SMOKE-002-002,60012,1,1,pass,Http authentication basic for apache main param use Passed
SMOKE-002-003,60013,1,1,pass,Http authentication basic for apache for Page Dump Passed
SMOKE-002-004,60014,1,1,pass,Http authentication basic main with keep alive Passed
SMOKE-002-005,60015,1,1,pass,Http authentication basic main cvfail without keepalive Passed
SMOKE-003-001,60016,1,1,pass,Autofetch one main url five autofetch url Passed
SMOKE-003-002,60017,1,1,pass,Autofetch disabled Passed
SMOKE-003-003,60018,1,1,pass,Autofetch enabled two embedded url Passed
SMOKE-003-004,60019,1,1,pass,Autofetch disabled two embedded url Passed
SMOKE-003-005,60020,1,1,pass,Autofetch Inline Include Domain Passed
SMOKE-003-006,60021,1,1,pass,Autofetch Inline Exclude Domain Passed
SMOKE-003-007,60022,1,1,pass,Autofetch Inline Include Url Pattern Passed
SMOKE-003-008,60023,1,1,pass,Autofetch Inline Exclude Url Pattern Passed
SMOKE-003-009,60024,1,1,pass,No jsp based url being requested after excluding jsp based pattern
SMOKE-003-010,60025,1,1,pass,jsp based url being requested after including jsp based pattern
SMOKE-003-011,60026,1,1,pass,js based url were not requested after excluding js+ based pattern
SMOKE-003-012,60027,1,1,pass,jsp inlines have been filtered out but js being included for js? pattern
SMOKE-003-013,60028,1,1,pass,only js and jsp based inlines have been requested for including jsp? pattern
SMOKE-003-014,60029,1,1,pass,jsp and js both inlines have been included for js* pattern
SMOKE-003-015,60030,1,1,pass,jsp and js both inlines have been included for j[sp]+ pattern
SMOKE-003-016,60031,1,1,pass,PostURLCallBack for set embed objects api;mode zero;not implemented
SMOKE-003-017,60032,1,1,pass,PostURLCallBack for set embd objects api;mode one;not implemented
SMOKE-003-018,60033,1,1,pass,PostURLCallBack for set embd objects api;url redirection;not implemented
SMOKE-004-001,60034,1,1,pass,Auto Redirect 10 Depth Server URL and Scenario 2 Depth Redirection Passed
SMOKE-004-002,60035,1,1,pass,Auto Redirect One Depth Server URL with relative path Passed
SMOKE-004-003,60036,1,1,pass,Auto Redirect For Different Host Test Passed
SMOKE-004-004,60037,1,1,pass,Auto Redirect For Relative To Absolute redirection Passed
SMOKE-004-005,60038,1,1,pass,Auto Redirect For Different Protocol Url Passed
SMOKE-004-006,60039,1,1,pass,Validation passed for Manual redirection testcase
SMOKE-005-004,60040,1,1,pass,Two URL Test with command line cookie and cookie mode 1 Passed
SMOKE-007-001,60041,1,1,pass,One Url MultiPart With Boundary Passed
SMOKE-007-002,60042,1,1,pass,One Url MultiPart Without Boundary Passed
SMOKE-007-003,60043,1,1,pass,One Url MultiPart Nested Boundries Passed
SMOKE-008-001,60044,1,1,pass,Page think time with constant mode Passed
SMOKE-008-002,60045,1,1,pass,Page think time with uniform distribution mode Passed
SMOKE-008-003,60046,1,1,pass,Page think time with internet type distribution mode Passed
SMOKE-008-004,60047,1,1,pass,Page think time keyword for specific page Passed
SMOKE-008-005,60048,1,1,pass,Page think time keyword with overide and multiply values Passed
SMOKE-008-007,60049,1,1,pass,Page think time custom mode 4 vaidation passed
SMOKE-008-008,60050,1,1,pass,Page think time custom mode 4 vaidation passed
SMOKE-008-009,60051,1,1,pass,Page think time custom mode 4 vaidation passed
SMOKE-008-010,60052,1,1,pass,Page think time custom mode 4 vaidation passed
SMOKE-008-011,60053,1,1,pass,page think time mode 4 testcase passed for all groups and all pages
SMOKE-008-012,60054,1,1,pass,page think time mode 4 testcase passed where function returns a random value from an initalized array
SMOKE-009-001,60055,1,1,pass,Search in two main url Passed
SMOKE-009-002,60056,1,1,pass,Search in two main url with savelength mode Passed
SMOKE-009-003,60057,1,1,pass,Search for two main url with save length and save offset mode  Passed
SMOKE-009-004,60058,1,1,pass,Search for two main url with save length and save offset mode Passed
SMOKE-009-005,60059,1,1,pass,Search for two main url with save length and save offset mode in 2 pages Passed
SMOKE-009-006,60060,1,1,pass,Search for two main url with save length and save offset mode in 2 pages Passed
SMOKE-009-007,60061,1,1,pass,Checkpoint with two main url check value found Passed
SMOKE-009-008,60062,1,1,pass,Checkpoint with two main url check value not found Passed
SMOKE-009-009,60063,1,1,pass,Checkpoint with two main url check value with prefix and suffix found Passed
SMOKE-009-010,60064,1,1,pass,Checkpoint with two main url check value with prefix and suffix not found Passed
SMOKE-009-011,60065,1,1,pass,Checkpoint with two main url check value with prefix and suffix found and ActionOnfailContinue Passed
SMOKE-009-012,60066,1,1,pass,Checkpoint with two main url check value with prefix and suffix not found ActionOnfailStop Passed
SMOKE-009-013,60067,1,1,pass,Checkpoint with two main url check value with prefix and suffix found comparing from a file Passed
SMOKE-009-014,60068,1,1,pass,Checkpoint with two main url check value with prefix and suffix not found Passed
SMOKE-009-015,60069,1,1,pass,File Parameter 5 main url ChangeOnUse Passed
SMOKE-009-016,60070,1,1,pass,File Parameter 5 main url ChangeOnSession Passed
SMOKE-009-017,60071,1,1,pass,File Parameter 5 url ModeWeighted Passed
SMOKE-009-018,60072,1,1,pass,Serach Param for two main url Passed
SMOKE-009-019,60073,1,1,fail,Search Param for 5 url with single page search savelenght and saveoffset and ORD all Failed
SMOKE-010-001,60074,1,1,pass,DNS A type query Passed
SMOKE-010-002,60075,1,1,pass,DNS AAAA type query Passed
SMOKE-010-003,60076,1,1,pass,DNS MX type query Passed
SMOKE-010-004,60077,1,1,pass,DNS NS type query Passed
SMOKE-010-005,60078,1,1,pass,DNS SOA type query Passed
SMOKE-010-006,60079,1,1,pass,DNS PTR type query Passed
SMOKE-010-007,60080,1,1,pass,DNS CNAME type query Passed
SMOKE-010-008,60081,1,1,pass,POP3 testcase Passed
SMOKE-010-009,60082,1,1,pass,Ftp test for text data and passive mode Passed
SMOKE-010-010,60083,1,1,pass,Ftp test for binary data and passive mode Passed
SMOKE-010-011,60084,1,1,pass,Ftp test for text data and active mode Passed
SMOKE-010-012,60085,1,1,pass,Ftp test for binary data and active mode Passed
SMOKE-010-013,60086,1,1,pass,SMTP test Passed
SMOKE-010-014,60087,1,1,pass,IMAP test for FETCH HEADER Passed
SMOKE-010-015,60088,1,1,pass,IMAP test for FETCH TEXT Passed
SMOKE-010-016,60089,1,1,pass,IMAP test for FETCH BODY Passed
SMOKE-010-017,60090,1,1,pass,Hessian Protocol version 1.0 Test Passed
SMOKE-010-018,60091,1,1,pass,Hessian Protocol version 2.0 Test Passed
SMOKE-012-001,60092,1,1,pass,Runlogic for percentaged block flow test Passed
SMOKE-012-002,60093,1,1,pass,Runlogic for percentaged block flow test Passed
SMOKE-012-003,60094,1,1,pass,Runlogic for percentaged block flow test Passed
SMOKE-012-004,60095,1,1,pass,Runlogic for sequence flows test Passed
SMOKE-012-005,60096,1,1,pass,Runlogic for handle_switch_case block test Passed
SMOKE-012-006,60097,1,1,pass,Runlogic for handle_switch_case block test Passed
SMOKE-012-007,60098,1,1,pass,Runlogic for handle_switch_case block test Passed
SMOKE-012-008,60099,1,1,pass,Runlogic for handle_switch_case block test Passed
SMOKE-012-009,60100,1,1,pass,Runlogic for handle_switch_case block test Passed
SMOKE-013-001,60101,1,1,pass,SyncPoint Before FirstTrans 10Users all users release Passed
SMOKE-013-002,60102,1,1,fail,SyncPoint Before FirstTrans 10Users 5 users release  Failed
SMOKE-013-003,60103,1,1,pass,SyncPoint Before FirstTrans 10Users 20 users release timeout  Passed
SMOKE-013-004,60104,1,1,pass,SyncPoint In Between Transasctions 10 Users all users release Passed
SMOKE-013-005,60105,1,1,pass,SyncPoint Before First Page 10 Users all users release Passed
SMOKE-013-006,60106,1,1,fail,SyncPoint In Btween Pages 10Users 5users release Failed
SMOKE-014-001,60107,1,1,pass,NS add header with Main url Passed
SMOKE-014-002,60108,1,1,pass,NS add header with Embedded url Passed
SMOKE-014-003,60109,1,1,pass,NS add header with both Main and Embedded urls Passed
SMOKE-014-004,60110,1,1,pass,NS auto add header with Main urls Passed
SMOKE-014-005,60111,1,1,pass,NS auto add header with Embedded urls Passed
SMOKE-014-006,60112,1,1,pass,NS auto add header with Mix Mode urls Passed
SMOKE-014-007,60113,1,1,pass,NS clean-up header Passed
SMOKE-014-008,60114,1,1,pass,NS remove auto header Passed
SMOKE-014-009,60115,1,1,pass,NS add and remove header combined Passed
