TARGET_PHASE_TIME ALL Start 00:00:00
TARGET_PHASE_TIME ALL RampUP 00:00:15
TARGET_PHASE_TIME ALL Stabilization 00:00:15
TARGET_PHASE_TIME ALL Runtime 00:10:15
TARGET_PHASE_TIME ALL RampDown 00:10:15
