TestID, TestRun, Release_Id, Build_Id, Component_Id, Status, Catagory, Description
SMOKE-001-001,14746,4.1.4,6,NetStorm,pass,1,ns_save_string() api Passed
SMOKE-001-002,14747,4.1.4,6,NetStorm,pass,1,ns_eval_string() Passed
SMOKE-001-003,14748,4.1.4,6,NetStorm,pass,1,ns_adv_param() Passed
SMOKE-001-004,14749,4.1.4,6,NetStorm,pass,1,ns_adv_param() negative condition Passed
SMOKE-001-005,14750,4.1.4,6,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-006,14751,4.1.4,6,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-007,14752,4.1.4,6,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-008,14753,4.1.4,6,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-009,14754,4.1.4,6,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-010,14755,4.1.4,6,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-011,14756,4.1.4,6,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-012,14757,4.1.4,6,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-013,14758,4.1.4,6,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-014,14759,4.1.4,6,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-015,14760,4.1.4,6,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-016,14761,4.1.4,6,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-017,14762,4.1.4,6,NetStorm,pass,1,Smoke_SET_INT_VAL_API_TEST Passed
SMOKE-001-018,14763,4.1.4,6,NetStorm,pass,1,Smoke_GET_INT_VAL_API_TEST Passed
SMOKE-001-019,14764,4.1.4,6,NetStorm,pass,1,Smoke_GET_RANDOM_STR_API_TEST Passed
SMOKE-001-020,14765,4.1.4,6,NetStorm,pass,1,Smoke_GETTERS_API_TEST Passed
SMOKE-001-021,14766,4.1.4,6,NetStorm,pass,1,Smoke_CHK_STR_CPY_API_TEST Passed
SMOKE-003-001,14767,4.1.4,6,NetStorm,pass,1,Autofetch one main url five autofetch url Passed
SMOKE-003-002,14768,4.1.4,6,NetStorm,pass,1,Autofetch disabled Passed
SMOKE-003-003,14769,4.1.4,6,NetStorm,pass,1,Autofetch enabled two embedded url Passed
SMOKE-003-004,14770,4.1.4,6,NetStorm,pass,1,Autofetch disabled two embedded url Passed
SMOKE-003-005,14771,4.1.4,6,NetStorm,pass,1,Autofetch Inline Include Domain Passed
SMOKE-003-006,14772,4.1.4,6,NetStorm,pass,1,Autofetch Inline Exclude Domain Passed
SMOKE-003-007,14773,4.1.4,6,NetStorm,pass,1,Autofetch Inline Include Url Pattern Passed
SMOKE-003-008,14774,4.1.4,6,NetStorm,pass,1,Autofetch Inline Exclude Url Pattern Passed
SMOKE-003-009,14775,4.1.4,6,NetStorm,pass,1,No jsp based url being requested after excluding jsp based pattern
SMOKE-003-010,14776,4.1.4,6,NetStorm,pass,1,jsp based url being requested after including jsp based pattern
SMOKE-003-011,14777,4.1.4,6,NetStorm,pass,1,js based url were not requested after excluding js+ based pattern
SMOKE-003-012,14778,4.1.4,6,NetStorm,pass,1,jsp inlines have been filtered out but js being included for js? pattern
SMOKE-003-013,14779,4.1.4,6,NetStorm,pass,1,only js and jsp based inlines have been requested for including jsp? pattern
SMOKE-003-014,14780,4.1.4,6,NetStorm,pass,1,jsp and js both inlines have been included for js* pattern
SMOKE-003-015,14781,4.1.4,6,NetStorm,pass,1,jsp and js both inlines have been included for j[sp]+ pattern
SMOKE-003-016,14782,4.1.4,6,NetStorm,pass,1,PostURLCallBack for set embed objects api;mode zero;not implemented
SMOKE-003-017,14783,4.1.4,6,NetStorm,pass,1,PostURLCallBack for set embd objects api;mode one;not implemented
SMOKE-003-018,14784,4.1.4,6,NetStorm,pass,1,PostURLCallBack for set embd objects api;url redirection;not implemented
SMOKE-004-001,14785,4.1.4,6,NetStorm,pass,1,Auto Redirect 10 Depth Server URL and Scenario 2 Depth Redirection Passed
SMOKE-004-002,14786,4.1.4,6,NetStorm,pass,1,Auto Redirect One Depth Server URL with relative path Passed
SMOKE-004-003,14787,4.1.4,6,NetStorm,pass,1,Auto Redirect For Different Host Test Passed
SMOKE-004-004,14788,4.1.4,6,NetStorm,pass,1,Auto Redirect For Relative To Absolute redirection Passed
