TestID, TestRun, Release_Id, Build_Id, Component_Id, Status, Catagory, Description
REG-001-001,19194,4.1.5,1,NetStorm,fail,2,Regression test for FCU with RampUp in Step mode failed;because difference of  baseline and current test metric Thinking_User_Change_Pct = 34 is more than expected difference 5%
REG-002-001,19195,4.1.5,1,NetStorm,fail,2,Regression test for FCU with RampUp in Rate mode failed;because difference of  baseline and current test metric Tcp_Rcv_throuput_Change = 15 is more than expected difference 5%
REG-003-001,19196,4.1.5,1,NetStorm,fail,2,Regression test for FSR  Mode 1 failed;because difference of  baseline and current test metric Running_User_Change_Pct = 13 is more than expected difference 5%
REG-004-001,19197,4.1.5,1,NetStorm,fail,2,Regression test for FSR  Mode 2 failed;because difference of  baseline and current test metric Running_User_Change_Pct = 7 is more than expected difference 5%
REG-005-001,19198,4.1.5,1,NetStorm,pass,2,Regression testcase for Replay Access Log test Passed
REG-006-001,19199,4.1.5,1,NetStorm,fail,2,Regression testcase for NS supported protocols such as POP3 SMTP & FTP test Failed;because difference of  baseline and current test metric Eth_Send_throuput_Change = 44 is more than expected difference 5%
REG-007-001,19200,4.1.5,1,NetStorm,pass,2,RTC is being applied for Start0 phase;10  have been found in current situation as RTC being applied
REG-007-002,19201,4.1.5,1,NetStorm,pass,2,RTC is being applied for RampUp0 phase;12  have been found in current situation as RTC being applied
REG-007-003,19202,4.1.5,1,NetStorm,pass,2,RTC is being applied for Stabilize0 phase;110  have been found in current situation as RTC being applied
REG-007-004,19203,4.1.5,1,NetStorm,pass,2,RTC is being applied for Duration0 phase;110  have been found in current situation as RTC being applied
REG-007-005,19204,4.1.5,1,NetStorm,pass,2,RTC is being applied for RampDown0 phase;84  have been found in current situation as RTC being applied
REG-007-006,19205,4.1.5,1,NetStorm,pass,2,RTC being applied in all phases correctly;VUSers records were found as expected for each of the phases where RTC applied;Ramp down users count also met to the expected total VUsers count post application of RTC

Failed: 5 test(s), Passed: 7 test(s), Total: 12 test(s)
