TestID, TestRun, Release_Id, Build_Id, Component_Id, Status, Catagory, Description
SMOKE-001-001,12273,4.1.3,35,NetStorm,pass,1,ns_save_string() api Passed
SMOKE-001-002,12274,4.1.3,35,NetStorm,pass,1,ns_eval_string() Passed
SMOKE-001-003,12275,4.1.3,35,NetStorm,pass,1,ns_adv_param() Passed
SMOKE-001-004,12276,4.1.3,35,NetStorm,pass,1,ns_adv_param() negative condition Passed
SMOKE-001-005,12277,4.1.3,35,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-006,12278,4.1.3,35,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-007,12279,4.1.3,35,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-008,12280,4.1.3,35,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-009,12281,4.1.3,35,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-010,12282,4.1.3,35,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-011,12283,4.1.3,35,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-012,12284,4.1.3,35,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-013,12285,4.1.3,35,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-014,12286,4.1.3,35,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-015,12287,4.1.3,35,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-016,12288,4.1.3,35,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-017,12289,4.1.3,35,NetStorm,pass,1,Smoke_SET_INT_VAL_API_TEST Passed
SMOKE-001-018,12290,4.1.3,35,NetStorm,pass,1,Smoke_GET_INT_VAL_API_TEST Passed
SMOKE-001-019,12291,4.1.3,35,NetStorm,pass,1,Smoke_GET_RANDOM_STR_API_TEST Passed
SMOKE-001-020,12292,4.1.3,35,NetStorm,pass,1,Smoke_GETTERS_API_TEST Passed
SMOKE-001-021,12293,4.1.3,35,NetStorm,pass,1,Smoke_CHK_STR_CPY_API_TEST Passed
SMOKE-003-001,12294,4.1.3,35,NetStorm,pass,1,Autofetch one main url five autofetch url Passed
SMOKE-003-002,12295,4.1.3,35,NetStorm,pass,1,Autofetch disabled Passed
SMOKE-003-003,12296,4.1.3,35,NetStorm,pass,1,Autofetch enabled two embedded url Passed
SMOKE-003-004,12297,4.1.3,35,NetStorm,pass,1,Autofetch disabled two embedded url Passed
SMOKE-003-005,12298,4.1.3,35,NetStorm,pass,1,Autofetch Inline Include Domain Passed
SMOKE-003-006,12299,4.1.3,35,NetStorm,pass,1,Autofetch Inline Exclude Domain Passed
SMOKE-003-007,12300,4.1.3,35,NetStorm,pass,1,Autofetch Inline Include Url Pattern Passed
SMOKE-003-008,12301,4.1.3,35,NetStorm,pass,1,Autofetch Inline Exclude Url Pattern Passed
SMOKE-003-009,12302,4.1.3,35,NetStorm,pass,1,No jsp based url being requested after excluding jsp based pattern
SMOKE-003-010,12303,4.1.3,35,NetStorm,pass,1,jsp based url being requested after including jsp based pattern
SMOKE-003-011,12304,4.1.3,35,NetStorm,pass,1,js based url were not requested after excluding js+ based pattern
SMOKE-003-012,12305,4.1.3,35,NetStorm,pass,1,jsp inlines have been filtered out but js being included for js? pattern
SMOKE-003-013,12306,4.1.3,35,NetStorm,pass,1,only js and jsp based inlines have been requested for including jsp? pattern
SMOKE-003-014,12307,4.1.3,35,NetStorm,pass,1,jsp and js both inlines have been included for js* pattern
SMOKE-003-015,12308,4.1.3,35,NetStorm,pass,1,jsp and js both inlines have been included for j[sp]+ pattern
SMOKE-003-016,12309,4.1.3,35,NetStorm,pass,1,PostURLCallBack for set embed objects api;mode zero;not implemented
SMOKE-003-017,12310,4.1.3,35,NetStorm,pass,1,PostURLCallBack for set embd objects api;mode one;not implemented
SMOKE-003-018,12311,4.1.3,35,NetStorm,pass,1,PostURLCallBack for set embd objects api;url redirection;not implemented
SMOKE-004-001,12312,4.1.3,35,NetStorm,pass,1,Auto Redirect 10 Depth Server URL and Scenario 2 Depth Redirection Passed
SMOKE-004-002,12313,4.1.3,35,NetStorm,pass,1,Auto Redirect One Depth Server URL with relative path Passed
SMOKE-004-003,12314,4.1.3,35,NetStorm,pass,1,Auto Redirect For Different Host Test Passed
SMOKE-004-004,12315,4.1.3,35,NetStorm,pass,1,Auto Redirect For Relative To Absolute redirection Passed
SMOKE-004-005,12316,4.1.3,35,NetStorm,pass,1,Auto Redirect For Different Protocol Url Passed
SMOKE-004-006,12317,4.1.3,35,NetStorm,fail,1,redirected location count for manual redirection didn't match with expected count;expected count=1;actual count=0
SMOKE-005-001,12318,4.1.3,35,NetStorm,pass,1,Four URL Test without expiry cookie and cookie mode 1 Passed
SMOKE-005-002,12319,4.1.3,35,NetStorm,pass,1,Four URL Test with expiry cookie and cookie mode 1 Passed
SMOKE-005-003,12320,4.1.3,35,NetStorm,pass,1,Four URL Test with expiry code and cookie mode 1  Passed
SMOKE-005-004,12321,4.1.3,35,NetStorm,pass,1,Two URL Test with command line cookie and cookie mode 1 Passed
SMOKE-006-001,12322,4.1.3,35,NetStorm,pass,1,KeepAlive with percentage 100 Passed
SMOKE-006-002,12323,4.1.3,35,NetStorm,pass,1,KeepAlive with percentage 0 Passed
SMOKE-007-001,12324,4.1.3,35,NetStorm,pass,1,One Url MultiPart With Boundary Passed
SMOKE-007-002,12325,4.1.3,35,NetStorm,pass,1,One Url MultiPart Without Boundary Passed
SMOKE-007-003,12326,4.1.3,35,NetStorm,pass,1,One Url MultiPart Nested Boundries Passed
SMOKE-008-001,12327,4.1.3,35,NetStorm,pass,1,Page think time with constant mode Passed
SMOKE-008-002,12328,4.1.3,35,NetStorm,pass,1,Page think time with uniform distribution mode Passed
SMOKE-008-003,12329,4.1.3,35,NetStorm,pass,1,Page think time with internet type distribution mode Passed
SMOKE-008-004,12330,4.1.3,35,NetStorm,pass,1,Page think time keyword for specific page Passed
SMOKE-008-005,12331,4.1.3,35,NetStorm,pass,1,Page think time keyword with overide and multiply values Passed
SMOKE-008-006,12332,4.1.3,35,NetStorm,pass,1,Page think time keyword with overide random percentage values Passed
SMOKE-009-001,12333,4.1.3,35,NetStorm,pass,1,Search in two main url Passed
SMOKE-009-002,12334,4.1.3,35,NetStorm,pass,1,Search in two main url with savelength mode Passed
SMOKE-009-003,12335,4.1.3,35,NetStorm,pass,1,Search for two main url with save length and save offset mode  Passed
SMOKE-009-004,12336,4.1.3,35,NetStorm,pass,1,Search for two main url with save length and save offset mode Passed
SMOKE-009-005,12337,4.1.3,35,NetStorm,pass,1,Search for two main url with save length and save offset mode in 2 pages Passed
SMOKE-009-006,12338,4.1.3,35,NetStorm,pass,1,Search for two main url with save length and save offset mode in 2 pages Passed
SMOKE-009-007,12339,4.1.3,35,NetStorm,pass,1,Checkpoint with two main url check value found Passed
