TestID, TestRun, Release_Id, Build_Id, Component_Id, Status, Catagory, Description
SMOKE-001-001,6734,4.1.2,30,NetStorm,pass,1,ns_save_string() api Passed
SMOKE-001-002,6735,4.1.2,30,NetStorm,pass,1,ns_eval_string() Passed
SMOKE-001-003,6736,4.1.2,30,NetStorm,pass,1,ns_adv_param() Passed
SMOKE-001-004,6737,4.1.2,30,NetStorm,pass,1,ns_adv_param() fail condition Passed
SMOKE-001-005,6738,4.1.2,30,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-006,6739,4.1.2,30,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-007,6740,4.1.2,30,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-008,6741,4.1.2,30,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-009,6742,4.1.2,30,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-010,6743,4.1.2,30,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-011,6744,4.1.2,30,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-012,6745,4.1.2,30,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-013,6746,4.1.2,30,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-014,6747,4.1.2,30,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-015,6748,4.1.2,30,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-016,6749,4.1.2,30,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-017,6750,4.1.2,30,NetStorm,pass,1,Smoke_SET_INT_VAL_API_TEST Passed
SMOKE-001-018,6751,4.1.2,30,NetStorm,pass,1,Smoke_GET_INT_VAL_API_TEST Passed
SMOKE-001-019,6752,4.1.2,30,NetStorm,pass,1,Smoke_GET_RANDOM_STR_API_TEST Passed
SMOKE-001-020,6753,4.1.2,30,NetStorm,pass,1,Smoke_GETTERS_API_TEST Passed
SMOKE-001-021,6754,4.1.2,30,NetStorm,pass,1,Smoke_CHK_STR_CPY_API_TEST Passed
SMOKE-002-001,6755,4.1.2,30,NetStorm,pass,1,Http authentication basic for apache main param session Passed
SMOKE-002-002,6756,4.1.2,30,NetStorm,pass,1,Http authentication basic for apache main param use Passed
SMOKE-002-003,6757,4.1.2,30,NetStorm,pass,1,Http authentication basic for apache for Page Dump Passed
SMOKE-002-004,6758,4.1.2,30,NetStorm,pass,1,Http authentication basic main with keep alive Passed
SMOKE-002-005,6759,4.1.2,30,NetStorm,pass,1,Http authentication basic main cvfail without keepalive Passed
SMOKE-003-001,6760,4.1.2,30,NetStorm,pass,1,Autofetch one main url five autofetch url Passed
SMOKE-003-002,6761,4.1.2,30,NetStorm,pass,1,Autofetch disabled Passed
SMOKE-003-003,6762,4.1.2,30,NetStorm,pass,1,Autofetch enabled two embedded url Passed
SMOKE-003-004,6763,4.1.2,30,NetStorm,pass,1,Autofetch disabled two embedded url Passed
SMOKE-003-005,6764,4.1.2,30,NetStorm,pass,1,Autofetch Inline Include Domain Passed
SMOKE-003-006,6765,4.1.2,30,NetStorm,pass,1,Autofetch Inline Exclude Domain Passed
SMOKE-003-007,6766,4.1.2,30,NetStorm,pass,1,Autofetch Inline Include Url Pattern Passed
SMOKE-003-008,6767,4.1.2,30,NetStorm,pass,1,Autofetch Inline Exclude Url Pattern Passed
SMOKE-004-001,6768,4.1.2,30,NetStorm,pass,1,Auto Redirect 10 Depth Server URL and Scenario 2 Depth Redirection Passed
SMOKE-004-002,6769,4.1.2,30,NetStorm,pass,1,Auto Redirect One Depth Server URL with relative path Passed
SMOKE-004-003,6770,4.1.2,30,NetStorm,pass,1,Auto Redirect For Different Host Test Passed
SMOKE-004-004,6771,4.1.2,30,NetStorm,pass,1,Auto Redirect For Relative To Absolute redirection Passed
SMOKE-004-005,6772,4.1.2,30,NetStorm,pass,1,Auto Redirect For Different Protocol Url Passed
SMOKE-005-001,6773,4.1.2,30,NetStorm,pass,1,Four URL Test without expiry cookie and cookie mode 1 Passed
SMOKE-005-002,6774,4.1.2,30,NetStorm,pass,1,Four URL Test with expiry cookie and cookie mode 1 Passed
SMOKE-005-003,6775,4.1.2,30,NetStorm,pass,1,Four URL Test with expiry code and cookie mode 1  Passed
SMOKE-005-004,6776,4.1.2,30,NetStorm,pass,1,Two URL Test with command line cookie and cookie mode 1 Passed
SMOKE-006-001,6777,4.1.2,30,NetStorm,pass,1,KeepAlive with percentage 100 Passed
