TARGET_PHASE_TIME ALL Start 00:00:00
TARGET_PHASE_TIME ALL RampUp1 00:14:00
TARGET_PHASE_TIME ALL Stabilization 00:14:30
TARGET_PHASE_TIME ALL Runtime 00:24:30
TARGET_PHASE_TIME ALL Rampdown1 00:25:30
