#testcaseid,testrun,componentid,catagoryid,status,description
SMOKE-001-001,51090,1,1,pass,ns_save_string() api Passed
SMOKE-001-002,51091,1,1,pass,ns_eval_string() Passed
SMOKE-001-003,51092,1,1,pass,ns_adv_param() Passed
SMOKE-001-004,51093,1,1,pass,ns_adv_param() negative condition Passed
SMOKE-001-007,51096,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-008,51097,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-011,51100,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-012,51101,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-013,51102,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-014,51103,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-015,51104,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-016,51105,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-017,51106,1,1,pass,Smoke_SET_INT_VAL_API_TEST Passed
SMOKE-001-018,51107,1,1,pass,Smoke_GET_INT_VAL_API_TEST Passed
SMOKE-001-019,51108,1,1,pass,Smoke_GET_RANDOM_STR_API_TEST Passed
SMOKE-001-020,51109,1,1,pass,Smoke_GETTERS_API_TEST Passed
SMOKE-001-021,51110,1,1,pass,Smoke_CHK_STR_CPY_API_TEST Passed
SMOKE-001-024,51111,1,1,pass,Passed for ns_get_url_resp_msg
SMOKE-002-001,51112,1,1,pass,Http authentication basic for apache main param session Passed
SMOKE-002-002,51113,1,1,pass,Http authentication basic for apache main param use Passed
SMOKE-002-003,51114,1,1,pass,Http authentication basic for apache for Page Dump Passed
SMOKE-002-004,51115,1,1,pass,Http authentication basic main with keep alive Passed
SMOKE-002-005,51116,1,1,pass,Http authentication basic main cvfail without keepalive Passed
SMOKE-003-001,51117,1,1,pass,Autofetch one main url five autofetch url Passed
SMOKE-003-002,51118,1,1,pass,Autofetch disabled Passed
SMOKE-003-003,51119,1,1,pass,Autofetch enabled two embedded url Passed
SMOKE-003-004,51120,1,1,pass,Autofetch disabled two embedded url Passed
SMOKE-003-005,51121,1,1,pass,Autofetch Inline Include Domain Passed
SMOKE-003-006,51122,1,1,pass,Autofetch Inline Exclude Domain Passed
SMOKE-003-007,51123,1,1,pass,Autofetch Inline Include Url Pattern Passed
SMOKE-003-008,51124,1,1,pass,Autofetch Inline Exclude Url Pattern Passed
SMOKE-003-009,51125,1,1,pass,No jsp based url being requested after excluding jsp based pattern
SMOKE-003-010,51126,1,1,pass,jsp based url being requested after including jsp based pattern
SMOKE-003-011,51127,1,1,pass,js based url were not requested after excluding js+ based pattern
SMOKE-003-012,51128,1,1,pass,jsp inlines have been filtered out but js being included for js? pattern
SMOKE-003-013,51129,1,1,pass,only js and jsp based inlines have been requested for including jsp? pattern
SMOKE-003-014,51130,1,1,pass,jsp and js both inlines have been included for js* pattern
SMOKE-003-015,51131,1,1,pass,jsp and js both inlines have been included for j[sp]+ pattern
SMOKE-003-016,51132,1,1,pass,PostURLCallBack for set embed objects api;mode zero;not implemented
SMOKE-003-017,51133,1,1,pass,PostURLCallBack for set embd objects api;mode one;not implemented
SMOKE-003-018,51134,1,1,pass,PostURLCallBack for set embd objects api;url redirection;not implemented
