#testcaseid,testrun,componentid,catagoryid,status,description
SMOKE-001-001,16573,1,1,pass,ns_save_string() api Passed
SMOKE-001-002,16574,1,1,pass,ns_eval_string() Passed
SMOKE-001-003,16575,1,1,pass,ns_adv_param() Passed
SMOKE-001-004,16576,1,1,pass,ns_adv_param() negative condition Passed
SMOKE-001-005,16577,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-006,16578,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-007,16579,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-008,16580,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-009,16581,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-010,16582,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-011,16583,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-012,16584,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-013,16585,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-014,16586,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-015,16587,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-016,16588,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-017,16589,1,1,pass,Smoke_SET_INT_VAL_API_TEST Passed
SMOKE-001-018,16590,1,1,pass,Smoke_GET_INT_VAL_API_TEST Passed
SMOKE-001-019,16591,1,1,pass,Smoke_GET_RANDOM_STR_API_TEST Passed
SMOKE-001-020,16592,1,1,pass,Smoke_GETTERS_API_TEST Passed
SMOKE-001-021,16593,1,1,pass,Smoke_CHK_STR_CPY_API_TEST Passed
SMOKE-001-024,16594,1,1,pass,Passed for ns_get_url_resp_msg
SMOKE-002-001,16595,1,1,pass,Http authentication basic for apache main param session Passed
SMOKE-002-002,16596,1,1,pass,Http authentication basic for apache main param use Passed
SMOKE-002-003,16597,1,1,pass,Http authentication basic for apache for Page Dump Passed
SMOKE-002-004,16598,1,1,pass,Http authentication basic main with keep alive Passed
SMOKE-002-005,16599,1,1,pass,Http authentication basic main cvfail without keepalive Passed
SMOKE-003-001,16600,1,1,pass,Autofetch one main url five autofetch url Passed
SMOKE-003-002,16601,1,1,pass,Autofetch disabled Passed
SMOKE-003-003,16602,1,1,pass,Autofetch enabled two embedded url Passed
SMOKE-003-004,16603,1,1,pass,Autofetch disabled two embedded url Passed
SMOKE-003-005,16604,1,1,pass,Autofetch Inline Include Domain Passed
SMOKE-003-006,16605,1,1,pass,Autofetch Inline Exclude Domain Passed
SMOKE-003-007,16606,1,1,pass,Autofetch Inline Include Url Pattern Passed
SMOKE-003-008,16607,1,1,pass,Autofetch Inline Exclude Url Pattern Passed
SMOKE-003-009,16608,1,1,pass,No jsp based url being requested after excluding jsp based pattern
SMOKE-003-010,16609,1,1,pass,jsp based url being requested after including jsp based pattern
SMOKE-003-011,16610,1,1,pass,js based url were not requested after excluding js+ based pattern
SMOKE-003-012,16611,1,1,pass,jsp inlines have been filtered out but js being included for js? pattern
SMOKE-003-013,16612,1,1,pass,only js and jsp based inlines have been requested for including jsp? pattern
SMOKE-003-014,16613,1,1,pass,jsp and js both inlines have been included for js* pattern
SMOKE-003-015,16614,1,1,pass,jsp and js both inlines have been included for j[sp]+ pattern
SMOKE-003-016,16615,1,1,pass,PostURLCallBack for set embed objects api;mode zero;not implemented
SMOKE-003-017,16616,1,1,pass,PostURLCallBack for set embd objects api;mode one;not implemented
SMOKE-003-018,16617,1,1,pass,PostURLCallBack for set embd objects api;url redirection;not implemented
SMOKE-004-001,16618,1,1,pass,Auto Redirect 10 Depth Server URL and Scenario 2 Depth Redirection Passed
SMOKE-004-002,16619,1,1,pass,Auto Redirect One Depth Server URL with relative path Passed
SMOKE-004-003,16620,1,1,pass,Auto Redirect For Different Host Test Passed
SMOKE-004-004,16621,1,1,pass,Auto Redirect For Relative To Absolute redirection Passed
SMOKE-004-005,16622,1,1,fail,Auto Redirect For Different Protocol Url Failed
SMOKE-004-006,16623,1,1,pass,Validation passed for Manual redirection testcase
SMOKE-005-003,16624,1,1,pass,Four URL Test with expiry code and cookie mode 1  Passed
SMOKE-005-004,16625,1,1,pass,Two URL Test with command line cookie and cookie mode 1 Passed
SMOKE-006-001,16626,1,1,pass,KeepAlive with percentage 100 Passed
SMOKE-006-002,16627,1,1,pass,KeepAlive with percentage 0 Passed
SMOKE-007-001,16628,1,1,pass,One Url MultiPart With Boundary Passed
SMOKE-007-002,16629,1,1,pass,One Url MultiPart Without Boundary Passed
SMOKE-007-003,16630,1,1,pass,One Url MultiPart Nested Boundries Passed
SMOKE-008-001,16631,1,1,pass,Page think time with constant mode Passed
SMOKE-008-002,16632,1,1,pass,Page think time with uniform distribution mode Passed
SMOKE-008-003,16633,1,1,pass,Page think time with internet type distribution mode Passed
SMOKE-008-004,16634,1,1,pass,Page think time keyword for specific page Passed
SMOKE-008-005,16635,1,1,pass,Page think time keyword with overide and multiply values Passed
