#testcaseid,testrun,componentid,catagoryid,status,description
SMOKE-001-001,4880,1,1,pass,ns_save_string() api Passed
SMOKE-001-002,4881,1,1,pass,ns_eval_string() Passed
SMOKE-001-003,4882,1,1,pass,ns_adv_param() Passed
SMOKE-001-004,4883,1,1,pass,ns_adv_param() negative condition Passed
SMOKE-001-005,4884,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-006,4885,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-007,4886,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-008,4887,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-009,4888,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-010,4889,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-011,4890,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-012,4891,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-013,4892,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-014,4893,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-015,4894,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-016,4895,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-017,4896,1,1,pass,Smoke_SET_INT_VAL_API_TEST Passed
SMOKE-001-018,4897,1,1,pass,Smoke_GET_INT_VAL_API_TEST Passed
SMOKE-001-019,4898,1,1,pass,Smoke_GET_RANDOM_STR_API_TEST Passed
SMOKE-001-020,4899,1,1,pass,Smoke_GETTERS_API_TEST Passed
SMOKE-001-021,4900,1,1,pass,Smoke_CHK_STR_CPY_API_TEST Passed
SMOKE-001-024,4901,1,1,pass,Passed for ns_get_url_resp_msg
SMOKE-002-001,4902,1,1,fail,Http authentication basic for apache main param session Failed
SMOKE-002-002,4903,1,1,fail,Http authentication basic for apache main param use Failed
