Time-Stamp|Event-ID|Severity|IP:NVM-ID:Session-ID:User-ID|Data-Source-Type|Host|Attribute-Name|Attribute-Value|Description
00:00:23|1005|Major|127.0.0.1:0:30:43|Core|NSAppliance|Script,Page,Server,Url|PrePostURL,autoredirect_thirdmove,192.168.255.2:443,GET /custom/samples/autoredirect/autoredirect.thirdmove HTTP/1.1%0D%0A|Url failed with status 4xx.%0AEvent Data:%0Asrcip = 192.168.255.1 HTTPS_REQUEST = GET /custom/samples/autoredirect/autoredirect.thirdmove HTTP/1.1%0D%0A%2C location_url = (null)%2C redirect_count = 0%2C conn_fd = 54%2C conn_state = 9%2C header_state = -1%2C chunked_state = 0%2C cookie_hash_code = 0%2C cookie_idx = 0%2C gServerTable_idx = 1%2C started_at = 27523%2C connect_time = 0%2C ssl_handshake_time = 1%2C write_complete_time = 0%2C first_byte_rcv_time = 0%2C request_complete_time = 0%2C http_payload_sent = 0%2C tcp_bytes_sent = 519%2C req_ok = 5%2C completion_code = 3%2C num_retries = 0%2C req_code = 404%2C req_code_filled = 0%2C con_init_time = 27523%2C end_time = 0%2C content_length = 141%2C bytes = 141%2C tcp_bytes_recv = 281%2C total_bytes = 0%2C body_offset = 0%2C checksum = 0%2C uid = 0%2C connection_type = 1%2C compression_type = 0%2C num_ka = 5%2C ssl = 0x61b8bd0%2C chunk_size = 0%2C old_svr_entry = 0x7f6d0e3f6030%2C buf_head = 0x61bd4d0%2C cur_buf = 0x61bd4d0%2C free_array = (nil)%2C send_vector = (nil)%2C bytes_left_to_send = 0%2C num_send_vectors = 0%2C first_vector_offset = 0%2C last_iov_base = (nil) 
00:00:32|1005|Major|127.0.0.1:1:99:113|Core|NSAppliance|Script,Page,Server,Url|script1K_err,class1_0_html,192.168.255.2:80,GET /custom/samples/response_line/test_411.html HTTP/1.1%0D%0A|Url failed with status 4xx.%0AEvent Data:%0Asrcip = 192.168.255.1 HTTP_REQUEST = GET /custom/samples/response_line/test_411.html HTTP/1.1%0D%0A%2C location_url = (null)%2C redirect_count = 0%2C conn_fd = 66%2C conn_state = 9%2C header_state = -1%2C chunked_state = 0%2C cookie_hash_code = 0%2C cookie_idx = 0%2C gServerTable_idx = 0%2C started_at = 36254%2C connect_time = 0%2C ssl_handshake_time = 0%2C write_complete_time = 0%2C first_byte_rcv_time = 0%2C request_complete_time = 0%2C http_payload_sent = 0%2C tcp_bytes_sent = 471%2C req_ok = 5%2C completion_code = 3%2C num_retries = 0%2C req_code = 411%2C req_code_filled = 0%2C con_init_time = 36254%2C end_time = 0%2C content_length = 7%2C bytes = 7%2C tcp_bytes_recv = 107%2C total_bytes = 0%2C body_offset = 0%2C checksum = 0%2C uid = 0%2C connection_type = 1%2C compression_type = 0%2C num_ka = 5%2C ssl = (nil)%2C chunk_size = 0%2C old_svr_entry = 0x7f6d0e3f6000%2C buf_head = 0x61829b0%2C cur_buf = 0x61829b0%2C free_array = (nil)%2C send_vector = (nil)%2C bytes_left_to_send = 0%2C num_send_vectors = 0%2C first_vector_offset = 0%2C last_iov_base = (nil) 
00:00:32|5036|Major|127.0.0.1:0:141:106|Core|NSAppliance|Script,Page,Server|tours_ex,findflight,192.168.255.2:80|Page failed with status SizeTooBig%2C Response/Reply size [for mode NotBetweenMinMax] check failed%2C response size=4283%2C min value=100%2C max value=110
00:00:33|1005|Major|127.0.0.1:0:105:120|Core|NSAppliance|Script,Page,Server,Url|PrePostURL,autoredirect_start,192.168.255.2:443,GET /custom/samples/autoredirect/autoredirect.start HTTP/1.1%0D%0A|Url failed with status 4xx.%0AEvent Data:%0Asrcip = 192.168.255.1 HTTPS_REQUEST = GET /custom/samples/autoredirect/autoredirect.start HTTP/1.1%0D%0A%2C location_url = (null)%2C redirect_count = 0%2C conn_fd = 58%2C conn_state = 9%2C header_state = -1%2C chunked_state = 0%2C cookie_hash_code = 0%2C cookie_idx = 0%2C gServerTable_idx = 1%2C started_at = 37520%2C connect_time = 0%2C ssl_handshake_time = 2%2C write_complete_time = 0%2C first_byte_rcv_time = 0%2C request_complete_time = 0%2C http_payload_sent = 0%2C tcp_bytes_sent = 394%2C req_ok = 5%2C completion_code = 3%2C num_retries = 0%2C req_code = 404%2C req_code_filled = 0%2C con_init_time = 37520%2C end_time = 0%2C content_length = 141%2C bytes = 141%2C tcp_bytes_recv = 281%2C total_bytes = 0%2C body_offset = 0%2C checksum = 0%2C uid = 0%2C connection_type = 1%2C compression_type = 0%2C num_ka = 5%2C ssl = 0x6197a10%2C chunk_size = 0%2C old_svr_entry = 0x7f6d0e3f6030%2C buf_head = 0x61bc320%2C cur_buf = 0x61bc320%2C free_array = (nil)%2C send_vector = (nil)%2C bytes_left_to_send = 0%2C num_send_vectors = 0%2C first_vector_offset = 0%2C last_iov_base = (nil) 
00:00:33|1005|Major|127.0.0.1:0:105:120|Core|NSAppliance|Script,Page,Server,Url|PrePostURL,autoredirect_secmove,192.168.255.2:443,GET /custom/samples/autoredirect/autoredirect.secmove HTTP/1.1%0D%0A|Url failed with status 4xx.%0AEvent Data:%0Asrcip = 192.168.255.1 HTTPS_REQUEST = GET /custom/samples/autoredirect/autoredirect.secmove HTTP/1.1%0D%0A%2C location_url = (null)%2C redirect_count = 0%2C conn_fd = 20%2C conn_state = 9%2C header_state = -1%2C chunked_state = 0%2C cookie_hash_code = 0%2C cookie_idx = 0%2C gServerTable_idx = 1%2C started_at = 37522%2C connect_time = 1%2C ssl_handshake_time = 0%2C write_complete_time = 0%2C first_byte_rcv_time = 0%2C request_complete_time = 0%2C http_payload_sent = 0%2C tcp_bytes_sent = 475%2C req_ok = 5%2C completion_code = 3%2C num_retries = 0%2C req_code = 404%2C req_code_filled = 0%2C con_init_time = 37522%2C end_time = 0%2C content_length = 141%2C bytes = 141%2C tcp_bytes_recv = 281%2C total_bytes = 0%2C body_offset = 0%2C checksum = 0%2C uid = 0%2C connection_type = 1%2C compression_type = 0%2C num_ka = 5%2C ssl = 0x61c5c70%2C chunk_size = 0%2C old_svr_entry = 0x7f6d0e3f6030%2C buf_head = 0x615df30%2C cur_buf = 0x615df30%2C free_array = (nil)%2C send_vector = (nil)%2C bytes_left_to_send = 0%2C num_send_vectors = 0%2C first_vector_offset = 0%2C last_iov_base = (nil) 
00:00:33|1005|Major|127.0.0.1:0:105:120|Core|NSAppliance|Script,Page,Server,Url|PrePostURL,autoredirect_thirdmove,192.168.255.2:443,GET /custom/samples/autoredirect/autoredirect.thirdmove HTTP/1.1%0D%0A|Url failed with status 4xx.%0AEvent Data:%0Asrcip = 192.168.255.1 HTTPS_REQUEST = GET /custom/samples/autoredirect/autoredirect.thirdmove HTTP/1.1%0D%0A%2C location_url = (null)%2C redirect_count = 0%2C conn_fd = 20%2C conn_state = 9%2C header_state = -1%2C chunked_state = 0%2C cookie_hash_code = 0%2C cookie_idx = 0%2C gServerTable_idx = 1%2C started_at = 37524%2C connect_time = 0%2C ssl_handshake_time = 1%2C write_complete_time = 0%2C first_byte_rcv_time = 0%2C request_complete_time = 0%2C http_payload_sent = 0%2C tcp_bytes_sent = 479%2C req_ok = 5%2C completion_code = 3%2C num_retries = 0%2C req_code = 404%2C req_code_filled = 0%2C con_init_time = 37524%2C end_time = 0%2C content_length = 141%2C bytes = 141%2C tcp_bytes_recv = 281%2C total_bytes = 0%2C body_offset = 0%2C checksum = 0%2C uid = 0%2C connection_type = 1%2C compression_type = 0%2C num_ka = 5%2C ssl = 0x61971f0%2C chunk_size = 0%2C old_svr_entry = 0x7f6d0e3f6030%2C buf_head = 0x61c0200%2C cur_buf = 0x61c0200%2C free_array = (nil)%2C send_vector = (nil)%2C bytes_left_to_send = 0%2C num_send_vectors = 0%2C first_vector_offset = 0%2C last_iov_base = (nil) 
00:00:42|1005|Major|127.0.0.1:0:274:218|Core|NSAppliance|Script,Page,Server,Url|script1K_err,class1_0_html,192.168.255.2:80,GET /custom/samples/response_line/test_411.html HTTP/1.1%0D%0A|Url failed with status 4xx.%0AEvent Data:%0Asrcip = 192.168.255.1 HTTP_REQUEST = GET /custom/samples/response_line/test_411.html HTTP/1.1%0D%0A%2C location_url = (null)%2C redirect_count = 0%2C conn_fd = 23%2C conn_state = 9%2C header_state = -1%2C chunked_state = 0%2C cookie_hash_code = 0%2C cookie_idx = 0%2C gServerTable_idx = 0%2C started_at = 46319%2C connect_time = 1%2C ssl_handshake_time = 0%2C write_complete_time = 0%2C first_byte_rcv_time = 0%2C request_complete_time = 0%2C http_payload_sent = 0%2C tcp_bytes_sent = 511%2C req_ok = 5%2C completion_code = 3%2C num_retries = 0%2C req_code = 411%2C req_code_filled = 0%2C con_init_time = 46319%2C end_time = 0%2C content_length = 7%2C bytes = 7%2C tcp_bytes_recv = 107%2C total_bytes = 0%2C body_offset = 0%2C checksum = 0%2C uid = 0%2C connection_type = 1%2C compression_type = 0%2C num_ka = 5%2C ssl = (nil)%2C chunk_size = 0%2C old_svr_entry = 0x7f6d0e3f6000%2C buf_head = 0x616f920%2C cur_buf = 0x616f920%2C free_array = (nil)%2C send_vector = (nil)%2C bytes_left_to_send = 0%2C num_send_vectors = 0%2C first_vector_offset = 0%2C last_iov_base = (nil) 
00:00:42|5036|Major|127.0.0.1:1:282:226|Core|NSAppliance|Script,Page,Server|tours_ex,findflight,192.168.255.2:80|Page failed with status SizeTooBig%2C Response/Reply size [for mode NotBetweenMinMax] check failed%2C response size=4285%2C min value=100%2C max value=110
00:00:43|1005|Major|127.0.0.1:0:222:236|Core|NSAppliance|Script,Page,Server,Url|PrePostURL,autoredirect_start,192.168.255.2:443,GET /custom/samples/autoredirect/autoredirect.start HTTP/1.1%0D%0A|Url failed with status 4xx.%0AEvent Data:%0Asrcip = 192.168.255.1 HTTPS_REQUEST = GET /custom/samples/autoredirect/autoredirect.start HTTP/1.1%0D%0A%2C location_url = (null)%2C redirect_count = 0%2C conn_fd = 52%2C conn_state = 9%2C header_state = -1%2C chunked_state = 0%2C cookie_hash_code = 0%2C cookie_idx = 0%2C gServerTable_idx = 1%2C started_at = 47520%2C connect_time = 0%2C ssl_handshake_time = 2%2C write_complete_time = 0%2C first_byte_rcv_time = 1%2C request_complete_time = 0%2C http_payload_sent = 0%2C tcp_bytes_sent = 524%2C req_ok = 5%2C completion_code = 3%2C num_retries = 0%2C req_code = 404%2C req_code_filled = 0%2C con_init_time = 47520%2C end_time = 0%2C content_length = 141%2C bytes = 141%2C tcp_bytes_recv = 281%2C total_bytes = 0%2C body_offset = 0%2C checksum = 0%2C uid = 0%2C connection_type = 1%2C compression_type = 0%2C num_ka = 5%2C ssl = 0x60893b0%2C chunk_size = 0%2C old_svr_entry = 0x7f6d0e3f6030%2C buf_head = 0x61acfb0%2C cur_buf = 0x61acfb0%2C free_array = (nil)%2C send_vector = (nil)%2C bytes_left_to_send = 0%2C num_send_vectors = 0%2C first_vector_offset = 0%2C last_iov_base = (nil) 
00:00:43|1005|Major|127.0.0.1:0:222:236|Core|NSAppliance|Script,Page,Server,Url|PrePostURL,autoredirect_secmove,192.168.255.2:443,GET /custom/samples/autoredirect/autoredirect.secmove HTTP/1.1%0D%0A|Url failed with status 4xx.%0AEvent Data:%0Asrcip = 192.168.255.1 HTTPS_REQUEST = GET /custom/samples/autoredirect/autoredirect.secmove HTTP/1.1%0D%0A%2C location_url = (null)%2C redirect_count = 0%2C conn_fd = 52%2C conn_state = 9%2C header_state = -1%2C chunked_state = 0%2C cookie_hash_code = 0%2C cookie_idx = 0%2C gServerTable_idx = 1%2C started_at = 47523%2C connect_time = 0%2C ssl_handshake_time = 0%2C write_complete_time = 0%2C first_byte_rcv_time = 1%2C request_complete_time = 0%2C http_payload_sent = 0%2C tcp_bytes_sent = 605%2C req_ok = 5%2C completion_code = 3%2C num_retries = 0%2C req_code = 404%2C req_code_filled = 0%2C con_init_time = 47523%2C end_time = 0%2C content_length = 141%2C bytes = 141%2C tcp_bytes_recv = 281%2C total_bytes = 0%2C body_offset = 0%2C checksum = 0%2C uid = 0%2C connection_type = 1%2C compression_type = 0%2C num_ka = 5%2C ssl = 0x60893b0%2C chunk_size = 0%2C old_svr_entry = 0x7f6d0e3f6030%2C buf_head = 0x6142cb0%2C cur_buf = 0x6142cb0%2C free_array = (nil)%2C send_vector = (nil)%2C bytes_left_to_send = 0%2C num_send_vectors = 0%2C first_vector_offset = 0%2C last_iov_base = (nil) 
00:00:43|1005|Major|127.0.0.1:0:222:236|Core|NSAppliance|Script,Page,Server,Url|PrePostURL,autoredirect_thirdmove,192.168.255.2:443,GET /custom/samples/autoredirect/autoredirect.thirdmove HTTP/1.1%0D%0A|Url failed with status 4xx.%0AEvent Data:%0Asrcip = 192.168.255.1 HTTPS_REQUEST = GET /custom/samples/autoredirect/autoredirect.thirdmove HTTP/1.1%0D%0A%2C location_url = (null)%2C redirect_count = 0%2C conn_fd = 23%2C conn_state = 9%2C header_state = -1%2C chunked_state = 0%2C cookie_hash_code = 0%2C cookie_idx = 0%2C gServerTable_idx = 1%2C started_at = 47524%2C connect_time = 0%2C ssl_handshake_time = 1%2C write_complete_time = 0%2C first_byte_rcv_time = 0%2C request_complete_time = 0%2C http_payload_sent = 0%2C tcp_bytes_sent = 609%2C req_ok = 5%2C completion_code = 3%2C num_retries = 0%2C req_code = 404%2C req_code_filled = 0%2C con_init_time = 47524%2C end_time = 0%2C content_length = 141%2C bytes = 141%2C tcp_bytes_recv = 281%2C total_bytes = 0%2C body_offset = 0%2C checksum = 0%2C uid = 0%2C connection_type = 1%2C compression_type = 0%2C num_ka = 5%2C ssl = 0x60893b0%2C chunk_size = 0%2C old_svr_entry = 0x7f6d0e3f6030%2C buf_head = 0x61c93b0%2C cur_buf = 0x61c93b0%2C free_array = (nil)%2C send_vector = (nil)%2C bytes_left_to_send = 0%2C num_send_vectors = 0%2C first_vector_offset = 0%2C last_iov_base = (nil) 
00:00:52|1005|Major|127.0.0.1:2:336:357|Core|NSAppliance|Script,Page,Server,Url|script1K_err,class1_0_html,192.168.255.2:80,GET /custom/samples/response_line/test_411.html HTTP/1.1%0D%0A|Url failed with status 4xx.%0AEvent Data:%0Asrcip = 192.168.255.1 HTTP_REQUEST = GET /custom/samples/response_line/test_411.html HTTP/1.1%0D%0A%2C location_url = (null)%2C redirect_count = 0%2C conn_fd = 38%2C conn_state = 9%2C header_state = -1%2C chunked_state = 0%2C cookie_hash_code = 0%2C cookie_idx = 0%2C gServerTable_idx = 0%2C started_at = 56386%2C connect_time = 0%2C ssl_handshake_time = 0%2C write_complete_time = 0%2C first_byte_rcv_time = 0%2C request_complete_time = 0%2C http_payload_sent = 0%2C tcp_bytes_sent = 478%2C req_ok = 5%2C completion_code = 3%2C num_retries = 0%2C req_code = 411%2C req_code_filled = 0%2C con_init_time = 56386%2C end_time = 0%2C content_length = 7%2C bytes = 7%2C tcp_bytes_recv = 107%2C total_bytes = 0%2C body_offset = 0%2C checksum = 0%2C uid = 0%2C connection_type = 1%2C compression_type = 0%2C num_ka = 5%2C ssl = (nil)%2C chunk_size = 0%2C old_svr_entry = 0x7f6d0e3f6000%2C buf_head = 0x6197940%2C cur_buf = 0x6197940%2C free_array = (nil)%2C send_vector = (nil)%2C bytes_left_to_send = 0%2C num_send_vectors = 0%2C first_vector_offset = 0%2C last_iov_base = (nil) 
00:00:52|5036|Major|127.0.0.1:1:360:377|Core|NSAppliance|Script,Page,Server|tours_ex,findflight,192.168.255.2:80|Page failed with status SizeTooBig%2C Response/Reply size [for mode NotBetweenMinMax] check failed%2C response size=4283%2C min value=100%2C max value=110
