TARGET_PHASE_TIME ALL start 00:00:10
TARGET_PHASE_TIME ALL RampUp 00:03:10
TARGET_PHASE_TIME ALL Stabilization 00:03:20
TARGET_PHASE_TIME ALL Runtime 00:11:40
TARGET_PHASE_TIME ALL RampDown 00:15:10
