#testcaseid,testrun,componentid,catagoryid,status,description
SMOKE-001-001,18760,1,1,pass,ns_save_string() api Passed
SMOKE-001-002,18761,1,1,pass,ns_eval_string() Passed
SMOKE-001-003,18762,1,1,pass,ns_adv_param() Passed
SMOKE-001-004,18763,1,1,pass,ns_adv_param() negative condition Passed
SMOKE-001-005,18764,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-006,18765,1,1,fail,save_data_var or save_data_eval or save_dat_ex api Failed
SMOKE-001-007,18766,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-008,18767,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-009,18768,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-010,18769,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-011,18770,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-012,18771,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-013,18772,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-014,18773,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-015,18774,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-016,18775,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-017,18776,1,1,pass,Smoke_SET_INT_VAL_API_TEST Passed
SMOKE-001-018,18777,1,1,pass,Smoke_GET_INT_VAL_API_TEST Passed
SMOKE-001-019,18778,1,1,pass,Smoke_GET_RANDOM_STR_API_TEST Passed
SMOKE-001-020,18779,1,1,pass,Smoke_GETTERS_API_TEST Passed
SMOKE-001-021,18780,1,1,pass,Smoke_CHK_STR_CPY_API_TEST Passed
SMOKE-001-024,18781,1,1,fail,Failed for ns_get_url_resp_msg; Diff returned 2
SMOKE-002-001,18782,1,1,pass,Http authentication basic for apache main param session Passed
SMOKE-002-002,18783,1,1,pass,Http authentication basic for apache main param use Passed
SMOKE-002-003,18784,1,1,pass,Http authentication basic for apache for Page Dump Passed
SMOKE-002-004,18785,1,1,pass,Http authentication basic main with keep alive Passed
SMOKE-002-005,18786,1,1,pass,Http authentication basic main cvfail without keepalive Passed
SMOKE-003-001,18787,1,1,pass,Autofetch one main url five autofetch url Passed
SMOKE-003-002,18788,1,1,pass,Autofetch disabled Passed
SMOKE-003-003,18789,1,1,pass,Autofetch enabled two embedded url Passed
SMOKE-003-004,18790,1,1,pass,Autofetch disabled two embedded url Passed
SMOKE-003-005,18791,1,1,pass,Autofetch Inline Include Domain Passed
SMOKE-003-006,18792,1,1,pass,Autofetch Inline Exclude Domain Passed
SMOKE-003-007,18793,1,1,pass,Autofetch Inline Include Url Pattern Passed
SMOKE-003-008,18794,1,1,pass,Autofetch Inline Exclude Url Pattern Passed
SMOKE-003-009,18795,1,1,pass,No jsp based url being requested after excluding jsp based pattern
SMOKE-003-010,18796,1,1,pass,jsp based url being requested after including jsp based pattern
SMOKE-003-011,18797,1,1,pass,js based url were not requested after excluding js+ based pattern
SMOKE-003-012,18798,1,1,pass,jsp inlines have been filtered out but js being included for js? pattern
SMOKE-003-013,18799,1,1,pass,only js and jsp based inlines have been requested for including jsp? pattern
SMOKE-003-014,18800,1,1,pass,jsp and js both inlines have been included for js* pattern
SMOKE-003-015,18801,1,1,pass,jsp and js both inlines have been included for j[sp]+ pattern
SMOKE-003-016,18802,1,1,pass,PostURLCallBack for set embed objects api;mode zero;not implemented
SMOKE-003-017,18803,1,1,pass,PostURLCallBack for set embd objects api;mode one;not implemented
SMOKE-003-018,18804,1,1,pass,PostURLCallBack for set embd objects api;url redirection;not implemented
SMOKE-004-001,18805,1,1,pass,Auto Redirect 10 Depth Server URL and Scenario 2 Depth Redirection Passed
SMOKE-004-002,18806,1,1,pass,Auto Redirect One Depth Server URL with relative path Passed
SMOKE-004-003,18807,1,1,fail,Auto Redirect For Different Host Test Failed
SMOKE-004-004,18808,1,1,pass,Auto Redirect For Relative To Absolute redirection Passed
SMOKE-004-005,18809,1,1,pass,Auto Redirect For Different Protocol Url Passed
SMOKE-004-006,18810,1,1,pass,Validation passed for Manual redirection testcase
SMOKE-005-003,18811,1,1,pass,Four URL Test with expiry code and cookie mode 1  Passed
SMOKE-005-004,18812,1,1,pass,Two URL Test with command line cookie and cookie mode 1 Passed
SMOKE-006-001,18813,1,1,pass,KeepAlive with percentage 100 Passed
SMOKE-006-002,18814,1,1,pass,KeepAlive with percentage 0 Passed
