#testcaseid,testrun,componentid,catagoryid,status,description
REG-001-001,21014,1,2,pass,FCU with RampUp in Step mode testcase passed
REG-002-001,21015,1,2,pass,FCU with RampUp in Rate mode testcase passed
REG-003-001,21016,1,2,pass,FSR  Mode 1 testcase passed
REG-004-001,21017,1,2,fail,FSR  Mode 2 testcase failed because Sessions Started/Minute(NA) in baseline testrun found is 790.8 and Sessions Started/Minute(NA) in current testrun is 864.508 are having difference of -9.32068791098% which exceeed the tolerance of 5%
REG-006-001,21019,1,2,pass,NS supported protocols such as POP3 SMTP & FTP Testcase passed
REG-007-001,21020,1,2,pass,RTC is being applied for Start0 phase;10  have been found in current situation as RTC being applied
REG-007-002,21021,1,2,pass,RTC is being applied for RampUp0 phase;12  have been found in current situation as RTC being applied
REG-007-003,21022,1,2,pass,RTC is being applied for Stabilize0 phase;110  have been found in current situation as RTC being applied
REG-007-004,21023,1,2,pass,RTC is being applied for Duration0 phase;110  have been found in current situation as RTC being applied
REG-007-005,21024,1,2,pass,RTC is being applied for RampDown0 phase;85  have been found in current situation as RTC being applied
REG-007-006,21025,1,2,pass,RTC being applied in all phases correctly;VUSers records were found as expected for each of the phases where RTC applied;Ramp down users count also met to the expected total VUsers count post application of RTC
REG-008-001,21026,1,2,pass,Replay Access Logs testcase passed
REG-010-001,21027,1,2,fail, Percentile testcase failed. For more details about percentile data please find the percentile_data.csv attachment
