TestID, TestRun, Release_Id, Build_Id, Component_Id, Status, Catagory, Description
SMOKE-001-001,10579,4.1.3,26,NetStorm,pass,1,ns_save_string() api Passed
SMOKE-001-002,10580,4.1.3,26,NetStorm,pass,1,ns_eval_string() Passed
SMOKE-001-003,10581,4.1.3,26,NetStorm,pass,1,ns_adv_param() Passed
SMOKE-001-004,10582,4.1.3,26,NetStorm,pass,1,ns_adv_param() negative condition Passed
SMOKE-001-005,10583,4.1.3,26,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-006,10584,4.1.3,26,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-007,10585,4.1.3,26,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-008,10586,4.1.3,26,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-009,10587,4.1.3,26,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-010,10588,4.1.3,26,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-011,10589,4.1.3,26,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-012,10590,4.1.3,26,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-013,10591,4.1.3,26,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-014,10592,4.1.3,26,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-015,10593,4.1.3,26,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-016,10594,4.1.3,26,NetStorm,pass,1,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-017,10595,4.1.3,26,NetStorm,pass,1,Smoke_SET_INT_VAL_API_TEST Passed
SMOKE-001-018,10596,4.1.3,26,NetStorm,pass,1,Smoke_GET_INT_VAL_API_TEST Passed
SMOKE-001-019,10597,4.1.3,26,NetStorm,pass,1,Smoke_GET_RANDOM_STR_API_TEST Passed
SMOKE-001-020,10598,4.1.3,26,NetStorm,pass,1,Smoke_GETTERS_API_TEST Passed
SMOKE-001-021,10599,4.1.3,26,NetStorm,pass,1,Smoke_CHK_STR_CPY_API_TEST Passed

Failed: 0 test(s), Passed: 21 test(s), Total: 21 test(s)
