#testcaseid,testrun,componentid,catagoryid,status,description
SMOKE-001-001,5909,1,1,pass,ns_save_string() api Passed
SMOKE-001-002,5910,1,1,pass,ns_eval_string() Passed
SMOKE-001-003,5911,1,1,pass,ns_adv_param() Passed
SMOKE-001-004,5912,1,1,pass,ns_adv_param() negative condition Passed
SMOKE-001-005,5913,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-006,5914,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-007,5915,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-008,5916,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-009,5917,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-010,5918,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-011,5919,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-012,5920,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-013,5921,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-014,5922,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-015,5923,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-016,5924,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-017,5925,1,1,pass,Smoke_SET_INT_VAL_API_TEST Passed
SMOKE-001-018,5926,1,1,pass,Smoke_GET_INT_VAL_API_TEST Passed
SMOKE-001-019,5927,1,1,pass,Smoke_GET_RANDOM_STR_API_TEST Passed
SMOKE-001-020,5928,1,1,pass,Smoke_GETTERS_API_TEST Passed
SMOKE-001-021,5929,1,1,pass,Smoke_CHK_STR_CPY_API_TEST Passed
SMOKE-001-024,5930,1,1,pass,Passed for ns_get_url_resp_msg
SMOKE-002-001,5931,1,1,fail,Http authentication basic for apache main param session Failed
SMOKE-002-002,5932,1,1,fail,Http authentication basic for apache main param use Failed
SMOKE-002-003,5933,1,1,pass,Http authentication basic for apache for Page Dump Passed
SMOKE-002-004,5934,1,1,pass,Http authentication basic main with keep alive Passed
SMOKE-002-005,5935,1,1,pass,Http authentication basic main cvfail without keepalive Passed
SMOKE-003-001,5936,1,1,pass,Autofetch one main url five autofetch url Passed
SMOKE-003-002,5937,1,1,pass,Autofetch disabled Passed
SMOKE-003-003,5938,1,1,pass,Autofetch enabled two embedded url Passed
SMOKE-003-004,5939,1,1,pass,Autofetch disabled two embedded url Passed
SMOKE-003-005,5940,1,1,pass,Autofetch Inline Include Domain Passed
SMOKE-003-006,5941,1,1,pass,Autofetch Inline Exclude Domain Passed
SMOKE-003-007,5942,1,1,pass,Autofetch Inline Include Url Pattern Passed
SMOKE-003-008,5943,1,1,pass,Autofetch Inline Exclude Url Pattern Passed
SMOKE-003-009,5944,1,1,pass,No jsp based url being requested after excluding jsp based pattern
SMOKE-003-010,5945,1,1,pass,jsp based url being requested after including jsp based pattern
SMOKE-003-011,5946,1,1,pass,js based url were not requested after excluding js+ based pattern
SMOKE-003-012,5947,1,1,pass,jsp inlines have been filtered out but js being included for js? pattern
SMOKE-003-013,5948,1,1,pass,only js and jsp based inlines have been requested for including jsp? pattern
SMOKE-003-014,5949,1,1,pass,jsp and js both inlines have been included for js* pattern
SMOKE-003-015,5950,1,1,pass,jsp and js both inlines have been included for j[sp]+ pattern
SMOKE-003-016,5951,1,1,pass,PostURLCallBack for set embed objects api;mode zero;not implemented
SMOKE-003-017,5952,1,1,pass,PostURLCallBack for set embd objects api;mode one;not implemented
SMOKE-003-018,5953,1,1,pass,PostURLCallBack for set embd objects api;url redirection;not implemented
SMOKE-004-001,5954,1,1,pass,Auto Redirect 10 Depth Server URL and Scenario 2 Depth Redirection Passed
SMOKE-004-002,5955,1,1,pass,Auto Redirect One Depth Server URL with relative path Passed
SMOKE-004-003,5956,1,1,pass,Auto Redirect For Different Host Test Passed
