#testcaseid,testrun,componentid,catagoryid,status,description
SMOKE-001-001,38455,1,1,pass,ns_save_string() api Passed
SMOKE-001-002,38456,1,1,pass,ns_eval_string() Passed
SMOKE-001-003,38457,1,1,pass,ns_adv_param() Passed
SMOKE-001-004,38458,1,1,pass,ns_adv_param() negative condition Passed
SMOKE-001-005,38459,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-006,38460,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-007,38461,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-008,38462,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-009,38463,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-010,38464,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-011,38465,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-012,38466,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-013,38467,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-014,38468,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-015,38469,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-016,38470,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-017,38471,1,1,pass,Smoke_SET_INT_VAL_API_TEST Passed
SMOKE-001-018,38472,1,1,pass,Smoke_GET_INT_VAL_API_TEST Passed
SMOKE-001-019,38473,1,1,pass,Smoke_GET_RANDOM_STR_API_TEST Passed
SMOKE-001-020,38474,1,1,pass,Smoke_GETTERS_API_TEST Passed
SMOKE-001-021,38475,1,1,pass,Smoke_CHK_STR_CPY_API_TEST Passed
SMOKE-001-024,38476,1,1,pass,Passed for ns_get_url_resp_msg
SMOKE-002-001,38477,1,1,pass,Http authentication basic for apache main param session Passed
SMOKE-002-002,38478,1,1,pass,Http authentication basic for apache main param use Passed
SMOKE-002-003,38479,1,1,fail,Http authentication basic for apache for PageDump Failed
SMOKE-002-004,38480,1,1,pass,Http authentication basic main with keep alive Passed
SMOKE-002-005,38481,1,1,pass,Http authentication basic main cvfail without keepalive Passed
SMOKE-003-001,38482,1,1,pass,Autofetch one main url five autofetch url Passed
SMOKE-003-002,38483,1,1,fail,Autofetch deisabled Failed
SMOKE-003-003,38484,1,1,fail,Autofetch enabled two embedded url Failed
SMOKE-003-004,38485,1,1,pass,Autofetch disabled two embedded url Passed
SMOKE-003-005,38486,1,1,pass,Autofetch Inline Include Domain Passed
SMOKE-003-006,38487,1,1,pass,Autofetch Inline Exclude Domain Passed
SMOKE-003-007,38488,1,1,pass,Autofetch Inline Include Url Pattern Passed
SMOKE-003-008,38489,1,1,pass,Autofetch Inline Exclude Url Pattern Passed
SMOKE-003-009,38490,1,1,pass,No jsp based url being requested after excluding jsp based pattern
SMOKE-003-010,38491,1,1,pass,jsp based url being requested after including jsp based pattern
SMOKE-003-011,38492,1,1,pass,js based url were not requested after excluding js+ based pattern
SMOKE-003-012,38493,1,1,pass,jsp inlines have been filtered out but js being included for js? pattern
SMOKE-003-013,38494,1,1,pass,only js and jsp based inlines have been requested for including jsp? pattern
SMOKE-003-014,38495,1,1,pass,jsp and js both inlines have been included for js* pattern
SMOKE-003-015,38496,1,1,pass,jsp and js both inlines have been included for j[sp]+ pattern
SMOKE-003-016,38497,1,1,pass,PostURLCallBack for set embed objects api;mode zero;not implemented
SMOKE-003-017,38498,1,1,pass,PostURLCallBack for set embd objects api;mode one;not implemented
SMOKE-003-018,38499,1,1,pass,PostURLCallBack for set embd objects api;url redirection;not implemented
SMOKE-004-001,38500,1,1,pass,Redirection upto 5 depth without using parent url method for redirected url
SMOKE-004-002,38501,1,1,pass,Redirection upto 5 depth using parent url method for redirected url
SMOKE-004-003,38502,1,1,pass,Redirection from http to https upto depth 1 without using parent url method for redirected url
SMOKE-004-004,38503,1,1,pass,Redirection from http to https upto depth 1 using parent url method for redirected url
SMOKE-004-005,38504,1,1,pass,Redirection from one host to another host
SMOKE-004-006,38505,1,1,pass,Redirection restriction after depth 3
SMOKE-004-007,38506,1,1,pass,HTTP2 Upgrade Mode- Redirection upto 5 depth without using parent url method for redirected url
SMOKE-004-008,38507,1,1,pass,HTTP2 Upgrade Mode- Redirection upto 5 depth using parent url method for redirected url
SMOKE-004-009,38508,1,1,pass,HTTP2 Upgrade Mode- Redirection from one host to another host
SMOKE-004-010,38509,1,1,pass,HTTP2 Upgrade Mode- Redirection restriction after depth 3
SMOKE-004-011,38510,1,1,pass,HTTP2 Prior knowledge Mode- Redirection upto 5 depth without using parent url method for redirected url
SMOKE-004-012,38511,1,1,pass,HTTP2 Prior knowledge Mode- Redirection upto 5 depth using parent url method for redirected url
SMOKE-004-013,38512,1,1,pass,HTTP2 Prior knowledge Mode- Redirection from one host to another host
SMOKE-004-014,38513,1,1,pass,HTTP2 Prior knowledge Mode- Redirection restriction after depth 3
