#testcaseid,testrun,componentid,catagoryid,status,description
SMOKE-001-001,32037,1,1,pass,ns_save_string() api Passed
SMOKE-001-002,32038,1,1,pass,ns_eval_string() Passed
SMOKE-001-003,32039,1,1,pass,ns_adv_param() Passed
SMOKE-001-004,32040,1,1,pass,ns_adv_param() negative condition Passed
SMOKE-001-005,32041,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-006,32042,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-007,32043,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-008,32044,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-009,32045,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-010,32046,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-011,32047,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-012,32048,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-013,32049,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-014,32050,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-015,32051,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-016,32052,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-017,32053,1,1,pass,Smoke_SET_INT_VAL_API_TEST Passed
SMOKE-001-018,32054,1,1,pass,Smoke_GET_INT_VAL_API_TEST Passed
SMOKE-001-019,32055,1,1,pass,Smoke_GET_RANDOM_STR_API_TEST Passed
SMOKE-001-020,32056,1,1,pass,Smoke_GETTERS_API_TEST Passed
SMOKE-001-021,32057,1,1,pass,Smoke_CHK_STR_CPY_API_TEST Passed
SMOKE-001-024,32058,1,1,pass,Passed for ns_get_url_resp_msg
SMOKE-002-001,32059,1,1,pass,Http authentication basic for apache main param session Passed
SMOKE-002-002,32060,1,1,pass,Http authentication basic for apache main param use Passed
SMOKE-002-003,32061,1,1,fail,Http authentication basic for apache for PageDump Failed
SMOKE-002-004,32062,1,1,pass,Http authentication basic main with keep alive Passed
SMOKE-002-005,32063,1,1,pass,Http authentication basic main cvfail without keepalive Passed
SMOKE-003-001,32064,1,1,pass,Autofetch one main url five autofetch url Passed
SMOKE-003-002,32065,1,1,pass,Autofetch disabled Passed
SMOKE-003-003,32066,1,1,pass,Autofetch enabled two embedded url Passed
SMOKE-003-004,32067,1,1,pass,Autofetch disabled two embedded url Passed
SMOKE-003-005,32068,1,1,pass,Autofetch Inline Include Domain Passed
SMOKE-003-006,32069,1,1,pass,Autofetch Inline Exclude Domain Passed
SMOKE-003-007,32070,1,1,pass,Autofetch Inline Include Url Pattern Passed
SMOKE-003-008,32071,1,1,pass,Autofetch Inline Exclude Url Pattern Passed
SMOKE-003-009,32072,1,1,pass,No jsp based url being requested after excluding jsp based pattern
SMOKE-003-010,32073,1,1,pass,jsp based url being requested after including jsp based pattern
SMOKE-003-011,32074,1,1,pass,js based url were not requested after excluding js+ based pattern
SMOKE-003-012,32075,1,1,pass,jsp inlines have been filtered out but js being included for js? pattern
SMOKE-003-013,32076,1,1,pass,only js and jsp based inlines have been requested for including jsp? pattern
SMOKE-003-014,32077,1,1,pass,jsp and js both inlines have been included for js* pattern
SMOKE-003-015,32078,1,1,pass,jsp and js both inlines have been included for j[sp]+ pattern
SMOKE-003-016,32079,1,1,pass,PostURLCallBack for set embed objects api;mode zero;not implemented
SMOKE-003-017,32080,1,1,pass,PostURLCallBack for set embd objects api;mode one;not implemented
SMOKE-003-018,32081,1,1,pass,PostURLCallBack for set embd objects api;url redirection;not implemented
SMOKE-004-001,32082,1,1,pass,Redirection upto 5 depth without using parent url method for redirected url
SMOKE-004-002,32083,1,1,pass,Redirection upto 5 depth using parent url method for redirected url
SMOKE-004-003,32084,1,1,pass,Redirection from http to https upto depth 1 without using parent url method for redirected url
SMOKE-004-004,32085,1,1,pass,Redirection from http to https upto depth 1 using parent url method for redirected url
SMOKE-004-005,32086,1,1,pass,Redirection from one host to another host
SMOKE-004-006,32087,1,1,pass,Redirection restriction after depth 3
SMOKE-004-007,32088,1,1,pass,HTTP2 Upgrade Mode- Redirection upto 5 depth without using parent url method for redirected url
SMOKE-004-008,32089,1,1,pass,HTTP2 Upgrade Mode- Redirection upto 5 depth using parent url method for redirected url
SMOKE-004-009,32090,1,1,pass,HTTP2 Upgrade Mode- Redirection from one host to another host
SMOKE-004-010,32091,1,1,pass,HTTP2 Upgrade Mode- Redirection restriction after depth 3
SMOKE-004-011,32092,1,1,pass,HTTP2 Prior knowledge Mode- Redirection upto 5 depth without using parent url method for redirected url
SMOKE-004-012,32093,1,1,pass,HTTP2 Prior knowledge Mode- Redirection upto 5 depth using parent url method for redirected url
SMOKE-004-013,32094,1,1,fail,HTTP2 Prior knowledge Mode- Redirection from one host to another host failed due to PartialHdr error
SMOKE-004-014,32095,1,1,pass,HTTP2 Prior knowledge Mode- Redirection restriction after depth 3
SMOKE-005-003,32096,1,1,fail,Four URL Test with expiry code and cookie mode 1 Failed
SMOKE-005-004,32097,1,1,pass,Two URL Test with command line cookie and cookie mode 1 Passed
SMOKE-006-001,32098,1,1,pass,KeepAlive with percentage 100 Passed
SMOKE-006-002,32099,1,1,pass,KeepAlive with percentage 0 Passed
SMOKE-007-001,32100,1,1,pass,One Url MultiPart With Boundary Passed
SMOKE-007-002,32101,1,1,pass,One Url MultiPart Without Boundary Passed
SMOKE-007-003,32102,1,1,pass,One Url MultiPart Nested Boundries Passed
SMOKE-008-001,32103,1,1,pass,Page think time with constant mode Passed
SMOKE-008-002,32104,1,1,pass,Page think time with uniform distribution mode Passed
SMOKE-008-003,32105,1,1,pass,Page think time with internet type distribution mode Passed
SMOKE-008-004,32106,1,1,pass,Page think time keyword for specific page Passed
SMOKE-008-005,32107,1,1,pass,Page think time keyword with overide and multiply values Passed
SMOKE-008-007,32108,1,1,pass,Page think time custom mode 4 vaidation passed
SMOKE-008-008,32109,1,1,pass,Page think time custom mode 4 vaidation passed
SMOKE-008-009,32110,1,1,pass,Page think time custom mode 4 vaidation passed
SMOKE-008-010,32111,1,1,pass,Page think time custom mode 4 vaidation passed
SMOKE-009-001,32112,1,1,pass,Search in two main url Passed
SMOKE-009-002,32113,1,1,pass,Search in two main url with savelength mode Passed
SMOKE-009-003,32114,1,1,pass,Search for two main url with save length and save offset mode  Passed
SMOKE-009-004,32115,1,1,pass,Search for two main url with save length and save offset mode Passed
SMOKE-009-005,32116,1,1,pass,Search for two main url with save length and save offset mode in 2 pages Passed
SMOKE-009-006,32117,1,1,pass,Search for two main url with save length and save offset mode in 2 pages Passed
SMOKE-009-007,32118,1,1,pass,Checkpoint with two main url check value found Passed
SMOKE-009-008,32119,1,1,pass,Checkpoint with two main url check value not found Passed
SMOKE-009-009,32120,1,1,pass,Checkpoint with two main url check value with prefix and suffix found Passed
SMOKE-009-010,32121,1,1,pass,Checkpoint with two main url check value with prefix and suffix not found Passed
SMOKE-009-011,32122,1,1,pass,Checkpoint with two main url check value with prefix and suffix found and ActionOnfailContinue Passed
