#testcaseid,testrun,componentid,catagoryid,status,description
SMOKE-001-001,6225,1,1,pass,ns_save_string() api Passed
SMOKE-001-002,6226,1,1,pass,ns_eval_string() Passed
SMOKE-001-003,6227,1,1,pass,ns_adv_param() Passed
SMOKE-001-004,6228,1,1,pass,ns_adv_param() negative condition Passed
SMOKE-001-005,6229,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-006,6230,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-007,6231,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-008,6232,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-009,6233,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-010,6234,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-011,6235,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-012,6236,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-013,6237,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-014,6238,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-015,6239,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-016,6240,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-017,6241,1,1,pass,Smoke_SET_INT_VAL_API_TEST Passed
SMOKE-001-018,6242,1,1,pass,Smoke_GET_INT_VAL_API_TEST Passed
SMOKE-001-019,6243,1,1,pass,Smoke_GET_RANDOM_STR_API_TEST Passed
SMOKE-001-020,6244,1,1,pass,Smoke_GETTERS_API_TEST Passed
SMOKE-001-021,6245,1,1,pass,Smoke_CHK_STR_CPY_API_TEST Passed
SMOKE-001-024,6246,1,1,pass,Passed for ns_get_url_resp_msg
SMOKE-002-001,6247,1,1,pass,Http authentication basic for apache main param session Passed
SMOKE-002-002,6248,1,1,pass,Http authentication basic for apache main param use Passed
SMOKE-002-003,6249,1,1,pass,Http authentication basic for apache for Page Dump Passed
SMOKE-002-004,6250,1,1,pass,Http authentication basic main with keep alive Passed
SMOKE-002-005,6251,1,1,pass,Http authentication basic main cvfail without keepalive Passed
