#testcaseid,testrun,componentid,catagoryid,status,description
SMOKE-001-001,38048,1,1,pass,ns_save_string() api Passed
SMOKE-001-002,38049,1,1,pass,ns_eval_string() Passed
SMOKE-001-003,38050,1,1,pass,ns_adv_param() Passed
SMOKE-001-004,38051,1,1,pass,ns_adv_param() negative condition Passed
SMOKE-001-005,38052,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-006,38053,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-007,38054,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-008,38055,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-009,38056,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-010,38057,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-011,38058,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-012,38059,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-013,38060,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-014,38061,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-015,38062,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-016,38063,1,1,pass,save_data_var or save_data_eval or save_dat_ex api Passed
SMOKE-001-017,38064,1,1,pass,Smoke_SET_INT_VAL_API_TEST Passed
SMOKE-001-018,38065,1,1,pass,Smoke_GET_INT_VAL_API_TEST Passed
SMOKE-001-019,38066,1,1,pass,Smoke_GET_RANDOM_STR_API_TEST Passed
SMOKE-001-020,38067,1,1,pass,Smoke_GETTERS_API_TEST Passed
SMOKE-001-021,38068,1,1,pass,Smoke_CHK_STR_CPY_API_TEST Passed
SMOKE-001-024,38069,1,1,pass,Passed for ns_get_url_resp_msg
SMOKE-002-001,38070,1,1,fail,Http authentication basic for apache main param session Failed
SMOKE-002-002,38071,1,1,fail,Http authentication basic for apache main param use Failed
SMOKE-002-003,38072,1,1,fail,Http authentication basic for apache for PageDump Failed
SMOKE-002-004,38073,1,1,fail,Http authentication basic main with keep alive Failed
SMOKE-002-005,38074,1,1,fail,Http authentication basic main cvfail without keepalive Failed
SMOKE-003-001,38075,1,1,pass,Autofetch one main url five autofetch url Passed
SMOKE-003-002,38076,1,1,pass,Autofetch disabled Passed
SMOKE-003-003,38077,1,1,pass,Autofetch enabled two embedded url Passed
SMOKE-003-004,38078,1,1,pass,Autofetch disabled two embedded url Passed
SMOKE-003-005,38079,1,1,pass,Autofetch Inline Include Domain Passed
SMOKE-003-006,38080,1,1,pass,Autofetch Inline Exclude Domain Passed
SMOKE-003-007,38081,1,1,pass,Autofetch Inline Include Url Pattern Passed
SMOKE-003-008,38082,1,1,pass,Autofetch Inline Exclude Url Pattern Passed
SMOKE-003-009,38083,1,1,pass,No jsp based url being requested after excluding jsp based pattern
SMOKE-003-010,38084,1,1,pass,jsp based url being requested after including jsp based pattern
SMOKE-003-011,38085,1,1,pass,js based url were not requested after excluding js+ based pattern
